index	count
-1	80
0	80
-2	54
-3	160
-4	26
1	0
2	0
3	0
4	0
5	0
12	0
8	0
11	0
9	0
6	0
10	0
7	0
18	0
16	0
13	0
17	0
15	0
14	0
