index	count
-1	30
13	30
12	17
-2	25
-3	24
-4	22
-5	25
-6	20
-7	17
0	0
2	0
1	0
3	0
5	0
4	0
9	0
10	0
6	0
7	0
8	0
11	0
16	0
17	0
14	0
15	0
