index	count
24	68
21	56
12	157
2	0
5	0
8	0
6	0
7	0
9	0
1	0
0	0
3	0
4	0
20	0
17	0
27	0
13	0
16	0
22	0
11	0
10	0
18	0
19	0
14	0
15	0
25	0
23	0
26	0
