index	count
-1	59
14	80
-2	160
-3	101
2	0
7	0
1	0
5	0
6	0
0	0
3	0
4	0
8	0
9	0
11	0
15	0
13	0
12	0
10	0
19	0
16	0
20	0
17	0
18	0
