index	count
5	75
1	117
11	64
0	33
32	62
6	0
3	0
4	0
18	0
23	0
22	0
10	0
25	0
24	0
29	0
26	0
28	0
14	0
27	0
13	0
16	0
19	0
17	0
21	0
15	0
12	0
20	0
8	0
9	0
2	0
7	0
44	0
45	0
42	0
43	0
47	0
36	0
49	0
31	0
48	0
46	0
37	0
33	0
41	0
35	0
40	0
30	0
38	0
39	0
34	0
