index	count
-1	97
-2	86
-3	80
16	80
-4	57
13	0
3	0
15	0
10	0
14	0
12	0
1	0
11	0
4	0
5	0
17	0
19	0
2	0
21	0
9	0
20	0
18	0
0	0
8	0
7	0
6	0
23	0
22	0
