# 25 out of 25 mutations
300 #trees
15 #edges, tree 24
23 15
16 23
16 22
4;5;8 16
4;5;8 13;19
3 9;12
7;10 6;14;18;20
7;10 24
2 11;17
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 25
16 23
16 22
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 9;12
24 6;14;18;20
7;10 24
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 26
23 15
16 23
16 22
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 9;12
24 6;14;18;20
7;10 24
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 27
23 15
16 23
16 22
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 9;12
7;10 6;14;18;20
7;10 24
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 28
16 23
16 22
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 9;12
7;10 6;14;18;20
7;10 24
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 29
16 23
16 22
11;17 13;19
4;5;8 16
3 9;12
7;10 6;14;18;20
7;10 24
2 11;17
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 30
16 23
16 22
4;5;8 16
4;5;8 11;17
3 9;12
7;10 6;14;18;20
7;10 24
2 13;19
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 31
16 23
16 22
11;17 13;19
4;5;8 16
4;5;8 11;17
3 9;12
7;10 6;14;18;20
7;10 24
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 32
23 15
16 23
16 22
11;17 13;19
4;5;8 16
3 9;12
7;10 6;14;18;20
7;10 24
2 11;17
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 33
23 15
16 23
16 22
11;17 13;19
4;5;8 16
4;5;8 11;17
3 9;12
7;10 6;14;18;20
7;10 24
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 34
23 15
16 23
16 22
4;5;8 16
4;5;8 11;17
3 9;12
7;10 6;14;18;20
7;10 24
2 13;19
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 35
16 23
16 22
11;17 13;19
4;5;8 16
3 9;12
24 6;14;18;20
7;10 24
2 11;17
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 36
16 23
16 22
11;17 13;19
4;5;8 16
4;5;8 11;17
3 9;12
24 6;14;18;20
7;10 24
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 37
16 23
16 22
4;5;8 16
4;5;8 11;17
3 9;12
24 6;14;18;20
7;10 24
2 13;19
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 38
23 15
16 23
16 22
4;5;8 16
4;5;8 11;17
3 9;12
24 6;14;18;20
7;10 24
2 13;19
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 39
23 15
16 23
16 22
11;17 13;19
4;5;8 16
4;5;8 11;17
3 9;12
24 6;14;18;20
7;10 24
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 40
23 15
16 23
16 22
11;17 13;19
4;5;8 16
3 9;12
24 6;14;18;20
7;10 24
2 11;17
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 41
23 15
16 23
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 22
3 9;12
21 6;14;18;20
7;10 24
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 42
16 23
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 22
3 9;12
21 6;14;18;20
7;10 24
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 43
23 15
16 23
11;17 13;19
4;5;8 16
4;5;8 11;17
3 22
3 9;12
21 6;14;18;20
7;10 24
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 44
16 23
11;17 13;19
4;5;8 16
4;5;8 11;17
3 22
3 9;12
21 6;14;18;20
7;10 24
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 45
23 15
16 23
4;5;8 16
4;5;8 11;17
3 22
3 9;12
21 6;14;18;20
7;10 24
2 13;19
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 46
16 23
4;5;8 16
4;5;8 11;17
3 22
3 9;12
21 6;14;18;20
7;10 24
2 13;19
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 47
16 23
4;5;8 16
4;5;8 13;19
3 22
3 9;12
21 6;14;18;20
7;10 24
2 11;17
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 48
23 15
16 23
4;5;8 16
4;5;8 13;19
3 22
3 9;12
21 6;14;18;20
7;10 24
2 11;17
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 49
16 23
11;17 13;19
4;5;8 16
3 22
3 9;12
21 6;14;18;20
7;10 24
2 11;17
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 50
23 15
16 23
11;17 13;19
4;5;8 16
3 22
3 9;12
21 6;14;18;20
7;10 24
2 11;17
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 51
16 23
4;5;8 16
4;5;8 11;17
3 22
3 9;12
7;10 24
2 13;19
2 7;10
1 21
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 52
23 15
16 23
4;5;8 16
4;5;8 11;17
3 22
3 9;12
7;10 24
2 13;19
2 7;10
1 21
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 53
16 23
11;17 13;19
4;5;8 16
3 22
3 9;12
7;10 24
2 11;17
2 7;10
1 21
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 54
16 23
4;5;8 16
4;5;8 13;19
3 22
3 9;12
7;10 24
2 11;17
2 7;10
1 21
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 55
16 23
11;17 13;19
4;5;8 16
4;5;8 11;17
3 22
3 9;12
7;10 24
2 7;10
1 21
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 56
16 23
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 22
3 9;12
7;10 24
2 7;10
1 21
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 57
23 15
16 23
11;17 13;19
4;5;8 16
3 22
3 9;12
7;10 24
2 11;17
2 7;10
1 21
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 58
23 15
16 23
4;5;8 16
4;5;8 13;19
3 22
3 9;12
7;10 24
2 11;17
2 7;10
1 21
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 59
23 15
16 23
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 22
3 9;12
7;10 24
2 7;10
1 21
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 60
23 15
16 23
11;17 13;19
4;5;8 16
4;5;8 11;17
3 22
3 9;12
7;10 24
2 7;10
1 21
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 61
16 23
4;5;8 16
4;5;8 11;17
3 22
3 9;12
24 6;14;18;20
7;10 24
2 13;19
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 62
16 23
4;5;8 16
4;5;8 11;17
3 22
3 9;12
7;10 6;14;18;20
7;10 24
2 13;19
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 63
23 15
16 23
4;5;8 16
4;5;8 11;17
3 22
3 9;12
7;10 6;14;18;20
7;10 24
2 13;19
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 64
23 15
16 23
4;5;8 16
4;5;8 11;17
3 22
3 9;12
24 6;14;18;20
7;10 24
2 13;19
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 65
16 23
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 22
3 9;12
7;10 6;14;18;20
7;10 24
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 66
23 15
16 23
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 22
3 9;12
7;10 6;14;18;20
7;10 24
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 67
16 23
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 22
3 9;12
24 6;14;18;20
7;10 24
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 68
23 15
16 23
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 22
3 9;12
24 6;14;18;20
7;10 24
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 69
23 15
16 23
11;17 13;19
4;5;8 16
4;5;8 11;17
3 22
3 9;12
7;10 6;14;18;20
7;10 24
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 70
16 23
11;17 13;19
4;5;8 16
4;5;8 11;17
3 22
3 9;12
7;10 6;14;18;20
7;10 24
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 71
23 15
16 23
11;17 13;19
4;5;8 16
4;5;8 11;17
3 22
3 9;12
24 6;14;18;20
7;10 24
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 72
16 23
11;17 13;19
4;5;8 16
4;5;8 11;17
3 22
3 9;12
24 6;14;18;20
7;10 24
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 73
16 23
11;17 13;19
4;5;8 16
3 22
3 9;12
24 6;14;18;20
7;10 24
2 11;17
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 74
16 23
11;17 13;19
4;5;8 16
3 22
3 9;12
7;10 6;14;18;20
7;10 24
2 11;17
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 75
16 23
4;5;8 16
4;5;8 13;19
3 22
3 9;12
24 6;14;18;20
7;10 24
2 11;17
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 76
16 23
4;5;8 16
4;5;8 13;19
3 22
3 9;12
7;10 6;14;18;20
7;10 24
2 11;17
2 7;10
1 21
1 15
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 77
23 15
16 23
4;5;8 16
4;5;8 13;19
3 22
3 9;12
7;10 6;14;18;20
7;10 24
2 11;17
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 78
23 15
16 23
4;5;8 16
4;5;8 13;19
3 22
3 9;12
24 6;14;18;20
7;10 24
2 11;17
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 79
23 15
16 23
11;17 13;19
4;5;8 16
3 22
3 9;12
7;10 6;14;18;20
7;10 24
2 11;17
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 80
23 15
16 23
11;17 13;19
4;5;8 16
3 22
3 9;12
24 6;14;18;20
7;10 24
2 11;17
2 7;10
1 21
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 81
16 23
4;5;8 16
4;5;8 11;17
3 22
3 9;12
7;10 21
7;10 24
2 13;19
2 7;10
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 82
16 23
4;5;8 16
4;5;8 11;17
3 22
3 9;12
24 21
7;10 24
2 13;19
2 7;10
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 83
16 23
16 22
4;5;8 16
4;5;8 11;17
3 9;12
24 21
7;10 24
2 13;19
2 7;10
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 84
16 23
16 22
4;5;8 16
4;5;8 11;17
3 9;12
7;10 21
7;10 24
2 13;19
2 7;10
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 85
23 15
16 23
4;5;8 16
4;5;8 11;17
3 22
3 9;12
7;10 21
7;10 24
2 13;19
2 7;10
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 86
23 15
16 23
16 22
4;5;8 16
4;5;8 11;17
3 9;12
7;10 21
7;10 24
2 13;19
2 7;10
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 87
23 15
16 23
4;5;8 16
4;5;8 11;17
3 22
3 9;12
24 21
7;10 24
2 13;19
2 7;10
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 88
23 15
16 23
16 22
4;5;8 16
4;5;8 11;17
3 9;12
24 21
7;10 24
2 13;19
2 7;10
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 89
16 23
11;17 13;19
4;5;8 16
4;5;8 11;17
3 22
3 9;12
7;10 21
7;10 24
2 7;10
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 90
16 23
11;17 13;19
4;5;8 16
4;5;8 11;17
3 22
3 9;12
24 21
7;10 24
2 7;10
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 91
23 15
16 23
11;17 13;19
4;5;8 16
4;5;8 11;17
3 22
3 9;12
7;10 21
7;10 24
2 7;10
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 92
23 15
16 23
11;17 13;19
4;5;8 16
4;5;8 11;17
3 22
3 9;12
24 21
7;10 24
2 7;10
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 93
16 23
16 22
11;17 13;19
4;5;8 16
4;5;8 11;17
3 9;12
7;10 21
7;10 24
2 7;10
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 94
16 23
16 22
11;17 13;19
4;5;8 16
4;5;8 11;17
3 9;12
24 21
7;10 24
2 7;10
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 95
23 15
16 23
16 22
11;17 13;19
4;5;8 16
4;5;8 11;17
3 9;12
7;10 21
7;10 24
2 7;10
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 96
23 15
16 23
16 22
11;17 13;19
4;5;8 16
4;5;8 11;17
3 9;12
24 21
7;10 24
2 7;10
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 97
16 23
16 22
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 9;12
7;10 21
7;10 24
2 7;10
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 98
16 23
16 22
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 9;12
24 21
7;10 24
2 7;10
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 99
23 15
16 23
16 22
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 9;12
24 21
7;10 24
2 7;10
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 100
23 15
16 23
16 22
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 9;12
7;10 21
7;10 24
2 7;10
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 101
16 23
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 22
3 9;12
7;10 21
7;10 24
2 7;10
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 102
23 15
16 23
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 22
3 9;12
7;10 21
7;10 24
2 7;10
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 103
16 23
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 22
3 9;12
24 21
7;10 24
2 7;10
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 104
23 15
16 23
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 22
3 9;12
24 21
7;10 24
2 7;10
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 105
23 15
16 23
4;5;8 16
4;5;8 13;19
3 22
3 9;12
24 21
7;10 24
2 11;17
2 7;10
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 106
23 15
16 23
4;5;8 16
4;5;8 13;19
3 22
3 9;12
7;10 21
7;10 24
2 11;17
2 7;10
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 107
16 23
4;5;8 16
4;5;8 13;19
3 22
3 9;12
24 21
7;10 24
2 11;17
2 7;10
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 108
16 23
4;5;8 16
4;5;8 13;19
3 22
3 9;12
7;10 21
7;10 24
2 11;17
2 7;10
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 109
16 23
16 22
4;5;8 16
4;5;8 13;19
3 9;12
7;10 21
7;10 24
2 11;17
2 7;10
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 110
23 15
16 23
16 22
4;5;8 16
4;5;8 13;19
3 9;12
7;10 21
7;10 24
2 11;17
2 7;10
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 111
16 23
16 22
4;5;8 16
4;5;8 13;19
3 9;12
24 21
7;10 24
2 11;17
2 7;10
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 112
23 15
16 23
16 22
4;5;8 16
4;5;8 13;19
3 9;12
24 21
7;10 24
2 11;17
2 7;10
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 113
16 23
16 22
11;17 13;19
4;5;8 16
3 9;12
7;10 21
7;10 24
2 11;17
2 7;10
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 114
23 15
16 23
16 22
11;17 13;19
4;5;8 16
3 9;12
7;10 21
7;10 24
2 11;17
2 7;10
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 115
16 23
11;17 13;19
4;5;8 16
3 22
3 9;12
7;10 21
7;10 24
2 11;17
2 7;10
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 116
23 15
16 23
11;17 13;19
4;5;8 16
3 22
3 9;12
7;10 21
7;10 24
2 11;17
2 7;10
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 117
23 15
16 23
16 22
11;17 13;19
4;5;8 16
3 9;12
24 21
7;10 24
2 11;17
2 7;10
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 118
16 23
16 22
11;17 13;19
4;5;8 16
3 9;12
24 21
7;10 24
2 11;17
2 7;10
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 119
23 15
16 23
11;17 13;19
4;5;8 16
3 22
3 9;12
24 21
7;10 24
2 11;17
2 7;10
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 120
16 23
11;17 13;19
4;5;8 16
3 22
3 9;12
24 21
7;10 24
2 11;17
2 7;10
1 15
1 6;14;18;20
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 121
16 23
4;5;8 16
4;5;8 11;17
3 22
3 9;12
7;10 21
7;10 6;14;18;20
2 13;19
2 7;10
1 15
1 24
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 122
16 23
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 22
3 9;12
7;10 21
7;10 6;14;18;20
2 7;10
1 15
1 24
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 123
16 23
4;5;8 16
4;5;8 13;19
3 22
3 9;12
7;10 21
7;10 6;14;18;20
2 11;17
2 7;10
1 15
1 24
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 124
16 23
11;17 13;19
4;5;8 16
3 22
3 9;12
7;10 21
7;10 6;14;18;20
2 11;17
2 7;10
1 15
1 24
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 125
16 23
11;17 13;19
4;5;8 16
4;5;8 11;17
3 22
3 9;12
7;10 21
7;10 6;14;18;20
2 7;10
1 15
1 24
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 126
16 23
16 22
11;17 13;19
4;5;8 16
3 9;12
7;10 21
7;10 6;14;18;20
2 11;17
2 7;10
1 15
1 24
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 127
16 23
16 22
4;5;8 16
4;5;8 13;19
3 9;12
7;10 21
7;10 6;14;18;20
2 11;17
2 7;10
1 15
1 24
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 128
16 23
16 22
11;17 13;19
4;5;8 16
4;5;8 11;17
3 9;12
7;10 21
7;10 6;14;18;20
2 7;10
1 15
1 24
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 129
16 23
16 22
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 9;12
7;10 21
7;10 6;14;18;20
2 7;10
1 15
1 24
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 130
16 23
16 22
4;5;8 16
4;5;8 11;17
3 9;12
7;10 21
7;10 6;14;18;20
2 13;19
2 7;10
1 15
1 24
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 131
16 23
4;5;8 16
4;5;8 11;17
3 22
3 9;12
24 21
7;10 6;14;18;20
2 13;19
2 7;10
1 15
1 24
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 132
16 23
16 22
4;5;8 16
4;5;8 11;17
3 9;12
24 21
7;10 6;14;18;20
2 13;19
2 7;10
1 15
1 24
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 133
16 23
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 22
3 9;12
24 21
7;10 6;14;18;20
2 7;10
1 15
1 24
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 134
16 23
4;5;8 16
4;5;8 13;19
3 22
3 9;12
24 21
7;10 6;14;18;20
2 11;17
2 7;10
1 15
1 24
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 135
16 23
16 22
4;5;8 16
4;5;8 13;19
4;5;8 11;17
3 9;12
24 21
7;10 6;14;18;20
2 7;10
1 15
1 24
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 136
16 23
16 22
4;5;8 16
4;5;8 13;19
3 9;12
24 21
7;10 6;14;18;20
2 11;17
2 7;10
1 15
1 24
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 137
16 23
11;17 13;19
4;5;8 16
4;5;8 11;17
3 22
3 9;12
24 21
7;10 6;14;18;20
2 7;10
1 15
1 24
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 138
16 23
11;17 13;19
4;5;8 16
3 22
3 9;12
24 21
7;10 6;14;18;20
2 11;17
2 7;10
1 15
1 24
1 2
0 4;5;8
0 3
0 1
15 #edges, tree 139
16 23
16 22
11;17 13;19
4;5;8 16
3 9;12
24 21
7;10 6;14;18;20
2 11;17
2 7;10
1 15
1 24
1 2
