solution	ancestral	parental	incomparable
0	0.882353	0.75	0.947368
1	0.882353	0.75	0.894737
2	0.882353	0.75	0.894737
3	0.882353	0.75	0.842105
4	0.882353	0.75	0.789474
5	0.882353	0.875	0.947368
6	0.941176	0.875	0.947368
7	0.882353	0.875	0.947368
8	1	1	1
9	0.941176	0.875	0.894737
10	0.941176	0.875	0.842105
11	0.882353	0.75	0.894737
12	0.882353	0.75	0.842105
13	0.882353	0.75	0.736842
14	0.882353	0.75	0.789474
15	0.882353	0.75	0.842105
16	0.941176	0.75	0.842105
17	0.941176	0.75	0.842105
18	0.941176	0.75	0.736842
19	0.941176	0.75	0.789474
20	0.941176	0.75	0.894737
21	0.941176	0.75	0.736842
22	0.941176	0.75	0.789474
23	1	0.875	0.894737
24	0.941176	0.75	0.789474
25	0.941176	0.75	0.842105
26	1	0.875	0.947368
27	0.941176	0.75	0.789474
28	0.882353	0.75	0.842105
29	1	0.875	0.789474
30	1	0.875	0.894737
31	1	0.875	0.842105
32	0.941176	0.75	0.789474
33	0.941176	0.75	0.684211
34	0.941176	0.75	0.736842
35	1	0.75	0.842105
36	0.941176	0.75	0.578947
37	0.941176	0.75	0.631579
38	0.941176	0.75	0.684211
39	0.941176	0.75	0.684211
