solution	ancestral	parental	incomparable
0	0.818182	0.625	0.96
1	0.909091	0.75	0.96
2	0.818182	0.625	0.92
3	0.818182	0.75	0.96
4	0.909091	0.875	1
5	0.818182	0.75	1
6	0.818182	0.625	0.92
7	0.909091	0.75	0.96
8	0.818182	0.625	0.96
9	0.818182	0.625	0.96
10	0.909091	0.75	0.96
11	0.818182	0.625	0.96
12	0.818182	0.625	0.96
13	0.909091	0.75	0.92
14	0.909091	0.75	0.96
15	0.818182	0.625	0.92
16	0.818182	0.625	0.88
17	0.818182	0.5	0.92
18	0.818182	0.5	0.92
19	0.818182	0.625	0.96
20	0.818182	0.5	0.92
21	0.818182	0.5	0.88
22	0.818182	0.5	0.92
23	0.818182	0.5	0.88
24	0.818182	0.625	0.92
25	0.818182	0.5	0.88
26	0.818182	0.5	0.84
27	0.818182	0.5	0.84
28	0.909091	0.75	0.92
29	0.909091	0.625	0.88
30	0.909091	0.625	0.88
31	0.909091	0.625	0.8
32	0.909091	0.625	0.88
33	0.909091	0.625	0.88
34	0.909091	0.75	0.96
35	0.909091	0.625	0.92
36	0.909091	0.625	0.92
37	0.909091	0.625	0.88
38	0.818182	0.5	0.92
39	0.818182	0.5	0.92
40	0.818182	0.5	0.88
41	0.818182	0.625	0.96
42	0.818182	0.5	0.92
43	0.818182	0.5	0.84
44	0.818182	0.5	0.84
45	0.818182	0.625	0.88
46	0.818182	0.5	0.76
47	0.818182	0.5	0.92
48	0.818182	0.5	0.92
49	0.818182	0.625	0.96
50	0.818182	0.5	0.92
51	0.818182	0.5	0.88
52	0.909091	0.625	0.92
53	1	0.75	0.88
54	1	0.875	0.96
55	0.909091	0.75	0.96
56	0.909091	0.625	0.92
57	0.818182	0.5	0.88
58	0.818182	0.625	0.92
59	0.818182	0.625	0.92
60	0.818182	0.5	0.84
61	0.909091	0.5	0.88
62	0.909091	0.75	0.92
63	1	0.75	0.92
64	1	0.625	0.8
65	0.818182	0.625	0.76
66	0.818182	0.75	0.88
67	0.818182	0.625	0.84
68	0.818182	0.625	0.84
69	0.818182	0.625	0.84
70	0.909091	0.75	0.88
71	0.818182	0.625	0.88
72	0.909091	0.75	0.92
