solution	ancestral	parental	incomparable
0	0.909091	0.75	0.96
1	0.909091	0.875	1
2	0.909091	0.75	0.92
3	0.909091	0.75	0.92
4	0.909091	0.75	0.88
5	0.909091	0.875	0.96
6	1	0.875	0.96
7	1	0.75	0.92
8	1	0.75	0.92
9	1	1	1
10	1	0.875	0.92
11	1	0.875	0.96
12	0.909091	0.875	0.96
13	1	0.75	0.88
14	1	0.75	0.84
15	1	0.875	0.96
16	0.909091	0.75	0.92
17	0.909091	0.75	0.92
18	1	0.75	0.92
19	0.909091	0.75	0.96
20	0.909091	0.75	0.96
21	0.909091	0.75	0.92
22	0.909091	0.75	0.96
23	0.909091	0.75	0.96
24	0.909091	0.75	0.96
25	0.909091	0.75	0.92
26	1	0.875	0.96
27	1	0.875	0.96
28	1	0.875	0.96
29	1	0.875	0.92
30	1	0.875	0.92
31	1	0.875	0.92
32	0.909091	0.75	0.88
33	1	0.75	0.88
34	0.909091	0.75	0.88
35	0.909091	0.75	0.92
36	1	0.75	0.92
37	0.909091	0.75	0.92
38	0.909091	0.75	0.88
39	0.909091	0.75	0.92
40	0.909091	0.75	0.88
41	0.909091	0.75	0.92
42	1	0.75	0.92
43	0.909091	0.75	0.92
44	1	0.75	0.92
45	0.909091	0.75	0.88
46	0.909091	0.75	0.88
47	1	0.75	0.88
48	1	0.75	0.84
49	0.909091	0.625	0.92
50	0.818182	0.5	0.88
51	0.909091	0.5	0.88
52	0.818182	0.5	0.88
53	0.909091	0.625	0.92
54	0.818182	0.5	0.84
55	0.818182	0.5	0.88
56	0.818182	0.5	0.88
57	0.909091	0.625	0.88
58	0.909091	0.625	0.92
59	0.909091	0.625	0.92
60	0.909091	0.625	0.88
61	0.909091	0.625	0.88
62	0.909091	0.625	0.92
63	0.818182	0.5	0.88
64	0.909091	0.5	0.88
65	0.818182	0.5	0.88
66	0.909091	0.5	0.84
67	0.818182	0.5	0.84
68	0.818182	0.5	0.84
69	0.818182	0.5	0.88
70	0.909091	0.5	0.88
71	0.818182	0.5	0.84
72	0.818182	0.5	0.84
73	0.818182	0.5	0.88
74	0.909091	0.5	0.88
75	0.909091	0.5	0.8
76	0.909091	0.5	0.84
77	0.818182	0.5	0.84
78	0.818182	0.5	0.88
79	0.818182	0.5	0.84
80	0.818182	0.5	0.88
81	0.818182	0.5	0.88
82	0.818182	0.5	0.84
83	0.909091	0.625	0.92
84	0.818182	0.5	0.84
85	0.818182	0.5	0.88
86	0.909091	0.625	0.92
87	0.818182	0.5	0.88
88	0.818182	0.5	0.8
89	0.818182	0.5	0.76
90	0.818182	0.5	0.8
91	0.818182	0.5	0.84
92	0.909091	0.625	0.88
93	0.909091	0.625	0.92
94	0.909091	0.625	0.88
95	0.909091	0.625	0.88
96	0.818182	0.5	0.84
97	0.818182	0.5	0.84
98	0.818182	0.5	0.84
99	0.818182	0.5	0.88
100	0.818182	0.5	0.84
101	0.818182	0.5	0.84
102	0.818182	0.5	0.84
103	1	0.75	0.88
104	1	0.75	0.92
105	1	0.75	0.88
106	1	0.75	0.88
107	1	0.75	0.92
108	1	0.75	0.88
109	0.909091	0.625	0.84
110	0.909091	0.625	0.84
111	0.909091	0.625	0.88
112	0.909091	0.625	0.88
113	0.909091	0.625	0.84
114	0.909091	0.625	0.84
115	0.909091	0.625	0.88
116	1	0.625	0.84
117	1	0.625	0.84
118	1	0.625	0.88
119	1	0.625	0.84
120	1	0.625	0.88
121	1	0.625	0.8
122	1	0.625	0.88
123	1	0.625	0.84
124	0.909091	0.625	0.92
125	1	0.625	0.88
126	1	0.625	0.88
127	0.909091	0.625	0.92
128	1	0.625	0.88
129	0.909091	0.625	0.92
130	0.909091	0.625	0.88
131	1	0.625	0.84
132	0.909091	0.625	0.88
133	0.909091	0.625	0.92
134	1	0.625	0.84
135	1	0.625	0.8
136	1	0.75	0.88
137	1	0.75	0.84
138	1	0.75	0.88
139	1	0.75	0.84
140	1	0.75	0.8
141	1	0.75	0.88
142	1	0.75	0.84
143	0.909091	0.625	0.88
144	0.909091	0.625	0.84
145	1	0.625	0.84
146	1	0.625	0.8
147	1	0.625	0.84
148	1	0.625	0.76
149	1	0.625	0.76
150	1	0.625	0.8
151	1	0.625	0.8
152	1	0.625	0.84
153	0.909091	0.625	0.84
154	0.909091	0.625	0.88
155	0.909091	0.625	0.8
156	0.909091	0.625	0.88
157	0.909091	0.625	0.88
158	0.909091	0.625	0.84
159	1	0.625	0.8
160	0.909091	0.625	0.84
161	0.909091	0.625	0.8
162	1	0.625	0.76
163	0.909091	0.625	0.8
164	0.909091	0.625	0.76
165	0.909091	0.625	0.8
166	1	0.625	0.8
167	1	0.625	0.72
168	1	0.625	0.76
169	1	0.625	0.68
