solution	ancestral	parental	incomparable
0	0.909091	0.75	0.96
1	0.818182	0.625	0.96
2	0.909091	0.75	0.92
3	0.818182	0.625	0.92
4	0.818182	0.625	0.96
5	0.909091	0.75	0.96
6	0.727273	0.5	0.92
7	0.727273	0.5	0.92
8	0.727273	0.5	0.88
9	0.818182	0.625	0.92
10	0.818182	0.625	0.88
11	0.818182	0.625	0.92
12	0.818182	0.5	0.88
13	0.909091	0.625	0.88
14	0.818182	0.5	0.84
15	0.818182	0.5	0.76
16	0.818182	0.625	0.88
17	0.818182	0.5	0.88
18	0.818182	0.5	0.84
19	0.818182	0.625	0.92
20	0.818182	0.5	0.84
21	0.909091	0.625	0.88
22	0.909091	0.75	0.96
23	0.909091	0.625	0.88
24	0.909091	0.625	0.8
25	0.909091	0.75	0.92
26	0.727273	0.375	0.88
27	0.727273	0.5	0.92
28	0.727273	0.375	0.84
29	0.727273	0.375	0.84
30	0.818182	0.625	0.96
31	0.727273	0.5	0.88
32	0.818182	0.625	0.92
33	0.727273	0.375	0.84
34	0.727273	0.375	0.76
35	0.818182	0.5	0.88
36	0.818182	0.5	0.88
37	0.818182	0.5	0.8
38	0.727273	0.375	0.84
39	0.727273	0.375	0.88
40	0.727273	0.375	0.88
41	0.727273	0.375	0.88
42	0.727273	0.375	0.88
43	0.727273	0.375	0.88
44	0.727273	0.375	0.88
45	0.727273	0.375	0.88
46	0.727273	0.375	0.84
47	0.727273	0.375	0.84
48	0.727273	0.375	0.84
49	0.727273	0.375	0.84
50	0.818182	0.5	0.92
51	0.727273	0.375	0.84
52	0.727273	0.375	0.88
53	0.727273	0.375	0.84
54	0.727273	0.375	0.76
55	0.818182	0.5	0.88
56	0.818182	0.5	0.92
57	0.818182	0.375	0.88
58	0.727273	0.375	0.84
59	0.727273	0.375	0.88
60	0.727273	0.375	0.88
61	0.818182	0.5	0.92
62	0.727273	0.375	0.84
63	0.818182	0.375	0.88
64	0.727273	0.375	0.88
65	0.727273	0.375	0.84
66	0.727273	0.375	0.88
67	0.818182	0.5	0.88
68	0.727273	0.375	0.76
69	0.818182	0.5	0.92
70	0.818182	0.5	0.92
71	0.727273	0.375	0.84
72	0.727273	0.375	0.84
73	0.727273	0.375	0.84
74	0.818182	0.375	0.88
75	0.818182	0.375	0.88
76	0.727273	0.375	0.84
77	0.818182	0.5	0.92
78	0.727273	0.375	0.88
79	0.727273	0.375	0.84
80	0.818182	0.375	0.88
81	0.818182	0.375	0.88
82	0.818182	0.375	0.8
83	0.818182	0.5	0.88
84	0.909091	0.625	0.88
85	0.909091	0.75	0.92
86	0.909091	0.625	0.8
87	0.818182	0.625	0.88
88	0.818182	0.625	0.88
89	0.909091	0.625	0.84
90	0.818182	0.625	0.88
91	0.818182	0.5	0.84
92	0.818182	0.5	0.8
93	0.909091	0.5	0.8
94	0.909091	0.5	0.68
95	0.818182	0.5	0.76
96	0.818182	0.5	0.76
97	0.818182	0.625	0.88
98	0.818182	0.625	0.92
99	0.818182	0.75	0.96
100	0.909091	0.625	0.92
101	0.818182	0.625	0.92
102	0.909091	0.75	0.96
103	0.818182	0.625	0.88
104	0.818182	0.625	0.92
105	0.909091	0.75	0.92
106	0.909091	0.875	1
107	0.909091	0.75	0.96
108	0.818182	0.75	0.96
109	0.818182	0.625	0.88
110	0.818182	0.625	0.92
111	0.909091	0.75	0.96
112	0.909091	0.625	0.92
113	0.818182	0.625	0.88
114	0.818182	0.75	0.96
115	0.818182	0.75	0.96
116	0.818182	0.625	0.88
117	0.909091	0.625	0.84
118	0.818182	0.625	0.92
119	0.909091	0.75	0.96
120	0.818182	0.625	0.92
121	0.818182	0.625	0.88
122	0.909091	0.625	0.92
123	0.818182	0.5	0.84
124	0.818182	0.5	0.84
125	0.909091	0.5	0.8
126	0.909091	0.625	0.88
127	0.818182	0.5	0.8
128	0.909091	0.625	0.88
129	0.909091	0.5	0.84
130	0.818182	0.5	0.76
131	0.727273	0.5	0.84
132	0.727273	0.375	0.8
133	0.727273	0.375	0.8
134	0.727273	0.375	0.84
135	0.727273	0.5	0.88
136	0.818182	0.5	0.88
137	0.818182	0.375	0.84
138	0.818182	0.375	0.8
139	0.818182	0.375	0.84
140	0.727273	0.5	0.88
141	0.818182	0.625	0.92
142	0.818182	0.5	0.84
143	0.727273	0.375	0.72
144	0.818182	0.5	0.88
145	0.818182	0.375	0.8
146	0.727273	0.375	0.8
147	0.727273	0.5	0.88
148	0.727273	0.375	0.8
149	0.727273	0.375	0.76
150	0.727273	0.5	0.84
151	0.727273	0.5	0.88
152	0.818182	0.625	0.92
153	0.818182	0.5	0.84
154	0.818182	0.5	0.84
155	0.727273	0.375	0.72
156	0.818182	0.375	0.76
157	0.818182	0.625	0.92
158	0.818182	0.625	0.88
159	0.818182	0.75	0.96
160	0.818182	0.625	0.88
161	0.818182	0.5	0.76
162	0.727273	0.625	0.92
163	0.727273	0.5	0.88
164	0.727273	0.5	0.84
165	0.727273	0.5	0.84
166	0.727273	0.375	0.72
167	0.727273	0.625	0.92
168	0.727273	0.625	0.88
169	0.727273	0.625	0.92
170	0.727273	0.5	0.84
171	0.727273	0.5	0.76
172	0.727273	0.5	0.84
173	0.727273	0.5	0.84
174	0.727273	0.5	0.76
175	0.727273	0.5	0.84
176	0.727273	0.375	0.6
177	0.909091	0.75	0.92
178	0.909091	0.75	0.88
179	0.909091	0.875	0.96
180	1	1	1
181	1	0.875	0.92
182	1	0.875	0.96
183	1	0.75	0.92
184	0.909091	0.75	0.92
185	0.909091	0.75	0.92
186	0.909091	0.75	0.88
187	0.909091	0.625	0.88
188	0.818182	0.625	0.88
189	0.818182	0.625	0.88
190	0.818182	0.625	0.84
191	0.909091	0.875	0.96
192	0.909091	0.875	0.96
193	0.909091	0.875	0.96
194	0.909091	0.875	0.96
195	1	0.875	0.96
196	0.909091	0.75	0.88
197	0.909091	0.75	0.88
198	0.909091	0.75	0.88
199	1	0.75	0.84
200	0.818182	0.75	0.92
201	0.818182	0.625	0.84
202	0.818182	0.625	0.84
203	0.818182	0.75	0.92
204	0.818182	0.625	0.76
205	0.818182	0.75	0.88
206	0.818182	0.75	0.92
207	0.818182	0.5	0.84
208	0.818182	0.625	0.88
209	0.818182	0.5	0.8
210	0.818182	0.5	0.88
211	0.818182	0.5	0.88
212	0.818182	0.5	0.88
213	0.818182	0.625	0.84
214	0.818182	0.5	0.8
215	0.818182	0.5	0.72
216	0.818182	0.625	0.88
217	0.818182	0.5	0.8
218	0.818182	0.5	0.88
219	0.818182	0.5	0.88
220	0.818182	0.5	0.84
221	0.909091	0.75	0.92
222	0.909091	0.75	0.92
223	0.909091	0.75	0.88
224	0.818182	0.5	0.88
225	0.818182	0.5	0.84
226	0.818182	0.5	0.88
227	0.818182	0.5	0.84
228	0.909091	0.625	0.84
229	0.909091	0.625	0.84
230	0.909091	0.625	0.84
231	0.909091	0.625	0.76
232	0.909091	0.5	0.88
233	0.909091	0.625	0.92
234	0.818182	0.5	0.84
235	0.818182	0.5	0.88
236	0.909091	0.625	0.88
237	1	0.75	0.88
238	0.818182	0.5	0.84
239	0.818182	0.5	0.76
240	1	0.625	0.84
241	0.909091	0.625	0.76
242	1	0.625	0.8
243	1	0.75	0.88
244	0.909091	0.625	0.8
245	0.818182	0.5	0.84
246	0.818182	0.5	0.84
247	0.909091	0.625	0.92
248	0.909091	0.625	0.92
249	0.909091	0.625	0.88
250	0.909091	0.625	0.92
251	0.909091	0.625	0.92
252	0.909091	0.625	0.88
253	0.909091	0.625	0.92
254	0.909091	0.625	0.84
255	0.909091	0.625	0.84
256	0.909091	0.75	0.92
257	0.909091	0.625	0.84
258	1	0.875	0.96
259	1	0.75	0.88
260	0.909091	0.75	0.88
261	0.909091	0.75	0.92
262	0.909091	0.625	0.76
263	1	0.875	0.96
264	1	0.875	0.92
265	1	0.75	0.8
266	0.909091	0.75	0.92
267	0.909091	0.75	0.88
268	1	0.75	0.92
269	0.818182	0.5	0.84
270	0.909091	0.625	0.8
271	0.818182	0.5	0.84
272	0.909091	0.5	0.88
273	0.818182	0.5	0.88
274	0.818182	0.5	0.84
275	1	0.625	0.8
276	0.818182	0.5	0.88
277	0.818182	0.5	0.84
278	0.909091	0.5	0.88
279	0.818182	0.5	0.88
280	0.818182	0.5	0.88
281	0.909091	0.5	0.88
282	0.909091	0.5	0.88
283	0.818182	0.5	0.84
284	0.818182	0.5	0.88
285	0.909091	0.5	0.88
286	0.818182	0.5	0.84
287	0.818182	0.5	0.76
288	0.818182	0.5	0.84
289	0.818182	0.5	0.84
290	0.909091	0.5	0.8
291	0.909091	0.75	0.92
292	0.909091	0.75	0.88
293	0.818182	0.625	0.88
294	0.818182	0.625	0.84
295	0.909091	0.625	0.88
296	0.818182	0.625	0.84
297	0.818182	0.625	0.84
298	0.818182	0.625	0.84
299	0.818182	0.625	0.76
300	0.909091	0.75	0.88
301	1	0.75	0.92
302	0.909091	0.75	0.88
303	1	0.75	0.84
304	0.818182	0.5	0.72
305	0.909091	0.5	0.8
306	0.818182	0.5	0.76
307	0.818182	0.5	0.8
308	0.909091	0.5	0.84
309	0.909091	0.5	0.76
310	0.909091	0.5	0.84
311	0.818182	0.5	0.72
312	0.909091	0.5	0.8
313	0.818182	0.5	0.6
314	0.909091	0.625	0.76
315	1	0.625	0.68
