solution	ancestral	parental	incomparable
0	0.818182	0.25	0.8
1	0.727273	0.25	0.84
2	0.818182	0.25	0.8
3	0.727273	0.25	0.8
4	0.909091	0.25	0.72
5	0.727273	0.375	0.88
6	0.727273	0.375	0.84
7	0.818182	0.5	0.88
8	0.727273	0.375	0.84
9	0.818182	0.5	0.88
10	0.727273	0.375	0.84
11	0.909091	0.5	0.84
12	0.818182	0.5	0.84
13	0.727273	0.375	0.76
14	0.818182	0.5	0.84
15	0.818182	0.625	0.96
16	0.818182	0.625	0.92
17	0.818182	0.5	0.92
18	0.818182	0.5	0.88
19	0.818182	0.5	0.84
20	0.818182	0.5	0.92
21	0.818182	0.5	0.92
22	0.818182	0.5	0.88
23	0.818182	0.5	0.84
24	0.909091	0.625	0.92
25	0.909091	0.5	0.88
26	0.909091	0.5	0.84
27	0.909091	0.5	0.8
28	0.909091	0.25	0.72
29	0.818182	0.25	0.76
30	0.909091	0.375	0.84
31	0.818182	0.375	0.88
32	0.818182	0.25	0.8
33	0.818182	0.25	0.84
34	0.909091	0.25	0.72
35	0.818182	0.375	0.8
36	0.818182	0.375	0.88
37	0.818182	0.5	0.92
38	0.818182	0.375	0.88
39	0.818182	0.375	0.88
40	0.818182	0.375	0.76
41	0.818182	0.5	0.88
42	0.818182	0.375	0.84
43	0.818182	0.375	0.8
44	0.727273	0.25	0.88
45	0.818182	0.25	0.84
46	0.727273	0.375	0.92
47	0.727273	0.375	0.88
48	0.727273	0.375	0.92
49	0.727273	0.25	0.84
50	0.727273	0.375	0.92
51	0.727273	0.25	0.88
52	0.727273	0.375	0.92
53	0.727273	0.375	0.92
54	0.727273	0.5	0.96
55	0.727273	0.375	0.88
56	0.727273	0.375	0.88
57	0.727273	0.25	0.8
58	0.727273	0.25	0.8
59	0.727273	0.5	0.92
60	0.727273	0.375	0.84
61	0.727273	0.375	0.88
62	0.727273	0.5	0.92
63	0.727273	0.375	0.84
64	0.727273	0.375	0.88
65	0.818182	0.375	0.88
66	0.818182	0.25	0.76
67	0.818182	0.5	0.88
68	0.818182	0.5	0.84
69	0.909091	0.5	0.88
70	0.818182	0.5	0.92
71	0.909091	0.625	0.92
72	0.909091	0.5	0.8
73	0.818182	0.5	0.84
74	0.818182	0.625	0.92
75	0.818182	0.625	0.96
76	0.818182	0.5	0.92
77	0.818182	0.375	0.88
78	0.909091	0.375	0.8
79	0.818182	0.25	0.76
80	0.909091	0.25	0.64
81	0.818182	0.25	0.84
82	0.727273	0.375	0.88
83	0.727273	0.375	0.8
84	0.727273	0.5	0.92
85	0.727273	0.375	0.88
86	0.727273	0.375	0.84
87	0.727273	0.5	0.84
88	0.727273	0.375	0.72
89	0.818182	0.625	0.96
90	0.818182	0.625	0.92
91	0.818182	0.625	0.92
92	0.909091	0.625	0.92
93	0.818182	0.5	0.92
94	0.818182	0.5	0.84
95	0.909091	0.5	0.88
96	0.818182	0.5	0.84
97	0.909091	0.5	0.8
98	0.818182	0.5	0.88
99	0.818182	0.375	0.88
100	0.727273	0.375	0.88
101	0.727273	0.375	0.92
102	0.727273	0.375	0.88
103	0.818182	0.375	0.88
104	0.818182	0.375	0.84
105	0.909091	0.375	0.8
106	0.818182	0.25	0.76
107	0.727273	0.25	0.84
108	0.727273	0.25	0.88
109	0.727273	0.25	0.8
110	0.818182	0.25	0.76
111	0.727273	0.25	0.8
112	0.818182	0.25	0.84
113	0.909091	0.25	0.64
114	0.727273	0.5	0.96
115	0.727273	0.5	0.92
116	0.818182	0.625	0.96
117	0.727273	0.5	0.92
118	0.727273	0.5	0.92
119	0.727273	0.375	0.88
120	0.818182	0.5	0.92
121	0.818182	0.5	0.92
122	0.727273	0.375	0.92
123	0.727273	0.375	0.84
124	0.727273	0.375	0.88
125	0.727273	0.375	0.92
126	0.727273	0.375	0.84
127	0.727273	0.5	0.92
128	0.727273	0.375	0.84
129	0.818182	0.625	0.92
130	0.727273	0.5	0.88
131	0.727273	0.5	0.84
132	0.818182	0.5	0.84
133	0.727273	0.375	0.72
134	0.818182	0.75	1
135	0.909091	0.875	1
136	0.818182	0.75	0.96
137	0.909091	0.75	0.96
138	0.909091	0.75	0.96
139	0.909091	0.75	0.92
140	0.909091	0.75	0.92
141	0.818182	0.625	0.88
142	0.818182	0.625	0.88
143	0.818182	0.625	0.92
144	0.818182	0.625	0.96
145	0.818182	0.625	0.92
146	0.818182	0.625	0.96
147	0.818182	0.625	0.96
148	0.727273	0.5	0.92
