solution	ancestral	parental	incomparable
0	0.8	0.625	0.923077
1	0.8	0.625	0.923077
2	0.8	0.625	0.923077
3	0.9	0.75	0.923077
4	0.8	0.625	0.923077
5	0.8	0.625	0.961538
6	0.8	0.625	0.923077
7	0.9	0.625	0.884615
8	0.8	0.5	0.884615
9	0.8	0.5	0.923077
10	0.8	0.5	0.846154
11	0.8	0.5	0.884615
12	0.8	0.5	0.846154
13	0.9	0.5	0.807692
14	0.8	0.5	0.846154
15	0.8	0.5	0.846154
16	0.8	0.5	0.884615
17	0.8	0.5	0.884615
18	0.8	0.5	0.884615
19	0.8	0.5	0.846154
20	0.8	0.625	0.961538
21	0.8	0.5	0.923077
22	0.8	0.625	0.884615
23	0.8	0.625	0.923077
24	0.8	0.625	0.923077
25	0.8	0.625	0.923077
26	0.8	0.625	0.923077
27	0.9	0.75	0.961538
28	0.8	0.5	0.884615
29	0.8	0.5	0.846154
30	0.8	0.5	0.884615
31	0.8	0.5	0.884615
32	0.9	0.625	0.884615
33	0.8	0.625	0.961538
34	0.8	0.5	0.923077
35	0.8	0.75	1
36	0.8	0.625	0.961538
37	0.8	0.625	0.961538
38	0.8	0.5	0.884615
39	0.8	0.625	0.961538
40	0.8	0.5	0.884615
41	0.8	0.5	0.884615
42	0.8	0.375	0.769231
43	0.8	0.5	0.846154
44	0.8	0.625	0.923077
45	0.8	0.5	0.846154
46	0.8	0.375	0.730769
47	0.8	0.5	0.884615
48	0.8	0.625	0.923077
49	0.8	0.75	0.961538
50	0.8	0.625	0.923077
51	0.8	0.625	0.923077
52	0.8	0.5	0.846154
53	0.8	0.5	0.884615
54	0.8	0.625	0.923077
55	0.8	0.5	0.846154
56	0.8	0.625	0.923077
57	0.8	0.625	0.923077
58	0.8	0.75	0.961538
59	0.8	0.625	0.923077
60	0.8	0.5	0.846154
61	0.8	0.5	0.846154
62	0.8	0.375	0.730769
63	0.8	0.375	0.730769
64	0.8	0.5	0.846154
65	0.9	0.375	0.653846
66	0.8	0.5	0.846154
67	0.9	0.625	0.807692
68	0.8	0.625	0.884615
69	0.8	0.625	0.923077
70	0.8	0.625	0.923077
71	0.9	0.75	0.961538
72	0.8	0.5	0.807692
73	0.8	0.5	0.846154
74	0.8	0.5	0.769231
75	0.9	0.625	0.884615
76	0.8	0.5	0.846154
77	0.8	0.5	0.884615
78	0.9	0.5	0.884615
79	0.8	0.625	0.923077
80	0.8	0.75	0.961538
81	0.8	0.625	0.923077
82	0.8	0.625	0.923077
83	0.8	0.5	0.846154
84	0.8	0.625	0.923077
85	0.8	0.625	0.923077
86	0.8	0.75	0.961538
87	0.8	0.75	0.961538
88	0.9	0.875	1
89	0.9	0.75	0.961538
90	0.9	0.625	0.923077
91	0.8	0.625	0.884615
92	0.8	0.625	0.923077
93	0.9	0.75	0.923077
94	0.9	0.5	0.807692
95	0.8	0.5	0.923077
96	0.8	0.375	0.884615
97	0.8	0.625	0.961538
98	0.8	0.5	0.923077
99	0.8	0.5	0.923077
100	0.8	0.5	0.923077
101	0.8	0.375	0.846154
102	0.8	0.5	0.923077
103	0.8	0.5	0.923077
104	0.8	0.375	0.846154
105	0.8	0.25	0.730769
106	0.8	0.375	0.884615
107	0.8	0.375	0.884615
108	0.8	0.375	0.846154
109	0.8	0.375	0.846154
110	0.8	0.625	0.961538
111	0.8	0.5	0.923077
112	0.8	0.5	0.923077
113	0.8	0.5	0.923077
114	0.8	0.375	0.846154
115	0.8	0.5	0.923077
116	0.8	0.5	0.884615
117	0.8	0.5	0.923077
118	0.8	0.375	0.846154
119	0.8	0.375	0.769231
120	0.8	0.5	0.923077
121	0.8	0.5	0.884615
122	0.8	0.5	0.923077
123	0.8	0.625	0.961538
124	0.8	0.625	0.961538
125	0.8	0.625	0.961538
126	0.8	0.5	0.923077
127	0.8	0.5	0.884615
128	0.8	0.375	0.884615
129	0.8	0.375	0.846154
130	0.8	0.375	0.846154
131	0.8	0.375	0.769231
132	0.8	0.375	0.846154
133	0.8	0.375	0.846154
134	0.8	0.25	0.730769
135	0.8	0.25	0.615385
136	0.8	0.5	0.923077
137	0.8	0.5	0.923077
138	0.8	0.5	0.923077
139	0.8	0.5	0.923077
140	0.8	0.5	0.923077
141	0.8	0.5	0.884615
142	0.8	0.5	0.923077
143	0.8	0.5	0.884615
144	0.8	0.5	0.923077
145	0.8	0.5	0.884615
146	0.8	0.375	0.884615
147	0.8	0.375	0.846154
148	0.8	0.375	0.846154
149	0.8	0.375	0.769231
150	0.8	0.375	0.846154
151	0.8	0.375	0.846154
152	0.8	0.375	0.884615
153	0.8	0.375	0.846154
154	0.8	0.375	0.846154
155	0.8	0.375	0.846154
156	0.8	0.375	0.769231
157	0.8	0.375	0.730769
158	0.8	0.375	0.807692
159	0.8	0.375	0.807692
160	0.8	0.375	0.846154
161	0.8	0.5	0.884615
162	0.8	0.5	0.884615
163	0.8	0.5	0.846154
164	0.8	0.5	0.884615
165	0.8	0.375	0.807692
166	0.8	0.375	0.807692
167	0.8	0.5	0.884615
168	0.8	0.625	0.923077
169	0.8	0.375	0.807692
170	0.8	0.5	0.884615
171	0.8	0.5	0.846154
172	0.8	0.5	0.884615
173	0.8	0.5	0.884615
174	0.8	0.375	0.807692
175	0.8	0.375	0.730769
176	0.8	0.625	0.923077
177	0.8	0.5	0.884615
178	0.8	0.5	0.846154
179	0.8	0.625	0.923077
180	0.8	0.625	0.923077
181	0.8	0.5	0.846154
182	0.8	0.5	0.884615
183	0.8	0.5	0.884615
184	0.8	0.5	0.884615
185	0.8	0.5	0.884615
186	0.8	0.5	0.884615
187	0.8	0.5	0.846154
188	0.8	0.5	0.884615
189	0.8	0.5	0.846154
190	0.8	0.5	0.884615
191	0.8	0.375	0.807692
192	0.8	0.375	0.846154
193	0.8	0.375	0.807692
194	0.8	0.375	0.807692
195	0.8	0.375	0.807692
196	0.8	0.375	0.730769
197	0.8	0.25	0.692308
198	0.8	0.25	0.576923
199	0.8	0.375	0.807692
200	0.8	0.375	0.807692
201	0.8	0.375	0.846154
202	0.8	0.375	0.807692
203	0.8	0.375	0.730769
204	0.8	0.625	0.884615
205	0.9	0.75	0.961538
206	0.8	0.625	0.923077
207	0.8	0.625	0.923077
208	0.8	0.625	0.923077
209	0.8	0.5	0.884615
210	0.8	0.5	0.846154
211	0.8	0.5	0.846154
212	0.8	0.5	0.884615
213	0.8	0.5	0.884615
214	0.9	0.625	0.884615
215	0.8	0.5	0.884615
216	0.9	0.625	0.884615
217	0.8	0.5	0.884615
218	0.8	0.625	0.923077
219	0.8	0.5	0.884615
220	0.8	0.625	0.923077
221	0.8	0.5	0.884615
222	0.8	0.5	0.846154
223	0.8	0.625	0.884615
224	0.9	0.625	0.884615
225	0.8	0.5	0.884615
226	0.8	0.625	0.923077
227	0.9	0.75	0.961538
228	0.8	0.5	0.884615
229	0.8	0.5	0.846154
230	0.8	0.5	0.884615
231	0.8	0.5	0.846154
232	0.8	0.625	0.923077
233	0.8	0.625	0.923077
234	0.8	0.625	0.923077
235	0.8	0.5	0.884615
236	0.8	0.625	0.923077
237	0.8	0.625	0.923077
238	0.8	0.5	0.846154
239	0.8	0.5	0.884615
240	0.8	0.5	0.846154
241	0.8	0.5	0.884615
242	0.9	0.625	0.884615
243	0.8	0.5	0.884615
244	0.8	0.5	0.846154
245	0.9	0.625	0.884615
246	0.9	0.625	0.846154
247	0.9	0.5	0.807692
248	0.8	0.5	0.846154
249	0.8	0.625	0.923077
250	0.9	0.75	0.961538
251	0.8	0.625	0.884615
252	0.8	0.625	0.923077
253	0.9	0.625	0.923077
254	0.9	0.75	0.961538
255	0.8	0.625	0.923077
256	0.9	0.75	0.961538
257	0.8	0.625	0.884615
258	0.8	0.5	0.846154
259	0.9	0.625	0.884615
260	0.8	0.5	0.884615
261	0.8	0.5	0.846154
262	0.9	0.625	0.846154
263	0.9	0.625	0.884615
264	0.8	0.5	0.846154
265	0.9	0.5	0.807692
266	0.8	0.5	0.884615
267	0.8	0.375	0.807692
268	0.8	0.375	0.769231
269	0.9	0.5	0.769231
270	0.8	0.5	0.846154
271	0.8	0.5	0.846154
272	0.9	0.625	0.923077
273	0.8	0.5	0.884615
274	0.8	0.375	0.807692
275	0.8	0.5	0.846154
276	0.9	0.625	0.923077
277	0.8	0.5	0.884615
278	0.8	0.5	0.846154
279	0.8	0.375	0.769231
280	0.8	0.375	0.807692
281	0.9	0.5	0.769231
282	0.9	0.5	0.884615
283	0.8	0.5	0.884615
284	0.9	0.625	0.923077
285	0.8	0.5	0.884615
286	0.8	0.5	0.846154
287	0.8	0.5	0.884615
288	0.8	0.5	0.846154
289	0.9	0.625	0.923077
290	0.9	0.625	0.884615
291	0.8	0.5	0.846154
292	0.8	0.5	0.846154
293	0.8	0.5	0.807692
294	0.8	0.5	0.846154
295	0.8	0.5	0.769231
296	0.8	0.375	0.807692
297	0.8	0.375	0.730769
298	0.8	0.375	0.730769
299	0.8	0.375	0.769231
300	0.9	0.5	0.769231
301	0.9	0.375	0.653846
302	0.9	0.5	0.692308
303	0.8	0.5	0.846154
304	0.8	0.375	0.807692
305	0.8	0.5	0.884615
306	0.9	0.625	0.923077
307	0.8	0.5	0.846154
308	0.8	0.5	0.884615
309	0.8	0.375	0.807692
310	0.9	0.5	0.846154
311	0.8	0.375	0.846154
312	0.8	0.5	0.884615
313	0.8	0.5	0.884615
314	0.8	0.375	0.846154
315	0.8	0.375	0.807692
316	0.8	0.375	0.807692
317	0.8	0.375	0.769231
318	0.9	0.375	0.769231
319	0.8	0.5	0.884615
320	0.8	0.375	0.846154
321	0.8	0.5	0.884615
322	0.8	0.375	0.807692
323	0.8	0.375	0.807692
324	0.8	0.375	0.807692
325	0.9	0.5	0.846154
326	0.8	0.5	0.846154
327	0.9	0.625	0.923077
328	0.8	0.5	0.846154
329	0.8	0.5	0.846154
330	0.9	0.5	0.884615
331	0.8	0.375	0.769231
332	0.9	0.375	0.769231
333	0.9	0.375	0.769231
334	0.8	0.375	0.769231
335	0.9	0.5	0.807692
336	0.8	0.375	0.807692
337	0.9	0.5	0.846154
338	0.9	0.5	0.807692
339	0.8	0.375	0.730769
340	0.8	0.375	0.807692
341	0.9	0.375	0.769231
342	0.8	0.375	0.769231
343	0.9	0.375	0.653846
344	0.8	0.375	0.807692
345	0.8	0.375	0.846154
346	0.8	0.375	0.730769
347	0.8	0.375	0.807692
348	0.8	0.375	0.807692
349	0.8	0.5	0.769231
350	0.8	0.5	0.846154
351	0.9	0.625	0.884615
352	0.8	0.5	0.846154
353	0.8	0.5	0.884615
354	0.8	0.5	0.884615
355	0.8	0.5	0.884615
356	0.8	0.5	0.846154
357	0.8	0.5	0.846154
358	0.8	0.5	0.846154
359	0.8	0.5	0.884615
360	0.8	0.5	0.846154
361	0.9	0.625	0.923077
362	0.9	0.625	0.923077
363	0.9	0.5	0.884615
364	0.8	0.5	0.884615
365	0.9	0.625	0.923077
366	0.8	0.5	0.884615
367	0.8	0.5	0.846154
368	0.8	0.375	0.769231
369	0.8	0.375	0.807692
370	0.8	0.5	0.846154
371	0.8	0.5	0.846154
372	0.9	0.625	0.923077
