solution	ancestral	parental	incomparable
0	0.846154	0.625	0.869565
1	0.846154	0.625	0.913043
2	0.846154	0.625	0.913043
3	0.923077	0.75	0.956522
4	0.923077	0.75	0.913043
5	0.923077	0.75	0.956522
6	0.846154	0.625	0.913043
7	0.846154	0.625	0.913043
8	0.846154	0.625	0.869565
9	0.923077	0.875	0.956522
10	1	1	1
11	0.923077	0.875	0.956522
12	0.846154	0.75	0.913043
13	0.846154	0.75	0.913043
14	0.923077	0.875	0.956522
15	0.923077	0.875	0.956522
16	0.923077	0.875	0.913043
17	0.923077	0.875	0.869565
18	0.846154	0.75	0.826087
19	0.923077	0.75	0.913043
20	0.846154	0.75	0.913043
21	0.846154	0.75	0.913043
22	0.846154	0.75	0.913043
23	0.846154	0.75	0.826087
24	0.846154	0.75	0.869565
25	0.846154	0.625	0.869565
26	0.846154	0.625	0.826087
27	0.923077	0.75	0.913043
28	0.923077	0.75	0.869565
29	0.923077	0.75	0.913043
30	0.846154	0.625	0.826087
31	0.923077	0.625	0.869565
32	0.846154	0.625	0.869565
33	0.846154	0.625	0.782609
34	1	0.875	0.956522
35	0.923077	0.75	0.869565
36	0.923077	0.75	0.869565
37	0.923077	0.75	0.826087
38	0.846154	0.625	0.826087
39	0.846154	0.625	0.73913
40	0.923077	0.75	0.869565
41	0.846154	0.625	0.73913
42	0.846154	0.625	0.782609
43	0.846154	0.625	0.782609
44	0.846154	0.625	0.826087
45	0.846154	0.625	0.826087
46	0.923077	0.75	0.913043
47	0.846154	0.625	0.826087
48	0.923077	0.75	0.913043
49	0.923077	0.625	0.869565
50	0.846154	0.625	0.869565
51	0.923077	0.75	0.913043
52	0.846154	0.625	0.826087
53	0.923077	0.625	0.869565
54	0.846154	0.625	0.782609
55	1	0.75	0.913043
56	0.923077	0.75	0.869565
57	1	0.875	0.956522
58	0.923077	0.75	0.826087
59	1	0.875	0.913043
60	0.923077	0.75	0.782609
61	0.923077	0.75	0.782609
62	0.923077	0.625	0.782609
63	0.846154	0.625	0.826087
64	0.923077	0.75	0.869565
65	0.846154	0.625	0.73913
