solution	ancestral	parental	incomparable
0	0.818182	0.375	0.76
1	0.818182	0.375	0.72
2	0.818182	0.375	0.68
3	0.818182	0.5	0.8
4	0.818182	0.5	0.84
5	0.818182	0.375	0.76
6	0.818182	0.5	0.84
7	0.818182	0.375	0.76
8	0.818182	0.625	0.88
9	0.818182	0.5	0.8
10	0.818182	0.5	0.84
11	0.818182	0.625	0.92
12	0.818182	0.5	0.84
13	0.818182	0.5	0.84
14	0.818182	0.5	0.84
15	0.818182	0.375	0.76
16	0.818182	0.375	0.76
17	0.818182	0.375	0.72
18	0.818182	0.5	0.84
19	0.818182	0.5	0.88
20	0.818182	0.375	0.76
21	0.818182	0.375	0.72
22	0.818182	0.5	0.88
23	0.818182	0.5	0.88
24	0.818182	0.5	0.84
25	0.818182	0.625	0.92
26	0.818182	0.5	0.84
27	0.818182	0.5	0.84
28	0.818182	0.5	0.8
29	0.818182	0.625	0.88
30	0.818182	0.5	0.84
31	0.818182	0.625	0.92
32	0.818182	0.5	0.84
33	0.818182	0.625	0.88
34	0.818182	0.5	0.76
35	0.818182	0.625	0.92
36	0.818182	0.625	0.92
37	0.818182	0.75	0.96
38	0.818182	0.5	0.88
39	0.818182	0.625	0.92
40	0.818182	0.5	0.84
41	0.818182	0.375	0.8
42	0.818182	0.5	0.84
43	0.818182	0.375	0.76
44	0.818182	0.375	0.76
45	0.818182	0.375	0.72
46	0.818182	0.625	0.88
47	0.818182	0.5	0.76
48	0.818182	0.5	0.8
49	0.818182	0.5	0.8
50	0.818182	0.375	0.68
51	0.818182	0.5	0.84
52	0.818182	0.375	0.76
53	0.818182	0.375	0.72
54	0.818182	0.5	0.84
55	0.818182	0.5	0.76
56	0.818182	0.375	0.68
57	0.818182	0.375	0.6
58	0.818182	0.375	0.68
59	0.727273	0.25	0.84
60	0.727273	0.375	0.88
61	0.727273	0.25	0.8
62	0.727273	0.25	0.84
63	0.727273	0.375	0.84
64	0.727273	0.375	0.88
65	0.727273	0.375	0.84
66	0.727273	0.375	0.88
67	0.727273	0.25	0.84
68	0.727273	0.375	0.88
69	0.727273	0.25	0.8
70	0.727273	0.25	0.8
71	0.727273	0.25	0.8
72	0.727273	0.25	0.8
73	0.727273	0.25	0.84
74	0.727273	0.375	0.84
75	0.727273	0.375	0.88
76	0.727273	0.25	0.8
77	0.727273	0.25	0.76
78	0.727273	0.25	0.8
79	0.727273	0.25	0.8
80	0.727273	0.25	0.72
81	0.727273	0.25	0.8
82	0.727273	0.25	0.84
83	0.727273	0.25	0.84
84	0.727273	0.25	0.8
85	0.727273	0.375	0.88
86	0.727273	0.25	0.8
87	0.727273	0.375	0.84
88	0.727273	0.375	0.88
89	0.727273	0.25	0.84
90	0.727273	0.25	0.8
91	0.727273	0.25	0.8
92	0.727273	0.25	0.8
93	0.727273	0.375	0.88
94	0.727273	0.25	0.8
95	0.727273	0.375	0.88
96	0.727273	0.25	0.8
97	0.727273	0.25	0.76
98	0.727273	0.375	0.84
99	0.727273	0.375	0.84
100	0.727273	0.375	0.88
101	0.727273	0.25	0.72
102	0.818182	0.5	0.84
103	0.818182	0.5	0.8
104	0.818182	0.5	0.76
105	0.818182	0.625	0.88
106	0.909091	0.625	0.76
107	0.909091	0.75	0.84
108	0.909091	0.625	0.8
109	0.818182	0.5	0.8
110	0.818182	0.5	0.88
111	0.818182	0.5	0.8
112	0.818182	0.5	0.84
113	0.818182	0.5	0.72
114	0.909091	0.5	0.68
115	0.818182	0.5	0.8
116	0.818182	0.5	0.72
117	0.818182	0.625	0.84
118	0.818182	0.625	0.92
119	0.818182	0.625	0.88
120	0.818182	0.625	0.96
121	0.818182	0.5	0.88
122	0.818182	0.5	0.88
123	0.818182	0.75	1
124	0.818182	0.625	0.92
125	0.818182	0.625	0.96
126	0.818182	0.625	0.96
127	0.818182	0.625	0.92
128	0.818182	0.625	0.88
129	0.818182	0.625	0.88
130	0.909091	0.75	0.96
131	0.818182	0.625	0.92
132	0.818182	0.75	0.96
133	0.818182	0.625	0.88
134	0.818182	0.625	0.88
135	0.909091	0.625	0.92
136	0.818182	0.75	0.96
137	0.818182	0.75	0.92
138	0.909091	0.875	1
139	0.909091	0.75	0.92
140	0.818182	0.625	0.84
141	0.818182	0.625	0.8
142	0.818182	0.625	0.88
143	0.909091	0.75	0.92
144	0.818182	0.625	0.92
145	0.818182	0.5	0.8
146	0.818182	0.5	0.8
147	0.818182	0.5	0.76
148	0.909091	0.625	0.84
149	0.909091	0.5	0.8
150	0.727273	0.375	0.88
151	0.727273	0.375	0.88
152	0.727273	0.375	0.88
153	0.727273	0.375	0.88
154	0.727273	0.375	0.84
155	0.727273	0.375	0.84
156	0.727273	0.375	0.84
157	0.727273	0.375	0.88
158	0.818182	0.5	0.88
159	0.727273	0.375	0.84
160	0.727273	0.375	0.84
161	0.818182	0.5	0.88
162	0.818182	0.375	0.8
163	0.727273	0.375	0.88
164	0.727273	0.375	0.88
165	0.727273	0.375	0.84
166	0.818182	0.375	0.8
167	0.818182	0.5	0.88
168	0.818182	0.5	0.88
169	0.727273	0.375	0.84
170	0.727273	0.375	0.84
171	0.909091	0.625	0.84
172	0.818182	0.5	0.84
173	0.818182	0.5	0.8
174	0.818182	0.5	0.88
175	0.818182	0.625	0.84
176	0.818182	0.5	0.76
177	0.818182	0.5	0.8
178	0.818182	0.5	0.8
179	0.818182	0.5	0.84
180	0.909091	0.625	0.76
181	0.818182	0.625	0.92
182	0.818182	0.625	0.88
183	0.818182	0.625	0.88
184	0.909091	0.75	0.92
185	0.909091	0.625	0.88
186	0.909091	0.625	0.84
187	0.909091	0.625	0.88
188	0.909091	0.625	0.8
189	0.818182	0.5	0.84
190	0.818182	0.5	0.84
191	0.818182	0.5	0.88
192	0.818182	0.5	0.92
193	0.818182	0.5	0.92
194	0.818182	0.5	0.88
195	0.818182	0.5	0.92
196	0.818182	0.5	0.8
197	0.818182	0.5	0.84
198	0.818182	0.5	0.76
199	0.818182	0.5	0.84
200	0.818182	0.625	0.96
201	0.818182	0.5	0.88
202	0.818182	0.5	0.8
203	0.818182	0.625	0.88
204	0.818182	0.625	0.92
205	0.818182	0.5	0.84
206	0.909091	0.75	0.96
207	0.909091	0.625	0.8
208	0.818182	0.625	0.92
209	0.818182	0.625	0.92
210	0.818182	0.625	0.92
211	0.818182	0.625	0.88
212	0.818182	0.5	0.84
213	0.818182	0.5	0.84
214	0.818182	0.5	0.8
215	0.818182	0.5	0.76
216	0.818182	0.625	0.88
217	0.818182	0.625	0.96
218	0.909091	0.75	0.96
219	0.818182	0.625	0.92
220	0.818182	0.5	0.88
221	0.818182	0.5	0.8
222	0.909091	0.625	0.8
223	0.818182	0.5	0.84
224	0.818182	0.5	0.88
225	0.818182	0.625	0.96
226	0.818182	0.625	0.96
227	0.818182	0.625	0.96
228	0.818182	0.5	0.88
229	0.818182	0.5	0.8
230	0.909091	0.625	0.72
231	0.909091	0.625	0.68
232	0.909091	0.625	0.8
233	0.818182	0.5	0.72
234	0.818182	0.5	0.8
235	0.818182	0.5	0.72
236	0.818182	0.5	0.84
237	0.818182	0.5	0.76
238	0.818182	0.5	0.8
239	0.818182	0.625	0.92
240	0.818182	0.625	0.88
241	0.909091	0.75	0.96
242	0.818182	0.625	0.88
243	0.818182	0.625	0.92
244	0.818182	0.625	0.8
245	0.818182	0.625	0.88
246	0.909091	0.75	0.96
247	0.909091	0.75	0.92
248	0.727273	0.375	0.88
249	0.727273	0.375	0.88
250	0.727273	0.375	0.88
251	0.727273	0.375	0.88
252	0.727273	0.375	0.88
253	0.727273	0.375	0.84
254	0.727273	0.375	0.84
255	0.727273	0.375	0.84
256	0.727273	0.375	0.88
257	0.727273	0.375	0.88
258	0.727273	0.375	0.84
259	0.727273	0.375	0.88
260	0.818182	0.5	0.88
261	0.727273	0.375	0.88
262	0.727273	0.375	0.88
263	0.727273	0.375	0.88
264	0.818182	0.5	0.88
265	0.727273	0.375	0.88
266	0.727273	0.375	0.84
267	0.727273	0.375	0.84
268	0.727273	0.375	0.88
269	0.818182	0.5	0.88
270	0.727273	0.375	0.88
271	0.727273	0.375	0.84
272	0.818182	0.5	0.84
273	0.727273	0.375	0.88
274	0.818182	0.5	0.88
275	0.818182	0.5	0.8
276	0.727273	0.375	0.84
277	0.727273	0.375	0.84
278	0.727273	0.375	0.88
279	0.727273	0.375	0.88
280	0.727273	0.375	0.88
281	0.727273	0.375	0.84
282	0.727273	0.375	0.88
283	0.818182	0.5	0.88
284	0.818182	0.5	0.88
285	0.727273	0.375	0.88
286	0.727273	0.375	0.88
287	0.818182	0.5	0.88
288	0.727273	0.375	0.88
289	0.818182	0.5	0.88
290	0.727273	0.375	0.84
291	0.727273	0.375	0.84
292	0.818182	0.5	0.8
293	0.818182	0.5	0.84
294	0.818182	0.5	0.88
295	0.818182	0.5	0.84
296	0.818182	0.375	0.76
297	0.818182	0.375	0.72
298	0.818182	0.5	0.92
299	0.818182	0.5	0.88
300	0.818182	0.5	0.92
301	0.818182	0.5	0.84
302	0.909091	0.5	0.88
303	0.818182	0.5	0.84
304	0.909091	0.625	0.92
305	0.818182	0.5	0.84
306	0.818182	0.5	0.8
307	0.909091	0.625	0.88
308	0.818182	0.5	0.76
309	0.818182	0.375	0.84
310	0.909091	0.5	0.76
311	0.818182	0.375	0.76
312	0.818182	0.375	0.76
313	0.818182	0.375	0.76
314	0.818182	0.375	0.8
315	0.909091	0.5	0.72
316	0.818182	0.375	0.68
317	0.818182	0.375	0.68
318	0.909091	0.375	0.64
319	0.727273	0.25	0.8
320	0.727273	0.25	0.84
321	0.727273	0.25	0.84
322	0.727273	0.25	0.84
323	0.727273	0.25	0.84
324	0.727273	0.25	0.8
325	0.727273	0.25	0.84
326	0.727273	0.25	0.84
327	0.727273	0.25	0.8
328	0.727273	0.25	0.8
329	0.727273	0.25	0.84
330	0.818182	0.375	0.84
331	0.727273	0.25	0.8
332	0.727273	0.25	0.88
333	0.727273	0.25	0.88
334	0.727273	0.25	0.8
335	0.818182	0.375	0.84
336	0.727273	0.25	0.84
337	0.727273	0.25	0.88
338	0.727273	0.25	0.88
339	0.727273	0.25	0.84
340	0.727273	0.25	0.8
341	0.727273	0.25	0.8
342	0.818182	0.375	0.84
343	0.818182	0.375	0.84
344	0.818182	0.25	0.76
345	0.818182	0.25	0.76
346	0.818182	0.5	0.88
347	0.818182	0.5	0.88
348	0.818182	0.5	0.84
349	0.818182	0.5	0.84
350	0.818182	0.5	0.88
351	0.818182	0.5	0.8
352	0.818182	0.5	0.84
353	0.818182	0.5	0.84
354	0.818182	0.5	0.76
355	0.818182	0.5	0.8
356	0.818182	0.5	0.84
357	0.818182	0.5	0.84
358	0.818182	0.5	0.84
359	0.818182	0.5	0.84
360	0.727273	0.25	0.84
361	0.727273	0.25	0.8
362	0.727273	0.25	0.84
363	0.727273	0.25	0.8
364	0.727273	0.25	0.8
365	0.727273	0.25	0.8
366	0.727273	0.25	0.84
367	0.727273	0.25	0.8
368	0.727273	0.25	0.84
369	0.727273	0.25	0.8
370	0.727273	0.25	0.8
371	0.727273	0.25	0.8
372	0.727273	0.25	0.76
373	0.727273	0.25	0.72
374	0.727273	0.25	0.8
375	0.727273	0.25	0.84
376	0.727273	0.25	0.84
377	0.727273	0.25	0.8
378	0.727273	0.25	0.8
379	0.727273	0.25	0.8
380	0.727273	0.25	0.8
381	0.727273	0.25	0.8
382	0.727273	0.25	0.8
383	0.727273	0.25	0.84
384	0.727273	0.25	0.76
385	0.727273	0.25	0.8
386	0.727273	0.25	0.72
387	0.818182	0.375	0.8
388	0.818182	0.375	0.76
389	0.818182	0.375	0.72
390	0.818182	0.375	0.68
391	0.818182	0.375	0.68
392	0.818182	0.375	0.72
393	0.818182	0.375	0.68
394	0.818182	0.375	0.76
395	0.818182	0.375	0.76
396	0.818182	0.375	0.68
397	0.818182	0.375	0.6
398	0.818182	0.375	0.76
399	0.818182	0.375	0.72
400	0.818182	0.5	0.88
401	0.818182	0.5	0.92
402	0.818182	0.5	0.92
403	0.818182	0.5	0.92
404	0.818182	0.5	0.88
405	0.818182	0.5	0.8
406	0.818182	0.5	0.8
407	0.909091	0.625	0.88
408	0.818182	0.5	0.76
409	0.818182	0.5	0.8
410	0.818182	0.5	0.84
411	0.818182	0.5	0.84
412	0.909091	0.625	0.92
413	0.818182	0.5	0.84
414	0.818182	0.5	0.84
415	0.909091	0.625	0.92
416	0.909091	0.625	0.88
417	0.909091	0.625	0.88
418	0.818182	0.5	0.76
419	0.727273	0.25	0.84
420	0.727273	0.25	0.84
421	0.727273	0.25	0.8
422	0.727273	0.25	0.88
423	0.818182	0.375	0.84
424	0.727273	0.25	0.8
425	0.727273	0.25	0.88
426	0.818182	0.375	0.84
427	0.727273	0.25	0.72
428	0.727273	0.25	0.8
429	0.727273	0.25	0.76
430	0.818182	0.375	0.8
431	0.727273	0.25	0.84
432	0.727273	0.25	0.8
433	0.818182	0.375	0.84
434	0.727273	0.25	0.84
435	0.727273	0.25	0.88
436	0.818182	0.375	0.8
437	0.818182	0.375	0.76
438	0.727273	0.25	0.88
439	0.727273	0.25	0.84
440	0.727273	0.25	0.8
441	0.727273	0.25	0.8
442	0.818182	0.375	0.8
443	0.727273	0.25	0.84
444	0.727273	0.25	0.8
445	0.727273	0.25	0.88
446	0.727273	0.25	0.84
447	0.818182	0.375	0.84
448	0.727273	0.25	0.8
449	0.727273	0.25	0.8
450	0.727273	0.25	0.8
451	0.727273	0.25	0.84
452	0.727273	0.25	0.88
453	0.818182	0.375	0.76
454	0.818182	0.375	0.8
455	0.727273	0.25	0.76
456	0.727273	0.25	0.72
457	0.818182	0.375	0.72
458	0.909091	0.5	0.72
459	0.818182	0.375	0.8
460	0.818182	0.375	0.76
461	0.818182	0.375	0.72
462	0.818182	0.375	0.68
463	0.818182	0.375	0.68
464	0.909091	0.5	0.76
465	0.818182	0.375	0.84
466	0.818182	0.375	0.76
467	0.818182	0.375	0.68
468	0.818182	0.375	0.72
469	0.818182	0.375	0.68
470	0.818182	0.375	0.8
471	0.818182	0.375	0.76
472	0.818182	0.375	0.84
473	0.909091	0.5	0.72
474	0.909091	0.5	0.64
475	0.909091	0.5	0.68
476	0.727273	0.25	0.8
477	0.727273	0.25	0.84
478	0.727273	0.25	0.88
479	0.818182	0.25	0.76
480	0.818182	0.375	0.84
481	0.727273	0.25	0.8
482	0.727273	0.25	0.84
483	0.727273	0.25	0.88
484	0.727273	0.25	0.8
485	0.727273	0.25	0.84
486	0.818182	0.375	0.84
487	0.727273	0.25	0.8
488	0.818182	0.25	0.76
489	0.727273	0.25	0.84
490	0.818182	0.375	0.8
491	0.727273	0.25	0.84
492	0.727273	0.25	0.8
493	0.818182	0.375	0.8
494	0.818182	0.375	0.8
495	0.727273	0.25	0.84
496	0.727273	0.25	0.8
497	0.727273	0.25	0.76
498	0.727273	0.25	0.88
499	0.727273	0.25	0.88
500	0.727273	0.25	0.8
501	0.727273	0.25	0.72
502	0.727273	0.25	0.84
503	0.727273	0.25	0.8
504	0.818182	0.375	0.84
505	0.818182	0.375	0.76
506	0.727273	0.25	0.76
507	0.727273	0.25	0.72
508	0.727273	0.25	0.84
509	0.818182	0.375	0.8
510	0.727273	0.25	0.88
511	0.818182	0.375	0.76
512	0.727273	0.25	0.8
513	0.727273	0.25	0.76
514	0.727273	0.25	0.72
515	0.727273	0.25	0.76
516	0.727273	0.25	0.72
517	0.727273	0.25	0.8
518	0.818182	0.25	0.76
519	0.727273	0.25	0.84
520	0.727273	0.25	0.84
521	0.818182	0.25	0.76
522	0.818182	0.25	0.64
523	0.727273	0.25	0.76
524	0.727273	0.25	0.84
525	0.727273	0.25	0.84
526	0.727273	0.25	0.76
527	0.818182	0.25	0.64
528	0.909091	0.625	0.88
529	0.818182	0.5	0.88
530	0.818182	0.5	0.76
531	0.818182	0.5	0.8
532	0.818182	0.5	0.84
533	0.818182	0.5	0.92
534	0.909091	0.5	0.88
535	0.818182	0.375	0.72
536	0.818182	0.375	0.84
537	0.818182	0.375	0.76
538	0.909091	0.5	0.8
539	0.818182	0.375	0.84
540	0.818182	0.375	0.76
541	0.909091	0.375	0.76
542	0.818182	0.375	0.68
543	0.818182	0.375	0.8
544	0.909091	0.5	0.72
545	0.818182	0.375	0.68
546	0.818182	0.375	0.76
547	0.909091	0.375	0.64
548	0.818182	0.375	0.8
549	0.818182	0.375	0.84
550	0.818182	0.375	0.84
551	0.818182	0.375	0.8
552	0.818182	0.375	0.8
553	0.818182	0.375	0.76
554	0.818182	0.375	0.76
555	0.818182	0.5	0.88
556	0.818182	0.5	0.88
557	0.818182	0.5	0.84
558	0.818182	0.5	0.8
559	0.818182	0.5	0.92
560	0.818182	0.5	0.88
561	0.818182	0.5	0.88
562	0.818182	0.375	0.76
563	0.818182	0.375	0.8
564	0.818182	0.375	0.72
565	0.818182	0.375	0.64
566	0.818182	0.375	0.72
567	0.818182	0.375	0.72
568	0.818182	0.5	0.8
569	0.818182	0.5	0.76
570	0.818182	0.375	0.64
571	0.818182	0.375	0.72
572	0.818182	0.375	0.72
573	0.909091	0.5	0.76
574	0.909091	0.375	0.72
575	0.818182	0.375	0.68
576	0.909091	0.375	0.6
577	0.818182	0.5	0.72
578	0.909091	0.625	0.84
579	0.909091	0.5	0.84
580	0.818182	0.5	0.72
581	0.818182	0.5	0.76
582	0.818182	0.5	0.8
583	0.818182	0.5	0.72
584	0.818182	0.5	0.8
585	0.909091	0.625	0.88
586	0.818182	0.5	0.76
587	0.909091	0.625	0.8
588	0.909091	0.625	0.84
589	0.818182	0.5	0.64
590	0.909091	0.5	0.8
591	0.818182	0.375	0.72
592	0.818182	0.375	0.68
593	0.818182	0.375	0.68
594	0.818182	0.375	0.56
595	0.818182	0.375	0.6
596	0.818182	0.375	0.68
597	0.818182	0.375	0.6
598	0.909091	0.5	0.72
599	0.909091	0.5	0.76
600	0.909091	0.5	0.72
601	0.909091	0.5	0.64
602	0.909091	0.5	0.64
603	0.909091	0.5	0.6
604	0.818182	0.375	0.6
605	0.818182	0.375	0.56
606	0.818182	0.375	0.68
607	0.818182	0.375	0.68
608	0.909091	0.375	0.48
609	0.909091	0.375	0.64
610	0.909091	0.5	0.72
611	0.909091	0.625	0.8
612	0.909091	0.5	0.72
613	0.909091	0.625	0.8
614	0.909091	0.75	0.88
615	0.909091	0.625	0.84
616	0.818182	0.625	0.84
617	0.909091	0.625	0.88
618	0.909091	0.5	0.8
619	0.909091	0.5	0.76
620	0.909091	0.5	0.8
621	0.909091	0.625	0.88
622	0.818182	0.625	0.88
623	0.909091	0.875	0.96
624	0.909091	0.75	0.88
625	0.909091	0.625	0.84
626	0.909091	0.625	0.8
627	0.818182	0.625	0.84
628	0.818182	0.75	0.92
629	0.818182	0.75	0.92
630	0.909091	0.75	0.92
631	0.909091	0.75	0.92
632	0.909091	0.625	0.76
633	0.909091	0.625	0.88
634	0.909091	0.5	0.72
635	0.818182	0.625	0.84
636	0.909091	0.5	0.64
637	0.909091	0.75	0.88
638	0.909091	0.625	0.8
639	0.909091	0.625	0.84
640	0.909091	0.625	0.8
641	0.909091	0.5	0.68
642	0.818182	0.5	0.76
643	0.909091	0.5	0.76
644	0.909091	0.5	0.72
645	0.818182	0.625	0.84
646	0.909091	0.625	0.84
647	0.818182	0.625	0.84
648	0.909091	0.5	0.8
649	0.909091	0.5	0.8
650	0.818182	0.5	0.8
651	0.909091	0.375	0.72
652	0.909091	0.375	0.72
653	0.909091	0.375	0.68
654	0.909091	0.375	0.56
655	0.909091	0.375	0.64
656	0.818182	0.5	0.76
657	0.909091	0.5	0.8
658	0.909091	0.5	0.76
659	0.909091	0.5	0.72
660	0.818182	0.5	0.76
661	0.909091	0.375	0.68
662	0.909091	0.5	0.8
663	0.909091	0.375	0.68
664	0.909091	0.375	0.68
665	0.909091	0.5	0.76
666	0.909091	0.375	0.6
667	0.818182	0.5	0.8
668	0.909091	0.375	0.64
669	0.909091	0.5	0.68
670	0.909091	0.375	0.56
671	0.909091	0.5	0.76
672	0.818182	0.5	0.76
673	0.909091	0.5	0.72
674	0.909091	0.625	0.8
675	0.909091	0.5	0.72
676	0.909091	0.375	0.68
677	0.909091	0.375	0.72
678	0.909091	0.375	0.72
679	0.909091	0.375	0.64
680	0.909091	0.375	0.64
681	0.909091	0.5	0.72
682	0.909091	0.5	0.68
683	0.909091	0.5	0.68
684	0.909091	0.375	0.56
685	0.909091	0.375	0.6
686	0.909091	0.375	0.6
687	0.909091	0.375	0.56
688	0.909091	0.375	0.6
