solution	ancestral	parental	incomparable
0	0.909091	0.625	0.92
1	0.818182	0.625	0.88
2	0.818182	0.625	0.92
3	0.909091	0.75	0.96
4	0.909091	0.75	0.92
5	0.818182	0.5	0.92
6	0.818182	0.5	0.88
7	0.909091	0.5	0.8
8	0.818182	0.625	0.92
9	0.909091	0.625	0.88
10	0.909091	0.875	0.96
11	0.818182	0.75	0.92
12	0.818182	0.625	0.92
13	0.909091	0.625	0.92
14	0.909091	0.875	0.96
15	0.909091	0.875	0.96
16	0.818182	0.75	0.88
17	1	0.875	0.96
18	1	1	1
19	1	0.625	0.84
20	0.818182	0.5	0.84
21	0.818182	0.5	0.84
22	0.909091	0.5	0.88
23	0.909091	0.5	0.8
24	0.818182	0.625	0.76
25	0.909091	0.75	0.88
26	0.818182	0.625	0.84
27	0.909091	0.75	0.92
28	0.909091	0.625	0.88
29	0.909091	0.75	0.88
30	1	0.75	0.92
31	1	0.875	0.96
32	0.909091	0.75	0.88
33	1	0.875	0.92
34	1	0.75	0.84
35	1	0.5	0.68
