solution	ancestral	parental	incomparable
0	0.823529	0.75	1
1	0.882353	0.75	0.947368
2	0.882353	0.875	1
3	0.823529	0.75	0.947368
4	0.823529	0.75	0.947368
5	1	1	1
6	0.941176	0.875	1
7	0.941176	0.875	0.947368
8	1	0.875	0.947368
9	0.941176	0.875	0.947368
10	0.823529	0.625	0.842105
11	0.823529	0.625	0.894737
12	0.882353	0.75	0.894737
13	0.882353	0.625	0.842105
14	0.823529	0.625	0.842105
15	0.823529	0.625	0.842105
16	0.823529	0.625	0.894737
17	0.882353	0.75	0.894737
18	0.823529	0.625	0.842105
19	0.882353	0.625	0.842105
20	0.823529	0.625	0.789474
21	0.823529	0.625	0.842105
22	0.823529	0.625	0.894737
23	0.823529	0.625	0.789474
24	0.823529	0.625	0.789474
25	0.823529	0.625	0.894737
26	0.823529	0.625	0.789474
27	0.823529	0.625	0.842105
28	0.823529	0.625	0.894737
29	0.823529	0.625	0.894737
30	0.823529	0.625	0.842105
31	0.823529	0.625	0.947368
32	0.882353	0.625	0.842105
33	0.882353	0.75	0.894737
34	0.882353	0.75	0.842105
35	0.882353	0.75	0.947368
36	0.882353	0.75	0.842105
37	0.882353	0.625	0.736842
38	0.882353	0.625	0.894737
39	0.941176	0.75	0.947368
40	0.941176	0.75	0.894737
41	0.941176	0.75	0.894737
42	0.941176	0.75	0.894737
43	0.941176	0.75	0.894737
44	0.941176	0.75	0.842105
45	0.941176	0.75	0.894737
46	0.941176	0.75	0.894737
47	1	0.875	0.947368
48	1	0.75	0.894737
49	1	0.875	0.894737
50	1	0.875	0.842105
51	1	0.875	0.894737
52	1	0.875	0.842105
53	1	0.875	0.894737
54	0.941176	0.75	0.842105
55	1	0.75	0.842105
56	0.941176	0.75	0.842105
57	0.941176	0.75	0.842105
58	0.941176	0.75	0.842105
59	0.941176	0.75	0.789474
60	0.941176	0.75	0.789474
61	1	0.75	0.736842
62	1	0.75	0.842105
63	1	0.75	0.842105
64	0.941176	0.75	0.842105
65	0.941176	0.75	0.789474
66	0.941176	0.75	0.842105
67	0.941176	0.75	0.789474
