solution	ancestral	parental	incomparable
0	0.846154	0.625	0.956522
1	0.846154	0.625	0.913043
2	0.923077	0.75	0.956522
3	0.923077	0.625	0.913043
4	0.846154	0.625	0.869565
5	0.846154	0.75	0.956522
6	0.846154	0.625	0.913043
7	0.846154	0.625	0.913043
8	0.846154	0.625	0.869565
9	0.846154	0.75	0.956522
10	0.923077	0.75	0.956522
11	0.923077	0.875	1
12	0.846154	0.625	0.956522
13	0.846154	0.625	0.956522
14	0.846154	0.625	0.956522
15	0.846154	0.625	0.913043
16	0.846154	0.625	0.869565
17	0.846154	0.625	0.913043
18	0.846154	0.625	0.869565
19	0.923077	0.625	0.913043
20	0.923077	0.75	0.956522
21	0.923077	0.625	0.913043
22	0.923077	0.625	0.826087
23	0.923077	0.75	0.913043
24	0.923077	0.75	0.913043
25	0.923077	0.875	0.956522
26	0.923077	0.75	0.913043
27	0.846154	0.75	0.913043
28	0.923077	0.875	0.956522
29	0.846154	0.75	0.913043
30	0.846154	0.75	0.913043
31	0.846154	0.75	0.826087
32	0.923077	0.75	0.913043
33	0.846154	0.75	0.869565
34	0.923077	0.875	0.956522
35	0.846154	0.75	0.869565
36	0.846154	0.75	0.913043
37	0.846154	0.75	0.826087
38	0.846154	0.75	0.869565
39	0.846154	0.75	0.913043
40	1	0.875	0.956522
41	1	1	1
42	0.923077	0.875	0.956522
43	0.923077	0.75	0.913043
44	0.923077	0.75	0.826087
45	0.923077	0.75	0.826087
46	0.923077	0.75	0.913043
47	0.923077	0.875	0.913043
48	0.923077	0.875	0.913043
49	0.923077	0.875	0.869565
50	0.846154	0.625	0.869565
51	0.923077	0.75	0.956522
52	0.846154	0.625	0.869565
53	0.846154	0.625	0.913043
54	0.846154	0.625	0.913043
55	0.846154	0.625	0.826087
56	0.846154	0.625	0.913043
57	0.846154	0.625	0.913043
58	0.846154	0.625	0.869565
59	0.846154	0.625	0.869565
60	0.846154	0.625	0.913043
61	0.846154	0.625	0.913043
62	0.846154	0.625	0.913043
63	0.846154	0.625	0.869565
64	0.846154	0.625	0.869565
65	0.846154	0.625	0.869565
66	0.846154	0.625	0.869565
67	0.846154	0.625	0.826087
68	0.846154	0.625	0.913043
69	0.923077	0.75	0.956522
70	0.846154	0.625	0.869565
71	0.846154	0.625	0.826087
72	0.923077	0.75	0.956522
73	0.846154	0.625	0.869565
74	0.846154	0.625	0.913043
75	0.923077	0.75	0.913043
76	0.846154	0.625	0.782609
77	0.846154	0.625	0.782609
78	0.846154	0.625	0.826087
79	0.923077	0.625	0.913043
80	0.923077	0.75	0.956522
81	0.846154	0.625	0.826087
82	0.846154	0.625	0.782609
83	0.846154	0.625	0.826087
84	0.846154	0.625	0.826087
85	0.846154	0.625	0.826087
86	0.923077	0.75	0.913043
87	0.846154	0.625	0.782609
88	0.923077	0.75	0.869565
89	0.846154	0.625	0.73913
90	0.846154	0.625	0.782609
91	0.846154	0.625	0.73913
92	0.846154	0.625	0.826087
93	0.846154	0.625	0.73913
94	0.923077	0.75	0.869565
95	0.846154	0.625	0.826087
96	0.846154	0.625	0.73913
97	0.923077	0.75	0.913043
98	0.846154	0.625	0.826087
99	0.923077	0.625	0.869565
100	0.846154	0.625	0.782609
101	0.846154	0.625	0.869565
102	0.923077	0.625	0.869565
103	0.846154	0.625	0.869565
104	0.923077	0.625	0.826087
105	0.846154	0.625	0.826087
106	0.923077	0.75	0.913043
107	1	0.75	0.913043
108	0.923077	0.625	0.869565
109	0.846154	0.625	0.826087
110	0.846154	0.625	0.782609
111	0.923077	0.625	0.782609
112	0.923077	0.625	0.782609
113	0.846154	0.625	0.826087
114	0.923077	0.75	0.869565
115	0.923077	0.625	0.826087
116	0.923077	0.75	0.913043
117	1	0.875	0.956522
118	1	0.75	0.913043
119	0.923077	0.625	0.869565
120	0.846154	0.625	0.869565
121	0.923077	0.75	0.869565
122	0.923077	0.75	0.869565
123	0.923077	0.75	0.826087
124	0.846154	0.625	0.826087
125	0.923077	0.625	0.869565
126	0.846154	0.625	0.782609
127	0.923077	0.625	0.782609
128	0.923077	0.625	0.782609
129	0.923077	0.625	0.869565
130	0.923077	0.75	0.913043
131	0.846154	0.625	0.826087
132	0.846154	0.625	0.826087
133	0.923077	0.75	0.869565
134	0.923077	0.75	0.869565
135	0.923077	0.625	0.782609
136	0.923077	0.75	0.826087
137	0.923077	0.75	0.869565
138	1	0.875	0.913043
139	0.923077	0.75	0.782609
140	0.923077	0.75	0.826087
141	0.923077	0.75	0.782609
142	1	0.875	0.956522
143	1	0.875	0.913043
144	0.923077	0.75	0.869565
145	0.923077	0.75	0.782609
146	0.923077	0.75	0.782609
147	0.923077	0.75	0.826087
148	1	0.75	0.913043
149	0.846154	0.625	0.826087
150	0.846154	0.625	0.826087
151	0.923077	0.625	0.869565
152	0.923077	0.625	0.782609
153	0.923077	0.75	0.869565
154	0.923077	0.75	0.869565
155	0.923077	0.625	0.782609
156	0.846154	0.625	0.73913
157	0.846154	0.625	0.782609
158	0.846154	0.625	0.73913
159	0.923077	0.625	0.826087
160	0.846154	0.625	0.73913
161	1	0.75	0.913043
162	1	0.75	0.826087
163	0.923077	0.625	0.695652
164	0.923077	0.625	0.652174
165	0.923077	0.625	0.782609
166	1	0.625	0.869565
167	0.923077	0.625	0.782609
