solution	ancestral	parental	incomparable
0	0.8	0.625	0.923077
1	0.8	0.75	0.961538
2	0.8	0.625	0.923077
3	0.8	0.625	0.923077
4	0.9	0.75	0.923077
5	0.9	0.875	0.961538
6	0.9	0.75	0.923077
7	0.9	0.75	0.923077
8	0.8	0.625	0.923077
9	0.8	0.625	0.923077
10	0.9	0.75	0.923077
11	0.9	0.75	0.923077
12	0.8	0.5	0.884615
13	0.8	0.5	0.884615
14	0.8	0.5	0.846154
15	0.8	0.5	0.884615
16	0.8	0.5	0.846154
17	0.9	0.625	0.884615
18	0.9	0.625	0.884615
19	0.9	0.625	0.846154
20	0.9	0.625	0.846154
21	0.9	0.625	0.884615
22	0.8	0.625	0.961538
23	0.8	0.625	0.961538
24	0.8	0.625	0.961538
25	0.8	0.625	0.961538
26	0.8	0.625	0.923077
27	0.8	0.625	0.884615
28	0.9	0.75	0.961538
29	0.8	0.625	0.884615
30	0.8	0.625	0.923077
31	0.9	0.75	0.961538
32	0.8	0.625	0.923077
33	0.9	0.75	0.961538
34	0.8	0.625	0.923077
35	0.8	0.625	0.884615
36	0.8	0.625	0.923077
37	0.9	0.75	0.961538
38	0.9	0.625	0.923077
39	0.8	0.625	0.923077
40	0.9	0.875	1
41	0.8	0.75	0.961538
42	0.8	0.75	0.961538
43	0.8	0.75	0.961538
44	0.8	0.5	0.846154
45	0.8	0.5	0.846154
46	0.9	0.5	0.884615
47	0.8	0.5	0.923077
48	0.9	0.625	0.923077
49	0.8	0.5	0.884615
50	0.9	0.625	0.923077
51	0.8	0.5	0.923077
52	0.8	0.5	0.846154
53	0.8	0.5	0.923077
54	0.8	0.5	0.923077
55	0.8	0.625	0.961538
56	0.8	0.5	0.884615
57	0.8	0.5	0.923077
58	0.8	0.625	0.961538
59	0.8	0.5	0.884615
60	0.9	0.75	0.961538
61	0.8	0.625	0.923077
62	0.8	0.625	0.923077
63	0.9	0.625	0.923077
64	0.9	0.625	0.923077
65	0.9	0.625	0.884615
66	0.9	0.5	0.807692
67	0.8	0.5	0.846154
68	0.8	0.5	0.884615
69	0.9	0.5	0.884615
70	0.8	0.5	0.846154
71	0.9	0.5	0.884615
72	0.9	0.5	0.884615
73	0.9	0.75	0.961538
74	0.8	0.625	0.923077
75	0.8	0.625	0.884615
76	0.9	0.625	0.923077
77	0.9	0.5	0.884615
78	0.8	0.5	0.846154
79	0.9	0.625	0.884615
80	0.8	0.5	0.769231
81	0.9	0.75	0.961538
82	0.9	0.75	0.961538
83	0.9	0.75	0.923077
84	0.9	0.75	0.884615
85	1	0.875	0.961538
86	1	1	1
87	0.9	0.875	0.961538
88	0.9	0.875	0.961538
89	0.9	0.875	0.961538
90	0.9	0.75	0.923077
91	1	0.875	0.961538
92	0.9	0.75	0.923077
93	1	0.75	0.923077
94	0.9	0.75	0.961538
95	0.9	0.75	0.884615
96	0.9	0.75	0.923077
97	0.9	0.75	0.923077
98	1	0.875	0.961538
99	0.9	0.625	0.923077
100	0.9	0.625	0.923077
101	0.9	0.625	0.846154
102	0.9	0.625	0.846154
103	0.9	0.625	0.884615
104	1	0.75	0.923077
105	1	0.75	0.923077
106	0.9	0.625	0.846154
107	1	0.625	0.884615
108	0.9	0.75	0.961538
109	0.9	0.75	0.961538
110	0.9	0.75	0.961538
111	0.9	0.625	0.923077
112	0.9	0.625	0.923077
113	0.9	0.625	0.884615
114	0.9	0.625	0.923077
115	0.9	0.625	0.884615
116	1	0.625	0.884615
117	0.9	0.625	0.846154
118	1	0.75	0.923077
119	0.9	0.75	0.923077
120	0.9	0.75	0.923077
121	1	0.75	0.923077
122	1	0.875	0.961538
123	0.9	0.625	0.884615
124	1	0.625	0.884615
125	1	0.625	0.884615
126	0.9	0.625	0.846154
127	1	0.75	0.923077
128	1	0.75	0.884615
129	1	0.625	0.807692
130	1	0.625	0.884615
131	0.9	0.625	0.846154
132	1	0.875	0.961538
133	1	0.875	0.961538
134	1	0.75	0.884615
135	0.9	0.75	0.884615
136	0.9	0.75	0.923077
137	0.9	0.75	0.923077
138	0.9	0.75	0.884615
139	0.9	0.625	0.769231
140	0.8	0.625	0.961538
141	0.9	0.75	0.961538
142	0.8	0.5	0.923077
143	0.9	0.625	0.923077
144	0.9	0.625	0.884615
145	0.9	0.625	0.923077
146	0.9	0.75	0.961538
147	0.9	0.75	0.961538
148	0.9	0.625	0.923077
149	0.9	0.625	0.884615
150	0.8	0.625	0.961538
151	0.8	0.625	0.961538
152	0.8	0.5	0.923077
153	0.8	0.5	0.884615
154	0.8	0.5	0.923077
155	0.8	0.5	0.884615
156	0.8	0.5	0.884615
157	0.9	0.625	0.884615
158	0.9	0.625	0.846154
159	0.8	0.5	0.846154
160	0.9	0.75	0.923077
161	0.9	0.75	0.923077
162	0.9	0.75	0.923077
163	0.9	0.625	0.884615
164	0.9	0.625	0.884615
165	0.9	0.625	0.846154
166	0.8	0.5	0.884615
167	0.8	0.625	0.923077
168	0.8	0.5	0.884615
169	0.8	0.625	0.923077
170	0.8	0.625	0.923077
171	0.8	0.5	0.846154
172	0.9	0.625	0.884615
173	0.9	0.625	0.923077
174	0.9	0.5	0.884615
175	0.8	0.5	0.846154
176	0.8	0.5	0.769231
177	0.9	0.625	0.846154
178	1	0.75	0.884615
179	1	0.75	0.923077
180	0.9	0.625	0.769231
181	1	0.625	0.884615
182	0.8	0.625	0.923077
183	0.8	0.625	0.923077
184	0.9	0.75	0.923077
185	0.9	0.75	0.923077
186	0.9	0.75	0.961538
187	0.8	0.625	0.884615
188	0.8	0.625	0.923077
189	0.9	0.625	0.923077
190	0.9	0.75	0.961538
191	0.9	0.75	0.961538
192	0.8	0.625	0.923077
193	0.8	0.625	0.884615
194	1	0.875	0.961538
195	1	0.875	0.961538
196	1	0.875	0.961538
197	0.9	0.75	0.923077
198	1	0.75	0.923077
199	0.9	0.75	0.923077
200	0.9	0.75	0.884615
201	0.9	0.75	0.884615
202	0.8	0.5	0.884615
203	0.8	0.5	0.846154
204	0.9	0.625	0.884615
205	0.9	0.625	0.846154
206	0.8	0.5	0.846154
207	0.9	0.625	0.923077
208	0.9	0.5	0.884615
209	0.9	0.5	0.884615
210	0.9	0.5	0.884615
211	0.9	0.625	0.884615
212	0.9	0.5	0.807692
213	0.9	0.625	0.846154
214	1	0.625	0.884615
215	1	0.75	0.923077
216	1	0.625	0.884615
217	1	0.625	0.884615
218	1	0.75	0.884615
219	1	0.625	0.807692
220	0.9	0.5	0.884615
221	0.8	0.5	0.884615
222	0.8	0.5	0.884615
223	0.8	0.5	0.923077
224	0.9	0.5	0.884615
225	0.9	0.625	0.923077
226	0.9	0.625	0.923077
