solution	ancestral	parental	incomparable
0	0.882353	0.75	0.947368
1	0.882353	0.75	0.894737
2	0.882353	0.75	0.894737
3	0.882353	0.75	0.842105
4	0.882353	0.75	0.789474
5	0.882353	0.75	0.894737
6	0.882353	0.75	0.894737
7	0.882353	0.75	0.789474
8	0.882353	0.625	0.789474
9	0.882353	0.625	0.736842
10	0.882353	0.625	0.789474
11	0.882353	0.625	0.736842
12	0.882353	0.625	0.684211
13	0.882353	0.625	0.789474
14	0.882353	0.625	0.684211
15	0.882353	0.625	0.684211
16	0.882353	0.625	0.789474
17	0.882353	0.625	0.736842
18	0.882353	0.625	0.684211
19	0.882353	0.625	0.736842
20	0.882353	0.625	0.631579
21	0.882353	0.625	0.526316
22	0.882353	0.625	0.578947
23	0.882353	0.75	0.842105
24	0.882353	0.875	0.947368
25	0.882353	0.75	0.842105
26	0.882353	0.75	0.736842
27	0.941176	0.875	0.947368
28	0.882353	0.875	0.947368
29	1	1	1
30	0.941176	0.875	0.894737
31	0.941176	0.875	0.842105
32	0.941176	0.75	0.842105
33	0.941176	0.75	0.842105
34	0.941176	0.75	0.736842
35	0.941176	0.75	0.789474
36	1	0.875	0.894737
37	0.941176	0.75	0.736842
38	1	0.75	0.842105
39	0.941176	0.75	0.789474
40	0.941176	0.75	0.789474
41	0.941176	0.75	0.736842
42	1	0.875	0.894737
43	1	0.875	0.789474
44	0.941176	0.75	0.684211
45	0.941176	0.75	0.631579
46	0.941176	0.75	0.578947
47	0.882353	0.75	0.894737
48	0.882353	0.75	0.842105
49	0.882353	0.75	0.736842
50	0.882353	0.75	0.789474
51	0.882353	0.75	0.842105
52	0.941176	0.75	0.842105
53	0.941176	0.75	0.842105
54	0.941176	0.75	0.736842
55	0.941176	0.75	0.789474
56	0.941176	0.75	0.894737
57	0.941176	0.75	0.736842
58	0.941176	0.75	0.789474
59	1	0.875	0.894737
60	0.941176	0.75	0.789474
61	0.941176	0.75	0.842105
62	1	0.875	0.947368
63	0.941176	0.75	0.789474
64	0.882353	0.75	0.842105
65	1	0.875	0.789474
66	1	0.875	0.894737
67	1	0.875	0.842105
68	0.941176	0.75	0.789474
69	0.941176	0.75	0.684211
70	0.941176	0.75	0.736842
71	1	0.75	0.842105
72	0.941176	0.75	0.578947
73	0.941176	0.75	0.631579
74	0.941176	0.75	0.684211
75	0.941176	0.75	0.684211
76	0.941176	0.625	0.736842
77	0.941176	0.625	0.631579
78	0.941176	0.625	0.736842
79	0.941176	0.625	0.684211
80	0.941176	0.625	0.684211
81	0.941176	0.625	0.578947
82	1	0.625	0.736842
83	0.941176	0.625	0.631579
84	1	0.625	0.736842
85	1	0.75	0.789474
86	1	0.75	0.789474
87	1	0.75	0.684211
88	1	0.625	0.631579
89	0.941176	0.625	0.526316
90	0.941176	0.625	0.473684
91	0.941176	0.625	0.631579
92	1	0.625	0.736842
93	0.941176	0.625	0.684211
94	1	0.75	0.736842
95	1	0.75	0.789474
96	1	0.75	0.736842
97	1	0.75	0.684211
98	1	0.75	0.736842
99	1	0.75	0.789474
100	1	0.75	0.736842
101	1	0.75	0.684211
102	1	0.75	0.684211
103	1	0.75	0.631579
104	1	0.75	0.578947
105	1	0.75	0.526316
106	1	0.625	0.736842
107	0.941176	0.625	0.684211
108	0.941176	0.625	0.684211
109	0.941176	0.625	0.736842
110	0.941176	0.625	0.631579
111	0.941176	0.625	0.684211
112	0.941176	0.625	0.684211
113	0.941176	0.625	0.631579
114	1	0.625	0.684211
115	1	0.625	0.631579
116	1	0.625	0.684211
117	0.941176	0.625	0.631579
118	1	0.625	0.631579
119	0.941176	0.625	0.578947
120	0.941176	0.625	0.578947
121	0.941176	0.625	0.578947
122	0.941176	0.625	0.578947
123	0.941176	0.625	0.473684
124	0.941176	0.625	0.526316
125	0.941176	0.625	0.684211
126	0.941176	0.625	0.631579
127	0.941176	0.625	0.684211
128	0.941176	0.625	0.631579
129	0.941176	0.625	0.578947
130	0.941176	0.625	0.526316
131	0.941176	0.625	0.473684
132	0.941176	0.625	0.684211
133	0.941176	0.625	0.578947
134	0.941176	0.625	0.631579
135	0.941176	0.625	0.684211
136	0.941176	0.625	0.684211
137	0.941176	0.625	0.526316
138	0.941176	0.625	0.578947
139	0.941176	0.625	0.473684
140	0.941176	0.625	0.631579
141	0.941176	0.625	0.578947
142	0.941176	0.625	0.631579
143	0.941176	0.625	0.578947
144	0.941176	0.625	0.578947
145	0.941176	0.625	0.631579
146	0.941176	0.625	0.473684
147	0.941176	0.625	0.526316
148	0.941176	0.625	0.578947
149	0.941176	0.625	0.578947
150	0.941176	0.625	0.578947
151	0.941176	0.625	0.473684
152	0.941176	0.625	0.421053
153	0.941176	0.625	0.473684
154	0.941176	0.625	0.473684
155	0.941176	0.625	0.421053
156	0.941176	0.625	0.368421
157	0.941176	0.625	0.368421
158	0.941176	0.625	0.368421
159	0.941176	0.625	0.315789
160	0.941176	0.625	0.263158
