solution	ancestral	parental	incomparable
0	0.764706	0.5	0.894737
1	0.705882	0.5	0.894737
2	0.705882	0.5	0.947368
3	0.764706	0.75	1
4	0.705882	0.625	0.947368
5	0.705882	0.625	0.947368
6	0.705882	0.625	1
7	0.764706	0.625	0.947368
8	0.705882	0.5	0.842105
9	0.705882	0.5	0.947368
10	0.764706	0.5	0.947368
11	0.764706	0.5	0.947368
12	0.764706	0.5	0.894737
13	0.764706	0.625	0.947368
14	0.823529	0.625	0.947368
15	0.823529	0.75	1
16	0.764706	0.5	0.842105
17	0.823529	0.5	0.894737
18	0.764706	0.625	0.947368
19	0.705882	0.5	0.894737
20	0.705882	0.5	0.894737
21	0.705882	0.625	0.947368
22	0.764706	0.625	0.947368
23	0.764706	0.625	0.947368
24	0.764706	0.625	0.947368
25	0.823529	0.75	1
26	0.823529	0.625	0.947368
27	0.764706	0.5	0.894737
28	0.764706	0.5	0.894737
29	0.764706	0.5	0.894737
30	0.764706	0.5	0.842105
31	0.823529	0.5	0.894737
32	0.764706	0.625	0.894737
33	0.823529	0.75	0.947368
34	0.764706	0.625	0.894737
35	0.823529	0.625	0.894737
36	0.764706	0.5	0.789474
37	0.882353	0.875	1
38	0.823529	0.75	0.894737
39	0.823529	0.75	0.947368
40	0.764706	0.75	0.947368
41	0.823529	0.625	0.842105
42	0.764706	0.625	0.894737
43	0.882353	0.625	0.894737
44	0.764706	0.625	0.842105
45	0.823529	0.75	0.947368
46	0.764706	0.625	0.894737
47	0.705882	0.625	0.894737
48	0.764706	0.625	0.894737
49	0.823529	0.75	0.947368
50	0.705882	0.625	0.894737
51	0.823529	0.625	0.894737
52	0.823529	0.5	0.842105
53	0.764706	0.5	0.789474
54	0.705882	0.5	0.842105
55	0.823529	0.625	0.894737
56	0.764706	0.5	0.842105
57	0.705882	0.5	0.789474
58	0.882353	0.625	0.894737
59	0.823529	0.5	0.736842
60	0.823529	0.5	0.789474
61	0.823529	0.5	0.736842
62	0.823529	0.5	0.789474
63	0.705882	0.625	0.947368
64	0.705882	0.5	0.894737
65	0.705882	0.5	0.894737
66	0.705882	0.5	0.842105
67	0.705882	0.625	0.894737
68	0.764706	0.5	0.842105
69	0.705882	0.5	0.789474
70	0.764706	0.625	0.894737
71	0.764706	0.75	0.947368
72	0.705882	0.625	0.894737
73	0.705882	0.625	0.894737
74	0.823529	0.75	0.947368
75	0.764706	0.625	0.947368
76	0.764706	0.625	0.894737
77	0.764706	0.625	0.894737
78	0.705882	0.625	0.947368
79	0.764706	0.75	0.947368
80	0.647059	0.625	0.842105
81	0.705882	0.625	0.894737
82	0.882353	0.875	1
83	0.823529	0.75	1
84	0.823529	0.75	0.947368
85	0.823529	0.75	0.947368
86	0.764706	0.625	0.947368
87	0.764706	0.625	1
88	0.823529	0.75	1
89	0.764706	0.625	0.947368
90	0.764706	0.625	0.842105
91	0.764706	0.625	0.894737
92	0.764706	0.625	0.947368
93	0.764706	0.625	0.947368
94	0.764706	0.625	0.894737
95	0.823529	0.75	0.947368
96	0.882353	0.75	0.947368
97	0.764706	0.625	0.842105
98	0.764706	0.625	0.894737
99	0.647059	0.5	0.789474
100	0.647059	0.5	0.789474
101	0.764706	0.5	0.842105
102	0.705882	0.5	0.842105
103	0.705882	0.5	0.894737
104	0.705882	0.5	0.894737
105	0.705882	0.5	0.789474
106	0.764706	0.5	0.736842
107	0.764706	0.5	0.842105
108	0.823529	0.625	0.842105
109	0.764706	0.5	0.684211
110	0.882353	0.625	0.894737
111	0.823529	0.625	0.842105
112	0.823529	0.625	0.947368
113	0.882353	0.75	0.947368
114	0.823529	0.625	0.947368
115	0.764706	0.5	0.842105
116	0.764706	0.5	0.894737
117	0.764706	0.5	0.947368
118	0.764706	0.5	0.947368
119	0.823529	0.5	0.894737
120	0.764706	0.5	0.894737
121	0.764706	0.5	0.789474
122	0.764706	0.5	0.842105
123	0.823529	0.5	0.842105
124	0.764706	0.5	0.894737
125	0.823529	0.5	0.842105
126	0.823529	0.5	0.894737
127	0.764706	0.5	0.894737
128	0.882353	0.5	0.842105
129	0.882353	0.5	0.789474
130	0.823529	0.625	0.894737
131	0.823529	0.625	0.842105
132	0.882353	0.75	0.894737
133	0.823529	0.625	0.789474
134	0.823529	0.625	0.894737
135	0.823529	0.625	0.894737
136	0.823529	0.625	0.894737
137	0.882353	0.75	0.947368
138	0.882353	0.75	0.947368
139	0.823529	0.625	0.894737
140	0.882353	0.75	0.894737
141	0.823529	0.625	0.842105
142	0.882353	0.75	0.894737
143	0.823529	0.625	0.842105
144	0.882353	0.75	0.894737
145	0.941176	0.875	0.947368
146	0.882353	0.75	0.842105
147	0.882353	0.625	0.842105
148	0.764706	0.625	0.947368
149	0.882353	0.75	0.947368
150	0.823529	0.625	0.842105
151	0.823529	0.625	0.894737
152	0.823529	0.75	1
153	0.764706	0.625	0.947368
154	0.764706	0.625	0.947368
155	0.941176	0.875	1
156	0.882353	0.75	0.947368
157	0.941176	0.75	0.947368
158	0.882353	0.75	0.947368
159	0.823529	0.625	0.894737
160	0.823529	0.625	0.894737
161	0.823529	0.625	0.894737
162	0.882353	0.75	0.947368
163	0.823529	0.625	0.842105
164	0.823529	0.625	0.842105
165	0.823529	0.625	0.894737
166	0.882353	0.75	0.947368
167	0.823529	0.625	0.947368
168	0.823529	0.625	0.947368
169	0.882353	0.75	1
170	0.823529	0.625	0.894737
171	0.823529	0.625	0.894737
172	0.882353	0.75	0.947368
173	0.941176	0.875	1
174	0.882353	0.75	0.947368
175	0.882353	0.75	0.947368
176	0.882353	0.75	0.947368
177	0.882353	0.75	0.894737
178	0.823529	0.625	0.894737
179	0.882353	0.625	0.894737
180	0.823529	0.625	0.894737
181	0.823529	0.625	0.842105
182	0.823529	0.625	0.789474
183	0.764706	0.625	0.894737
184	0.823529	0.625	0.789474
185	0.823529	0.625	0.842105
186	0.882353	0.75	0.894737
187	0.823529	0.75	0.947368
188	0.764706	0.625	0.894737
189	0.882353	0.75	0.842105
190	0.823529	0.625	0.789474
191	0.882353	0.625	0.842105
192	0.882353	0.75	0.894737
193	0.823529	0.625	0.842105
194	0.882353	0.75	0.894737
195	0.882353	0.75	0.842105
196	0.941176	0.875	0.947368
197	0.764706	0.625	0.842105
198	0.764706	0.625	0.947368
199	0.823529	0.75	0.947368
200	0.764706	0.625	0.894737
201	0.764706	0.625	0.894737
202	0.823529	0.75	0.947368
203	0.823529	0.75	1
204	0.764706	0.625	0.947368
205	0.823529	0.75	0.894737
206	0.882353	0.875	1
207	0.823529	0.75	0.947368
208	0.823529	0.625	0.894737
209	0.823529	0.625	0.894737
210	0.882353	0.75	0.947368
211	0.823529	0.625	0.894737
212	0.882353	0.625	0.894737
213	0.823529	0.625	0.894737
214	0.882353	0.75	0.947368
215	0.823529	0.625	0.894737
216	0.823529	0.625	0.842105
217	0.941176	0.875	1
218	0.882353	0.75	0.947368
219	0.882353	0.75	0.947368
220	0.882353	0.75	0.894737
221	0.941176	0.75	0.894737
222	0.882353	0.75	0.894737
223	1	1	1
224	0.941176	0.875	0.947368
225	0.882353	0.75	0.842105
226	0.882353	0.75	0.894737
227	0.941176	0.875	0.947368
228	0.941176	0.875	0.894737
229	0.882353	0.625	0.842105
230	0.941176	0.625	0.789474
231	0.823529	0.625	0.842105
232	0.882353	0.625	0.842105
233	0.823529	0.625	0.789474
234	0.882353	0.75	0.894737
235	0.941176	0.75	0.894737
236	0.941176	0.75	0.894737
237	0.882353	0.75	0.842105
238	0.941176	0.75	0.894737
239	0.882353	0.75	0.894737
240	1	0.875	0.947368
241	0.941176	0.875	0.947368
242	0.941176	0.875	0.894737
243	0.823529	0.625	0.789474
244	0.823529	0.625	0.842105
245	0.823529	0.625	0.789474
246	0.823529	0.625	0.789474
247	0.823529	0.625	0.684211
248	0.882353	0.75	0.736842
249	0.882353	0.75	0.842105
250	0.882353	0.75	0.842105
251	0.882353	0.75	0.842105
252	0.823529	0.5	0.947368
253	0.823529	0.5	0.947368
254	0.823529	0.5	0.894737
255	0.823529	0.5	0.894737
256	0.823529	0.5	0.894737
257	0.823529	0.5	0.894737
258	0.882353	0.625	0.947368
259	0.764706	0.5	0.947368
260	0.764706	0.5	0.947368
261	0.823529	0.5	0.842105
262	0.823529	0.5	0.894737
263	0.882353	0.5	0.894737
264	0.823529	0.5	0.789474
265	0.882353	0.625	0.894737
266	0.823529	0.5	0.842105
267	0.882353	0.5	0.842105
268	0.882353	0.5	0.894737
269	0.823529	0.5	0.894737
270	0.823529	0.5	0.894737
271	0.882353	0.625	0.947368
272	0.823529	0.5	0.894737
273	0.823529	0.5	0.842105
274	0.882353	0.625	0.894737
275	0.823529	0.5	0.789474
276	0.823529	0.5	0.789474
277	0.764706	0.5	0.894737
278	0.823529	0.5	0.789474
279	0.764706	0.5	0.894737
280	0.882353	0.5	0.842105
281	0.823529	0.5	0.842105
282	0.764706	0.5	0.894737
283	0.823529	0.5	0.789474
284	0.823529	0.5	0.842105
285	0.882353	0.5	0.842105
286	0.823529	0.625	0.947368
287	0.764706	0.5	0.842105
288	0.823529	0.5	0.894737
289	0.941176	0.75	0.947368
290	0.882353	0.625	0.842105
291	0.882353	0.5	0.842105
292	0.941176	0.5	0.789474
293	0.941176	0.5	0.842105
294	0.941176	0.625	0.894737
295	0.882353	0.625	0.842105
296	0.823529	0.5	0.736842
297	0.823529	0.5	0.684211
298	0.823529	0.625	0.947368
299	0.764706	0.5	0.842105
300	0.764706	0.5	0.894737
301	0.823529	0.5	0.894737
302	0.823529	0.5	0.736842
303	0.823529	0.5	0.789474
304	0.882353	0.625	0.894737
