solution	ancestral	parental	incomparable
0	0.727273	0.5	0.88
1	0.727273	0.375	0.84
2	0.727273	0.375	0.84
3	0.727273	0.375	0.84
4	0.727273	0.25	0.76
5	0.727273	0.5	0.92
6	0.727273	0.5	0.92
7	0.818182	0.625	0.96
8	0.727273	0.375	0.92
9	0.727273	0.375	0.88
10	0.818182	0.5	0.88
11	0.727273	0.25	0.72
12	0.818182	0.375	0.8
13	0.727273	0.25	0.84
14	0.727273	0.25	0.84
15	0.818182	0.25	0.76
16	0.727273	0.375	0.88
17	0.727273	0.375	0.84
18	0.727273	0.375	0.88
19	0.727273	0.375	0.76
20	0.818182	0.5	0.88
21	0.727273	0.375	0.92
22	0.727273	0.375	0.92
23	0.818182	0.375	0.88
24	0.818182	0.5	0.92
25	0.727273	0.375	0.84
26	0.727273	0.375	0.92
27	0.727273	0.375	0.92
28	0.727273	0.375	0.84
29	0.727273	0.5	0.88
30	0.727273	0.375	0.84
31	0.818182	0.625	0.96
32	0.727273	0.5	0.92
33	0.727273	0.5	0.92
34	0.818182	0.5	0.92
35	0.818182	0.375	0.88
36	0.727273	0.375	0.88
37	0.727273	0.375	0.84
38	0.818182	0.625	0.96
39	0.818182	0.625	0.96
40	0.818182	0.625	0.96
41	0.818182	0.5	0.88
42	0.727273	0.5	0.92
43	0.727273	0.5	0.92
44	0.727273	0.5	0.92
45	0.727273	0.5	0.92
46	0.727273	0.5	0.92
47	0.727273	0.5	0.92
48	0.727273	0.5	0.92
49	0.818182	0.5	0.92
50	0.727273	0.5	0.88
51	0.727273	0.5	0.88
52	0.818182	0.5	0.92
53	0.727273	0.5	0.92
54	0.727273	0.5	0.92
55	0.727273	0.5	0.92
56	0.727273	0.5	0.92
57	0.727273	0.5	0.92
58	0.727273	0.5	0.88
59	0.727273	0.375	0.92
60	0.727273	0.375	0.88
61	0.727273	0.375	0.92
62	0.727273	0.375	0.88
63	0.727273	0.375	0.88
64	0.727273	0.375	0.84
65	0.818182	0.375	0.8
66	0.727273	0.375	0.84
67	0.727273	0.375	0.84
68	0.818182	0.375	0.88
69	0.727273	0.375	0.88
70	0.727273	0.375	0.84
71	0.818182	0.375	0.88
72	0.727273	0.375	0.84
73	0.727273	0.375	0.76
74	0.727273	0.375	0.92
75	0.727273	0.375	0.84
76	0.727273	0.375	0.88
77	0.818182	0.5	0.88
78	0.727273	0.25	0.76
79	0.727273	0.25	0.84
80	0.818182	0.25	0.76
81	0.727273	0.5	0.92
82	0.727273	0.375	0.84
83	0.727273	0.375	0.88
84	0.727273	0.25	0.72
85	0.727273	0.375	0.84
86	0.727273	0.25	0.76
87	0.818182	0.25	0.76
88	0.727273	0.25	0.84
89	0.818182	0.375	0.8
90	0.727273	0.375	0.84
91	0.727273	0.375	0.88
92	0.727273	0.375	0.84
93	0.818182	0.5	0.88
94	0.727273	0.375	0.84
95	0.727273	0.375	0.88
96	0.727273	0.375	0.92
97	0.727273	0.25	0.84
98	0.727273	0.25	0.76
99	0.818182	0.25	0.76
100	0.727273	0.375	0.84
101	0.727273	0.5	0.92
102	0.727273	0.25	0.72
103	0.727273	0.375	0.88
104	0.727273	0.5	0.92
105	0.818182	0.625	0.92
106	0.818182	0.5	0.88
107	0.727273	0.5	0.92
108	0.727273	0.5	0.96
109	0.727273	0.375	0.92
110	0.727273	0.375	0.84
111	0.818182	0.375	0.8
112	0.818182	0.5	0.88
113	0.727273	0.375	0.88
114	0.818182	0.375	0.8
115	0.727273	0.375	0.84
116	0.727273	0.25	0.76
117	0.818182	0.25	0.64
118	0.727273	0.25	0.84
119	0.727273	0.375	0.92
120	0.727273	0.375	0.84
121	0.727273	0.375	0.88
122	0.727273	0.25	0.72
123	0.727273	0.375	0.92
124	0.727273	0.5	0.96
125	0.727273	0.375	0.88
126	0.727273	0.5	0.92
127	0.727273	0.375	0.84
128	0.727273	0.5	0.92
129	0.818182	0.625	0.92
130	0.727273	0.375	0.84
131	0.818182	0.5	0.88
132	0.818182	0.375	0.8
133	0.727273	0.375	0.84
134	0.727273	0.375	0.88
135	0.818182	0.375	0.8
136	0.727273	0.25	0.76
137	0.818182	0.25	0.64
138	0.818182	0.625	0.92
139	0.818182	0.5	0.88
140	0.818182	0.5	0.92
141	0.909091	0.5	0.88
142	0.818182	0.5	0.88
143	0.818182	0.5	0.84
144	0.818182	0.5	0.92
145	0.909091	0.625	0.92
146	0.909091	0.5	0.88
147	0.818182	0.5	0.84
148	0.818182	0.625	0.92
149	0.818182	0.625	0.92
150	0.818182	0.5	0.92
151	0.818182	0.5	0.84
152	0.909091	0.625	0.92
153	0.818182	0.5	0.84
154	0.818182	0.5	0.92
155	0.818182	0.5	0.84
156	0.818182	0.625	0.88
157	0.818182	0.5	0.88
158	0.818182	0.625	0.92
159	0.818182	0.625	0.92
160	0.909091	0.75	0.96
161	0.909091	0.5	0.88
162	0.818182	0.5	0.84
163	0.818182	0.625	0.92
164	0.818182	0.625	0.92
165	0.818182	0.5	0.84
166	0.818182	0.625	0.92
167	0.818182	0.625	0.88
168	0.818182	0.5	0.84
169	0.818182	0.5	0.84
170	0.818182	0.5	0.88
171	0.909091	0.5	0.88
172	0.818182	0.5	0.92
173	0.909091	0.75	0.96
174	0.818182	0.625	0.92
175	0.818182	0.625	0.92
176	0.909091	0.625	0.92
177	0.818182	0.5	0.84
178	0.818182	0.5	0.92
179	0.818182	0.625	0.92
180	0.909091	0.75	0.96
181	0.818182	0.625	0.88
182	0.818182	0.625	0.92
183	0.909091	0.625	0.92
184	0.818182	0.625	0.92
185	0.818182	0.625	0.92
186	0.818182	0.625	0.92
187	0.818182	0.625	0.92
188	0.909091	0.75	0.96
189	0.909091	0.75	0.96
190	0.818182	0.625	0.88
191	0.818182	0.625	0.88
192	0.909091	0.625	0.88
193	0.909091	0.625	0.88
194	0.818182	0.5	0.88
195	0.818182	0.5	0.84
196	0.818182	0.5	0.76
197	0.818182	0.5	0.88
198	0.818182	0.5	0.76
199	0.818182	0.5	0.88
200	0.818182	0.5	0.84
