solution	ancestral	parental	incomparable
0	0.727273	0.125	0.72
1	0.727273	0.125	0.76
2	0.818182	0.25	0.8
3	0.727273	0.25	0.84
4	0.818182	0.25	0.8
5	0.727273	0.25	0.8
6	0.909091	0.25	0.72
7	0.818182	0.125	0.68
8	0.909091	0.125	0.6
9	0.818182	0.125	0.68
10	0.909091	0.125	0.56
11	0.818182	0.125	0.76
12	0.727273	0.125	0.8
13	0.727273	0.125	0.72
14	0.727273	0.125	0.8
15	0.818182	0.125	0.76
16	0.727273	0.125	0.68
17	0.818182	0.125	0.68
18	0.818182	0.125	0.68
19	0.727273	0.125	0.72
20	0.727273	0.375	0.88
21	0.727273	0.375	0.84
22	0.818182	0.5	0.88
23	0.727273	0.375	0.84
24	0.818182	0.5	0.88
25	0.727273	0.375	0.84
26	0.909091	0.5	0.84
27	0.818182	0.5	0.84
28	0.727273	0.375	0.76
29	0.818182	0.5	0.84
30	0.909091	0.375	0.72
31	0.818182	0.375	0.76
32	0.818182	0.375	0.72
33	0.909091	0.375	0.8
34	0.909091	0.375	0.72
35	0.818182	0.375	0.84
36	0.818182	0.375	0.8
37	0.818182	0.375	0.84
38	0.818182	0.375	0.76
39	0.818182	0.375	0.76
40	0.818182	0.375	0.84
41	0.818182	0.375	0.8
42	0.818182	0.375	0.8
43	0.818182	0.375	0.76
44	0.818182	0.375	0.84
45	0.818182	0.375	0.84
46	0.818182	0.375	0.72
47	0.818182	0.375	0.76
48	0.818182	0.375	0.76
49	0.727273	0.25	0.72
50	0.727273	0.25	0.64
51	0.727273	0.25	0.72
52	0.727273	0.25	0.72
53	0.727273	0.25	0.76
54	0.727273	0.25	0.84
55	0.727273	0.25	0.8
56	0.727273	0.25	0.84
57	0.727273	0.25	0.8
58	0.727273	0.25	0.84
59	0.727273	0.25	0.84
60	0.727273	0.25	0.8
61	0.727273	0.25	0.76
62	0.727273	0.25	0.8
63	0.727273	0.25	0.76
64	0.727273	0.25	0.8
65	0.727273	0.25	0.8
66	0.727273	0.25	0.76
67	0.727273	0.25	0.72
68	0.727273	0.25	0.64
69	0.818182	0.5	0.88
70	0.818182	0.5	0.84
71	0.818182	0.625	0.96
72	0.818182	0.625	0.92
73	0.818182	0.5	0.92
74	0.818182	0.5	0.88
75	0.818182	0.5	0.88
76	0.818182	0.5	0.84
77	0.818182	0.5	0.92
78	0.818182	0.5	0.92
79	0.818182	0.5	0.92
80	0.818182	0.5	0.88
81	0.818182	0.5	0.84
82	0.818182	0.375	0.84
83	0.818182	0.375	0.84
84	0.818182	0.375	0.8
85	0.818182	0.375	0.84
86	0.818182	0.375	0.8
