solution	ancestral	parental	incomparable
0	1	0.875	0.92
1	1	0.75	0.88
2	1	0.75	0.84
3	1	0.75	0.88
4	1	0.75	0.88
5	1	0.875	0.96
6	1	1	1
7	1	0.625	0.8
8	1	0.75	0.84
9	1	0.625	0.72
10	1	0.625	0.88
11	1	0.625	0.84
12	1	0.5	0.6
13	1	0.5	0.52
14	1	0.75	0.92
15	1	0.875	0.96
16	1	0.625	0.8
17	1	0.625	0.84
18	1	0.75	0.92
19	1	0.5	0.76
20	1	0.75	0.92
21	1	0.625	0.88
22	1	0.625	0.84
23	1	0.5	0.76
24	1	0.625	0.84
25	1	0.625	0.8
26	1	0.625	0.84
27	1	0.75	0.92
28	1	0.5	0.68
29	1	0.375	0.8
30	1	0.5	0.68
31	1	0.5	0.72
32	1	0.375	0.76
33	1	0.25	0.28
34	1	0.625	0.88
35	1	0.75	0.92
36	1	0.625	0.84
37	1	0.5	0.68
38	1	0.625	0.8
39	1	0.5	0.76
40	1	0.5	0.68
41	1	0.375	0.52
42	1	0.625	0.84
43	1	0.5	0.8
44	1	0.5	0.76
45	1	0.875	0.96
46	1	0.5	0.8
47	1	0.5	0.84
48	1	0.75	0.92
49	1	0.375	0.56
50	1	0.375	0.48
51	1	0.625	0.8
52	1	0.75	0.88
53	1	0.625	0.8
54	1	0.625	0.84
55	1	0.625	0.84
56	1	0.5	0.68
57	1	0.5	0.76
58	1	0.625	0.84
59	1	0.75	0.92
60	1	0.875	0.96
61	1	0.75	0.92
62	1	0.75	0.92
63	1	0.75	0.92
64	1	0.625	0.84
65	1	0.75	0.92
66	1	0.625	0.88
67	1	0.5	0.68
68	1	0.5	0.76
69	1	0.5	0.76
70	1	0.5	0.76
71	1	0.375	0.8
72	1	0.375	0.76
73	1	0.625	0.84
74	1	0.625	0.84
75	1	0.625	0.8
76	1	0.5	0.76
77	1	0.5	0.68
78	1	0.625	0.8
79	1	0.625	0.84
80	1	0.625	0.84
81	1	0.625	0.8
82	1	0.5	0.76
83	1	0.625	0.84
84	1	0.5	0.76
85	1	0.5	0.76
86	1	0.5	0.68
87	1	0.5	0.68
88	1	0.375	0.52
89	1	0.25	0.28
90	1	0.625	0.88
91	1	0.5	0.84
92	1	0.625	0.8
93	1	0.5	0.76
94	1	0.5	0.84
95	1	0.5	0.84
96	1	0.5	0.84
97	1	0.375	0.76
98	1	0.25	0.64
99	1	0.25	0.68
100	1	0.25	0.68
101	1	0.25	0.68
102	1	0.25	0.68
103	1	0.25	0.6
104	1	0.625	0.88
105	1	0.5	0.84
106	1	0.5	0.84
107	1	0.5	0.84
108	1	0.5	0.84
109	1	0.375	0.76
110	1	0.375	0.8
111	1	0.25	0.64
112	1	0.25	0.6
113	1	0.75	0.88
114	1	0.625	0.84
115	1	0.625	0.88
116	1	0.625	0.88
117	1	0.625	0.88
118	1	0.5	0.8
119	1	0.625	0.88
120	1	0.625	0.88
121	1	0.625	0.88
122	1	0.5	0.84
123	1	0.5	0.8
124	1	0.625	0.8
125	1	0.625	0.8
126	1	0.625	0.84
127	1	0.5	0.68
128	1	0.375	0.48
129	1	0.375	0.72
130	1	0.375	0.64
131	1	0.375	0.64
132	1	0.25	0.48
133	1	0.5	0.64
134	1	0.5	0.76
135	1	0.5	0.72
136	1	0.5	0.76
137	1	0.375	0.72
138	1	0.375	0.64
139	1	0.375	0.6
140	1	0.375	0.48
141	1	0.5	0.76
142	1	0.375	0.72
143	1	0.375	0.72
144	1	0.375	0.6
145	1	0.375	0.72
146	1	0.5	0.72
147	1	0.375	0.72
148	1	0.375	0.72
149	1	0.25	0.64
150	1	0.375	0.72
151	1	0.25	0.68
152	1	0.25	0.64
153	1	0.5	0.72
154	1	0.375	0.6
155	1	0.375	0.64
156	1	0.375	0.48
157	1	0.5	0.72
158	1	0.25	0.28
159	1	0.375	0.68
160	1	0.375	0.6
161	1	0.25	0.48
162	1	0.125	0
