solution	ancestral	parental	incomparable
0	0.933333	0.75	0.952381
1	0.933333	0.625	0.857143
2	0.933333	0.5	0.714286
3	0.933333	0.625	0.904762
4	0.933333	0.625	0.857143
5	0.933333	0.625	0.904762
6	0.933333	0.5	0.857143
7	0.933333	0.5	0.809524
8	0.933333	0.5	0.809524
9	0.933333	0.5	0.809524
10	0.933333	0.625	0.904762
11	0.933333	0.625	0.857143
12	0.933333	0.5	0.714286
13	0.933333	0.5	0.809524
14	0.933333	0.5	0.714286
15	0.933333	0.375	0.52381
16	0.933333	0.5	0.809524
17	0.933333	0.625	0.904762
18	0.933333	0.5	0.857143
19	0.933333	0.375	0.761905
20	0.933333	0.5	0.857143
21	0.933333	0.5	0.809524
22	0.933333	0.375	0.666667
23	0.933333	0.5	0.857143
24	0.933333	0.5	0.809524
25	0.933333	0.375	0.809524
26	0.933333	0.375	0.761905
27	0.933333	0.375	0.761905
28	0.933333	0.375	0.761905
29	0.933333	0.375	0.666667
30	0.933333	0.375	0.666667
31	0.933333	0.25	0.47619
32	0.933333	0.5	0.857143
33	0.933333	0.625	0.904762
34	0.933333	0.5	0.809524
35	0.933333	0.625	0.904762
36	0.933333	0.625	0.904762
37	0.933333	0.625	0.857143
38	0.933333	0.5	0.857143
39	0.933333	0.5	0.809524
40	0.933333	0.5	0.809524
41	0.933333	0.5	0.809524
42	0.933333	0.5	0.761905
43	0.933333	0.5	0.714286
44	0.933333	0.375	0.761905
45	0.933333	0.375	0.761905
46	0.933333	0.5	0.809524
47	0.933333	0.375	0.666667
48	0.933333	0.375	0.761905
49	0.933333	0.5	0.857143
50	0.933333	0.5	0.857143
51	0.933333	0.5	0.857143
52	0.933333	0.5	0.809524
53	0.933333	0.5	0.809524
54	0.933333	0.5	0.809524
55	0.933333	0.5	0.809524
56	0.933333	0.5	0.809524
57	0.933333	0.5	0.761905
58	0.933333	0.5	0.714286
59	0.933333	0.375	0.666667
60	0.933333	0.375	0.714286
61	0.933333	0.375	0.714286
62	0.933333	0.375	0.619048
63	0.933333	0.375	0.714286
64	0.933333	0.375	0.761905
65	0.933333	0.375	0.714286
66	0.933333	0.375	0.666667
67	0.933333	0.375	0.714286
68	0.933333	0.375	0.52381
69	0.933333	0.375	0.761905
70	0.933333	0.375	0.761905
71	0.933333	0.375	0.666667
72	0.933333	0.5	0.809524
73	0.933333	0.5	0.714286
74	0.933333	0.5	0.809524
75	0.933333	0.375	0.666667
76	0.933333	0.375	0.571429
77	0.933333	0.375	0.52381
78	0.933333	0.375	0.666667
79	0.933333	0.375	0.714286
80	0.933333	0.375	0.666667
81	0.933333	0.375	0.571429
82	0.933333	0.375	0.52381
83	0.933333	0.25	0.380952
84	0.933333	0.25	0.285714
85	1	1	1
86	1	0.875	0.952381
87	1	0.875	0.904762
88	0.933333	0.875	0.952381
89	0.933333	0.75	0.857143
90	1	0.875	0.904762
91	1	0.75	0.761905
92	1	0.75	0.904762
93	1	0.875	0.952381
94	1	0.75	0.857143
95	0.933333	0.75	0.904762
96	0.933333	0.625	0.809524
97	1	0.75	0.857143
98	1	0.625	0.714286
99	1	0.875	0.952381
100	1	0.75	0.857143
101	1	0.75	0.904762
102	1	0.75	0.857143
103	1	0.875	0.952381
104	1	0.875	0.904762
105	1	0.875	0.952381
106	1	0.75	0.857143
107	1	0.75	0.857143
108	1	0.75	0.761905
109	1	0.75	0.809524
110	0.933333	0.75	0.904762
111	0.933333	0.625	0.809524
112	0.933333	0.625	0.761905
113	0.933333	0.75	0.857143
114	0.933333	0.625	0.714286
115	0.933333	0.75	0.904762
116	1	0.75	0.857143
117	1	0.625	0.714286
118	1	0.75	0.761905
119	1	0.75	0.857143
120	1	0.625	0.571429
121	1	0.875	0.952381
122	1	0.75	0.857143
123	1	0.75	0.857143
124	1	0.75	0.857143
125	1	0.875	0.952381
126	1	0.875	0.904762
127	1	0.75	0.761905
128	1	0.75	0.857143
129	1	0.75	0.904762
130	1	0.75	0.904762
131	1	0.75	0.857143
132	1	0.75	0.904762
133	1	0.75	0.857143
134	1	0.75	0.857143
135	1	0.75	0.857143
136	1	0.75	0.761905
137	1	0.75	0.809524
138	1	0.75	0.857143
139	1	0.75	0.857143
140	1	0.75	0.904762
141	1	0.625	0.761905
142	1	0.625	0.809524
143	1	0.625	0.761905
144	1	0.625	0.714286
145	1	0.625	0.714286
146	1	0.625	0.761905
147	1	0.625	0.809524
148	1	0.625	0.761905
149	1	0.625	0.809524
150	1	0.625	0.714286
151	1	0.625	0.761905
152	1	0.625	0.714286
153	1	0.625	0.714286
154	1	0.625	0.666667
155	1	0.625	0.571429
156	0.933333	0.625	0.809524
157	1	0.625	0.714286
158	1	0.625	0.714286
159	1	0.625	0.809524
160	1	0.625	0.571429
161	1	0.75	0.761905
162	1	0.75	0.857143
163	1	0.625	0.714286
164	1	0.625	0.761905
165	0.933333	0.625	0.714286
166	0.933333	0.625	0.809524
167	0.933333	0.625	0.761905
168	0.933333	0.75	0.857143
169	0.933333	0.75	0.904762
170	0.933333	0.625	0.857143
171	0.933333	0.625	0.809524
172	0.933333	0.625	0.809524
173	0.933333	0.625	0.714286
174	1	0.625	0.571429
175	0.933333	0.5	0.619048
176	0.933333	0.5	0.666667
177	0.933333	0.5	0.52381
178	1	0.5	0.52381
179	1	0.5	0.333333
180	1	0.5	0.761905
181	1	0.5	0.809524
182	1	0.625	0.857143
183	1	0.5	0.761905
184	1	0.5	0.761905
185	1	0.625	0.857143
186	1	0.5	0.761905
187	1	0.625	0.857143
188	1	0.5	0.761905
189	1	0.625	0.809524
190	1	0.625	0.809524
191	1	0.625	0.857143
192	1	0.75	0.904762
193	1	0.625	0.809524
194	1	0.5	0.714286
195	1	0.5	0.666667
196	1	0.75	0.904762
197	1	0.625	0.809524
198	1	0.625	0.857143
199	1	0.75	0.904762
200	1	0.875	0.952381
201	1	0.75	0.857143
202	1	0.625	0.857143
203	1	0.625	0.809524
204	1	0.625	0.857143
205	1	0.625	0.809524
206	1	0.75	0.904762
207	1	0.75	0.904762
208	1	0.75	0.904762
209	1	0.75	0.904762
210	1	0.75	0.857143
211	1	0.625	0.809524
212	1	0.625	0.809524
213	1	0.625	0.809524
214	1	0.625	0.714286
215	1	0.625	0.857143
216	1	0.625	0.857143
217	1	0.625	0.809524
218	1	0.75	0.904762
219	1	0.625	0.857143
220	1	0.625	0.857143
221	1	0.625	0.809524
222	1	0.625	0.857143
223	1	0.625	0.809524
224	1	0.625	0.809524
225	1	0.625	0.857143
226	1	0.625	0.809524
227	1	0.625	0.761905
228	1	0.625	0.809524
229	1	0.75	0.857143
230	1	0.75	0.904762
231	1	0.625	0.809524
232	1	0.625	0.857143
233	1	0.625	0.714286
234	1	0.625	0.809524
235	1	0.625	0.809524
236	1	0.625	0.809524
237	1	0.5	0.714286
238	1	0.5	0.761905
239	1	0.5	0.761905
240	1	0.5	0.666667
241	1	0.5	0.761905
242	1	0.5	0.714286
243	1	0.5	0.666667
244	1	0.5	0.761905
245	1	0.5	0.714286
246	1	0.625	0.809524
247	1	0.625	0.714286
248	1	0.5	0.761905
249	1	0.5	0.666667
250	1	0.5	0.761905
251	1	0.5	0.761905
252	1	0.5	0.714286
253	1	0.5	0.666667
254	1	0.5	0.666667
255	1	0.5	0.666667
256	1	0.5	0.52381
257	1	0.625	0.857143
258	1	0.625	0.809524
259	1	0.625	0.857143
260	1	0.625	0.809524
261	1	0.625	0.857143
262	1	0.625	0.809524
263	1	0.75	0.904762
264	1	0.75	0.904762
265	1	0.75	0.857143
266	1	0.625	0.809524
267	1	0.625	0.809524
268	1	0.625	0.809524
269	1	0.625	0.714286
270	1	0.625	0.857143
271	1	0.625	0.857143
272	1	0.625	0.809524
273	1	0.625	0.809524
274	1	0.625	0.857143
275	1	0.625	0.857143
276	1	0.625	0.809524
277	1	0.625	0.857143
278	1	0.625	0.857143
279	1	0.625	0.809524
280	1	0.625	0.857143
281	1	0.625	0.809524
282	1	0.625	0.809524
283	1	0.625	0.809524
284	1	0.625	0.714286
285	1	0.625	0.809524
286	1	0.625	0.761905
287	1	0.5	0.761905
288	1	0.5	0.761905
289	1	0.5	0.714286
290	1	0.5	0.761905
291	1	0.5	0.761905
292	1	0.5	0.809524
293	1	0.5	0.809524
294	1	0.5	0.761905
295	1	0.5	0.809524
296	1	0.5	0.809524
297	1	0.5	0.761905
