solution	ancestral	parental	incomparable
0	0.923077	0.75	0.956522
1	0.846154	0.625	0.869565
2	0.846154	0.5	0.869565
3	0.846154	0.5	0.913043
4	0.846154	0.5	0.913043
5	0.846154	0.625	0.869565
6	0.846154	0.625	0.913043
7	0.846154	0.625	0.913043
8	0.846154	0.5	0.826087
9	0.923077	0.625	0.869565
10	0.923077	0.625	0.869565
11	0.846154	0.5	0.73913
12	0.923077	0.75	0.956522
13	0.923077	0.75	0.913043
14	0.923077	0.75	0.956522
15	0.846154	0.625	0.913043
16	0.846154	0.625	0.913043
17	0.846154	0.625	0.869565
18	0.923077	0.875	0.956522
19	1	1	1
20	0.923077	0.875	0.956522
21	0.923077	0.75	0.956522
22	1	0.875	0.956522
23	0.923077	0.75	0.869565
24	0.923077	0.75	0.913043
25	0.846154	0.625	0.826087
26	0.846154	0.625	0.913043
27	1	0.75	0.913043
28	0.923077	0.625	0.913043
29	0.846154	0.625	0.826087
30	0.923077	0.625	0.782609
31	0.846154	0.625	0.73913
32	0.846154	0.625	0.913043
33	0.846154	0.625	0.913043
34	0.846154	0.625	0.826087
35	0.923077	0.75	0.826087
36	0.923077	0.75	0.869565
37	0.846154	0.75	0.913043
38	0.846154	0.75	0.913043
39	0.923077	0.875	0.956522
40	0.923077	0.875	0.956522
41	0.923077	0.875	0.913043
42	0.923077	0.875	0.869565
43	0.846154	0.75	0.826087
44	0.923077	0.75	0.913043
45	0.846154	0.75	0.913043
46	0.846154	0.75	0.913043
47	0.846154	0.75	0.913043
48	0.846154	0.75	0.826087
49	0.846154	0.75	0.869565
50	0.923077	0.625	0.913043
51	0.846154	0.5	0.869565
52	0.846154	0.5	0.826087
53	0.923077	0.5	0.869565
54	0.846154	0.5	0.782609
55	0.923077	0.5	0.869565
56	0.846154	0.5	0.826087
57	0.846154	0.5	0.869565
58	0.923077	0.625	0.913043
59	0.923077	0.625	0.869565
60	0.923077	0.5	0.782609
61	0.846154	0.5	0.73913
62	0.846154	0.5	0.826087
63	0.846154	0.5	0.826087
64	0.846154	0.5	0.782609
65	0.846154	0.625	0.869565
66	0.846154	0.625	0.826087
67	0.923077	0.75	0.913043
68	0.923077	0.75	0.869565
69	0.923077	0.75	0.913043
70	0.846154	0.625	0.826087
71	0.923077	0.625	0.869565
72	0.846154	0.625	0.869565
73	0.846154	0.625	0.782609
74	1	0.875	0.956522
75	0.923077	0.75	0.869565
76	0.923077	0.75	0.869565
77	0.923077	0.75	0.826087
78	0.846154	0.625	0.826087
79	0.846154	0.625	0.73913
80	0.923077	0.75	0.869565
81	0.846154	0.625	0.73913
82	0.846154	0.625	0.782609
83	0.846154	0.625	0.782609
84	0.846154	0.625	0.826087
85	0.846154	0.625	0.826087
86	0.923077	0.75	0.913043
87	0.846154	0.625	0.826087
88	0.923077	0.75	0.913043
89	0.923077	0.625	0.869565
90	0.846154	0.625	0.869565
91	0.923077	0.75	0.913043
92	0.846154	0.625	0.826087
93	0.923077	0.625	0.869565
94	0.846154	0.625	0.782609
95	1	0.75	0.913043
96	0.923077	0.75	0.869565
97	1	0.875	0.956522
98	0.923077	0.75	0.826087
99	1	0.875	0.913043
100	0.923077	0.75	0.782609
101	0.923077	0.75	0.782609
102	0.923077	0.625	0.782609
103	0.846154	0.625	0.826087
104	0.923077	0.75	0.869565
105	0.846154	0.625	0.73913
106	1	0.625	0.826087
107	0.923077	0.5	0.73913
108	0.923077	0.625	0.73913
109	0.923077	0.625	0.826087
110	0.846154	0.5	0.695652
111	0.846154	0.5	0.73913
112	0.846154	0.5	0.695652
113	0.923077	0.5	0.608696
114	0.846154	0.5	0.608696
115	1	0.625	0.782609
116	1	0.75	0.869565
117	0.923077	0.625	0.782609
118	0.923077	0.625	0.73913
119	1	0.75	0.869565
120	0.923077	0.625	0.73913
121	0.923077	0.625	0.73913
