solution	ancestral	parental	incomparable
0	0.818182	0.625	0.96
1	0.818182	0.5	0.92
2	0.818182	0.5	0.92
3	0.818182	0.5	0.92
4	0.818182	0.375	0.84
5	0.818182	0.5	0.92
6	0.818182	0.375	0.88
7	0.818182	0.375	0.88
8	0.818182	0.375	0.88
9	0.818182	0.25	0.8
10	0.818182	0.5	0.88
11	0.818182	0.375	0.84
12	0.818182	0.375	0.84
13	0.818182	0.5	0.88
14	0.818182	0.375	0.84
15	0.818182	0.375	0.84
16	0.909091	0.75	0.96
17	0.909091	0.625	0.92
18	0.909091	0.5	0.88
19	0.909091	0.625	0.92
20	0.818182	0.375	0.76
21	0.818182	0.5	0.84
22	0.909091	0.5	0.88
23	0.909091	0.375	0.84
24	0.818182	0.375	0.84
25	0.818182	0.5	0.88
26	0.818182	0.5	0.88
27	0.818182	0.5	0.88
28	0.818182	0.375	0.8
29	0.818182	0.5	0.8
30	0.818182	0.625	0.88
31	0.818182	0.625	0.92
32	0.818182	0.625	0.92
33	0.818182	0.5	0.84
34	0.818182	0.5	0.84
35	0.818182	0.375	0.76
36	0.818182	0.375	0.76
37	0.818182	0.5	0.84
38	0.818182	0.375	0.76
39	0.818182	0.25	0.68
40	0.818182	0.375	0.84
41	0.818182	0.375	0.84
42	0.909091	0.5	0.84
43	0.818182	0.25	0.76
44	0.909091	0.25	0.72
45	0.818182	0.5	0.88
46	0.909091	0.625	0.88
47	0.909091	0.375	0.76
48	0.818182	0.375	0.84
49	0.818182	0.25	0.76
50	0.818182	0.625	0.92
51	0.818182	0.5	0.88
52	0.818182	0.75	0.96
53	0.818182	0.625	0.92
54	0.818182	0.625	0.92
55	0.818182	0.625	0.92
56	0.818182	0.5	0.88
57	0.818182	0.5	0.84
58	0.818182	0.625	0.92
59	0.818182	0.625	0.92
60	0.818182	0.5	0.84
61	0.818182	0.5	0.88
62	0.818182	0.5	0.84
63	0.818182	0.5	0.84
64	0.818182	0.375	0.72
65	0.818182	0.375	0.84
66	0.818182	0.5	0.88
67	0.818182	0.5	0.88
68	0.818182	0.375	0.84
69	0.818182	0.375	0.8
70	0.818182	0.375	0.8
71	0.818182	0.25	0.68
72	0.818182	0.5	0.88
73	0.818182	0.625	0.92
74	0.818182	0.5	0.88
75	0.818182	0.5	0.88
76	0.818182	0.375	0.8
77	0.818182	0.375	0.84
78	0.818182	0.5	0.88
79	0.818182	0.375	0.8
80	0.818182	0.375	0.84
81	0.818182	0.5	0.88
82	0.818182	0.5	0.92
83	0.818182	0.375	0.88
84	0.818182	0.25	0.8
85	0.818182	0.375	0.88
86	0.818182	0.375	0.88
87	0.818182	0.375	0.8
88	0.818182	0.25	0.68
89	0.909091	0.375	0.76
90	0.909091	0.5	0.84
91	0.818182	0.375	0.84
92	0.818182	0.5	0.88
93	0.818182	0.5	0.88
94	0.909091	0.625	0.88
95	0.909091	0.5	0.84
