solution	ancestral	parental	incomparable
0	1	0.875	0.952381
1	1	0.75	0.857143
2	1	0.75	0.857143
3	1	0.875	0.952381
4	1	0.75	0.857143
5	1	1	1
6	1	0.875	0.904762
7	1	0.875	0.952381
8	1	0.875	0.904762
9	1	0.75	0.809524
10	1	0.75	0.761905
11	0.933333	0.5	0.809524
12	0.933333	0.5	0.857143
13	0.933333	0.5	0.857143
14	0.933333	0.5	0.809524
15	0.933333	0.5	0.809524
16	0.933333	0.625	0.904762
17	0.933333	0.5	0.857143
18	0.933333	0.5	0.809524
19	0.933333	0.625	0.857143
20	0.933333	0.625	0.904762
21	0.933333	0.625	0.857143
22	0.933333	0.5	0.857143
23	0.933333	0.5	0.809524
24	0.933333	0.5	0.809524
25	0.933333	0.5	0.714286
26	0.933333	0.5	0.809524
27	0.933333	0.5	0.809524
28	0.933333	0.5	0.714286
29	1	0.75	0.857143
30	1	0.75	0.809524
31	1	0.875	0.904762
32	1	0.75	0.761905
33	1	0.625	0.666667
34	1	0.625	0.571429
35	1	0.75	0.761905
