solution	ancestral	parental	incomparable
0	1	0.75	0.846154
1	1	0.625	0.807692
2	1	0.75	0.923077
3	1	0.875	0.961538
4	1	0.75	0.846154
5	1	0.875	0.923077
6	1	0.75	0.923077
7	1	0.75	0.923077
8	1	0.875	0.961538
9	1	0.875	0.961538
10	1	0.875	0.961538
11	1	1	1
12	1	0.875	0.884615
13	1	0.75	0.846154
14	1	0.75	0.846154
15	1	0.875	0.884615
16	1	0.75	0.769231
17	1	0.75	0.846154
18	1	0.75	0.846154
19	1	0.625	0.807692
20	1	0.625	0.692308
21	1	0.625	0.807692
22	1	0.75	0.846154
23	1	0.625	0.807692
24	1	0.75	0.846154
25	1	0.625	0.807692
26	1	0.75	0.769231
27	1	0.625	0.692308
28	1	0.875	0.961538
29	1	0.75	0.923077
30	1	0.625	0.884615
31	1	0.625	0.884615
32	1	0.625	0.846154
33	1	0.75	0.923077
34	1	0.75	0.923077
35	1	0.75	0.884615
36	1	0.625	0.807692
37	1	0.75	0.884615
38	1	0.625	0.692308
39	1	0.5	0.653846
40	1	0.75	0.730769
41	1	0.625	0.692308
42	1	0.625	0.692308
43	1	0.5	0.653846
44	1	0.625	0.576923
45	1	0.5	0.5
46	1	0.5	0.807692
47	1	0.5	0.807692
48	1	0.625	0.846154
49	1	0.5	0.692308
50	1	0.375	0.730769
51	1	0.375	0.769231
52	1	0.5	0.807692
53	1	0.375	0.653846
54	1	0.875	0.961538
55	1	0.75	0.923077
56	1	0.75	0.884615
57	1	0.875	0.961538
58	1	0.75	0.923077
59	1	0.625	0.846154
60	1	0.625	0.769231
61	1	0.625	0.807692
62	1	0.625	0.846154
63	1	0.5	0.807692
64	1	0.5	0.730769
65	1	0.5	0.730769
66	1	0.75	0.923077
67	1	0.625	0.884615
68	1	0.625	0.807692
69	1	0.75	0.884615
70	1	0.75	0.923077
71	1	0.625	0.884615
72	1	0.625	0.846154
73	1	0.75	0.884615
74	1	0.625	0.884615
75	1	0.75	0.923077
76	1	0.625	0.846154
77	1	0.75	0.884615
78	1	0.625	0.807692
79	1	0.75	0.884615
80	1	0.75	0.846154
81	1	0.625	0.807692
82	1	0.75	0.846154
83	1	0.5	0.692308
84	1	0.625	0.807692
85	1	0.375	0.5
86	1	0.5	0.692308
87	1	0.5	0.730769
88	1	0.625	0.769231
89	1	0.5	0.769231
90	1	0.625	0.807692
91	1	0.625	0.730769
92	1	0.5	0.653846
93	1	0.375	0.653846
94	1	0.375	0.653846
95	1	0.375	0.5
96	1	0.625	0.807692
97	1	0.625	0.769231
98	1	0.625	0.730769
99	1	0.5	0.730769
100	1	0.5	0.769231
101	1	0.5	0.653846
102	1	0.375	0.653846
103	1	0.375	0.5
104	1	0.25	0.461538
105	1	0.25	0.269231
106	1	0.875	0.961538
107	1	0.75	0.923077
108	1	0.625	0.884615
109	1	0.75	0.923077
110	1	0.625	0.807692
111	1	0.75	0.846154
112	1	0.75	0.846154
113	1	0.625	0.807692
114	1	0.5	0.653846
115	1	0.625	0.692308
116	1	0.75	0.923077
117	1	0.625	0.884615
118	1	0.75	0.923077
119	1	0.625	0.884615
120	1	0.75	0.923077
121	1	0.875	0.961538
122	1	0.75	0.923077
123	1	0.875	0.961538
124	1	0.625	0.884615
