solution	ancestral	parental	incomparable
0	0.923077	0.875	0.956522
1	1	1	1
2	0.923077	0.875	0.956522
3	0.923077	0.75	0.956522
4	1	0.875	0.956522
5	0.923077	0.75	0.869565
6	1	0.75	0.913043
7	0.923077	0.625	0.913043
8	0.923077	0.625	0.782609
9	0.923077	0.75	0.913043
10	0.923077	0.625	0.913043
11	0.923077	0.5	0.869565
12	0.923077	0.5	0.869565
13	0.923077	0.625	0.913043
14	0.923077	0.625	0.869565
15	0.923077	0.5	0.782609
16	0.923077	0.75	0.913043
17	0.923077	0.625	0.869565
18	1	0.875	0.956522
19	0.923077	0.75	0.869565
20	0.923077	0.75	0.913043
21	0.923077	0.75	0.913043
22	0.923077	0.625	0.869565
23	0.923077	0.75	0.913043
24	0.923077	0.625	0.869565
25	1	0.75	0.913043
26	1	0.875	0.956522
27	1	0.875	0.913043
28	0.923077	0.625	0.782609
29	0.923077	0.75	0.869565
30	1	0.625	0.826087
31	0.923077	0.5	0.73913
32	0.923077	0.625	0.73913
33	0.923077	0.625	0.826087
34	0.923077	0.5	0.608696
35	1	0.625	0.782609
36	1	0.75	0.869565
37	1	0.75	0.869565
