solution	ancestral	parental	incomparable
0	0.882353	0.875	0.947368
1	1	1	1
2	0.882353	0.75	0.947368
3	0.882353	0.875	0.894737
4	0.764706	0.75	0.894737
5	0.764706	0.625	0.894737
6	0.764706	0.75	0.842105
7	0.882353	0.875	0.947368
8	0.764706	0.625	0.736842
9	0.764706	0.625	0.789474
10	0.764706	0.625	0.736842
11	0.764706	0.625	0.789474
12	0.764706	0.5	0.789474
13	0.764706	0.625	0.736842
14	0.882353	0.75	0.842105
15	0.764706	0.5	0.736842
16	0.764706	0.5	0.789474
17	0.764706	0.5	0.736842
18	0.882353	0.75	0.842105
19	0.882353	0.75	0.736842
20	0.764706	0.625	0.736842
21	0.764706	0.625	0.631579
22	1	0.875	0.894737
23	0.882353	0.75	0.842105
24	0.882353	0.75	0.789474
25	0.882353	0.625	0.842105
26	0.882353	0.625	0.842105
27	0.882353	0.625	0.789474
28	0.882353	0.625	0.789474
29	0.882353	0.75	0.789474
30	0.882353	0.75	0.842105
31	0.882353	0.75	0.789474
32	1	0.875	0.894737
33	1	0.875	0.789474
34	0.882353	0.75	0.684211
35	0.882353	0.75	0.789474
