solution	ancestral	parental	incomparable
0	0.733333	0.375	0.857143
1	0.8	0.375	0.809524
2	0.8	0.5	0.904762
3	0.733333	0.375	0.904762
4	0.733333	0.375	0.857143
5	0.733333	0.25	0.857143
6	0.733333	0.25	0.857143
7	0.733333	0.25	0.857143
8	0.733333	0.25	0.761905
9	0.733333	0.25	0.809524
10	0.8	0.375	0.857143
11	0.8	0.375	0.809524
12	0.733333	0.25	0.761905
13	0.8	0.25	0.666667
14	0.733333	0.25	0.809524
15	0.8	0.375	0.809524
16	0.8	0.25	0.761905
17	0.8	0.375	0.857143
18	0.8	0.25	0.809524
19	0.8	0.25	0.761905
20	0.8	0.25	0.761905
21	0.8	0.375	0.857143
22	0.8	0.5	0.904762
23	0.8	0.375	0.809524
24	0.8	0.375	0.857143
25	0.8	0.25	0.666667
26	0.866667	0.375	0.714286
27	0.866667	0.375	0.809524
28	0.866667	0.5	0.857143
29	0.866667	0.375	0.809524
30	0.866667	0.5	0.904762
31	0.866667	0.375	0.809524
32	0.866667	0.625	0.952381
33	0.866667	0.5	0.857143
34	0.866667	0.5	0.904762
35	0.866667	0.5	0.904762
36	0.8	0.375	0.904762
37	0.8	0.25	0.857143
38	0.8	0.25	0.857143
39	0.8	0.25	0.857143
40	0.8	0.25	0.809524
41	0.8	0.375	0.904762
42	0.8	0.25	0.857143
43	0.8	0.25	0.857143
44	0.8	0.25	0.857143
45	0.8	0.375	0.904762
46	0.8	0.25	0.857143
47	0.8	0.375	0.904762
48	0.8	0.375	0.904762
49	0.8	0.25	0.809524
50	0.8	0.25	0.809524
51	0.8	0.375	0.904762
52	0.8	0.375	0.904762
53	0.8	0.5	0.952381
54	0.8	0.5	0.904762
55	0.866667	0.5	0.857143
56	0.8	0.375	0.809524
57	0.8	0.375	0.857143
58	0.866667	0.375	0.714286
59	0.8	0.375	0.857143
60	0.8	0.375	0.857143
61	0.8	0.375	0.809524
62	0.8	0.25	0.761905
63	0.8	0.25	0.761905
64	0.8	0.25	0.761905
65	0.8	0.25	0.666667
66	0.866667	0.375	0.714286
67	0.866667	0.375	0.809524
68	0.866667	0.25	0.52381
69	0.933333	0.625	0.904762
70	0.933333	0.75	0.952381
71	0.933333	0.625	0.857143
72	0.933333	0.5	0.809524
73	0.933333	0.5	0.714286
74	0.933333	0.625	0.904762
75	0.933333	0.625	0.904762
76	0.933333	0.625	0.857143
77	0.933333	0.5	0.809524
78	0.933333	0.5	0.809524
79	0.933333	0.5	0.714286
80	0.933333	0.375	0.666667
81	0.933333	0.5	0.809524
82	0.933333	0.5	0.809524
83	0.866667	0.5	0.857143
84	0.933333	0.375	0.52381
85	0.866667	0.375	0.714286
86	0.933333	0.375	0.666667
87	0.933333	0.375	0.761905
88	0.866667	0.375	0.809524
89	0.933333	0.375	0.714286
90	0.933333	0.5	0.809524
91	0.933333	0.5	0.857143
92	0.866667	0.5	0.904762
93	0.933333	0.5	0.857143
94	0.933333	0.5	0.809524
95	0.933333	0.5	0.809524
96	0.933333	0.625	0.904762
97	0.933333	0.5	0.857143
98	0.866667	0.5	0.904762
99	0.866667	0.375	0.809524
100	0.866667	0.375	0.809524
101	0.933333	0.5	0.809524
102	0.933333	0.375	0.714286
103	0.933333	0.375	0.714286
104	0.933333	0.375	0.666667
105	0.933333	0.5	0.857143
106	0.933333	0.5	0.809524
107	0.933333	0.375	0.666667
108	0.866667	0.625	0.952381
109	0.866667	0.5	0.857143
110	0.866667	0.5	0.904762
111	0.933333	0.5	0.809524
112	0.933333	0.5	0.714286
113	0.933333	0.625	0.857143
114	0.933333	0.625	0.904762
115	0.933333	0.625	0.904762
116	0.933333	0.5	0.809524
117	0.933333	0.5	0.809524
118	0.866667	0.25	0.761905
119	0.866667	0.375	0.809524
120	0.866667	0.25	0.761905
121	0.866667	0.25	0.761905
122	0.866667	0.25	0.809524
123	0.866667	0.25	0.809524
124	0.8	0.25	0.857143
125	0.866667	0.375	0.857143
126	0.866667	0.25	0.761905
127	0.866667	0.375	0.857143
128	0.8	0.375	0.904762
129	0.866667	0.375	0.857143
130	0.866667	0.375	0.857143
131	0.866667	0.375	0.857143
132	0.866667	0.5	0.904762
133	0.866667	0.375	0.809524
134	0.866667	0.25	0.761905
135	0.8	0.25	0.809524
136	0.866667	0.25	0.761905
137	0.866667	0.25	0.761905
138	0.866667	0.25	0.666667
139	0.866667	0.25	0.809524
140	0.866667	0.25	0.809524
141	0.8	0.25	0.857143
142	0.8	0.25	0.857143
143	0.866667	0.375	0.857143
144	0.866667	0.375	0.857143
145	0.866667	0.25	0.809524
146	0.866667	0.25	0.761905
147	0.866667	0.25	0.809524
148	0.866667	0.25	0.809524
149	0.866667	0.25	0.761905
150	0.8	0.25	0.809524
151	0.8	0.375	0.857143
152	0.8	0.25	0.761905
153	0.8	0.25	0.761905
154	0.866667	0.25	0.714286
155	0.866667	0.25	0.714286
156	0.866667	0.375	0.809524
157	0.866667	0.375	0.761905
158	0.866667	0.375	0.761905
159	0.866667	0.375	0.809524
160	0.866667	0.5	0.857143
161	0.866667	0.25	0.619048
162	0.866667	0.375	0.761905
163	0.866667	0.25	0.666667
164	0.866667	0.25	0.666667
165	0.866667	0.375	0.761905
166	0.866667	0.25	0.619048
167	0.866667	0.25	0.714286
168	0.866667	0.375	0.809524
169	0.866667	0.25	0.714286
170	0.866667	0.25	0.714286
171	0.866667	0.375	0.857143
172	0.866667	0.375	0.857143
173	0.866667	0.5	0.904762
174	0.866667	0.5	0.857143
175	0.866667	0.375	0.761905
176	0.8	0.5	0.952381
177	0.8	0.5	0.904762
178	0.8	0.5	0.904762
179	0.866667	0.5	0.857143
180	0.866667	0.5	0.857143
181	0.866667	0.5	0.904762
182	0.866667	0.5	0.904762
183	0.866667	0.5	0.904762
184	0.866667	0.625	0.952381
185	0.866667	0.5	0.904762
186	0.866667	0.5	0.857143
187	0.866667	0.5	0.857143
188	0.866667	0.625	0.904762
189	0.866667	0.5	0.809524
190	0.933333	0.5	0.809524
191	0.933333	0.5	0.809524
192	0.933333	0.5	0.714286
193	0.933333	0.625	0.857143
194	0.866667	0.625	0.904762
195	0.866667	0.5	0.857143
196	0.866667	0.5	0.857143
197	0.866667	0.5	0.809524
198	0.866667	0.375	0.761905
199	0.866667	0.375	0.761905
200	0.8	0.375	0.809524
201	0.8	0.375	0.857143
202	0.866667	0.5	0.809524
203	0.866667	0.375	0.666667
204	0.866667	0.375	0.761905
205	0.866667	0.375	0.809524
206	0.866667	0.375	0.761905
207	0.866667	0.5	0.857143
208	0.866667	0.375	0.714286
209	0.933333	0.5	0.714286
210	0.933333	0.375	0.666667
211	0.933333	0.375	0.52381
212	0.866667	0.375	0.761905
213	0.866667	0.5	0.809524
214	0.8	0.375	0.809524
215	0.866667	0.375	0.666667
216	0.866667	0.5	0.904762
217	0.866667	0.375	0.809524
218	0.8	0.375	0.904762
219	0.866667	0.375	0.857143
220	0.866667	0.375	0.857143
221	0.866667	0.5	0.904762
222	0.866667	0.375	0.857143
223	0.8	0.375	0.904762
224	0.866667	0.375	0.857143
225	0.866667	0.375	0.809524
226	0.8	0.375	0.857143
227	0.8	0.375	0.809524
228	0.8	0.375	0.857143
229	0.8	0.25	0.666667
230	0.8	0.25	0.761905
231	0.866667	0.375	0.761905
232	0.866667	0.375	0.761905
233	0.866667	0.375	0.666667
234	0.866667	0.375	0.761905
235	0.866667	0.5	0.809524
236	0.866667	0.375	0.761905
237	0.866667	0.375	0.761905
238	0.866667	0.375	0.666667
239	0.866667	0.5	0.857143
240	0.866667	0.5	0.857143
241	0.866667	0.375	0.761905
242	0.866667	0.25	0.666667
243	0.866667	0.25	0.619048
244	0.866667	0.25	0.714286
245	0.866667	0.375	0.809524
246	0.866667	0.375	0.809524
247	0.866667	0.25	0.47619
248	0.866667	0.25	0.619048
249	0.866667	0.375	0.809524
250	0.866667	0.375	0.761905
251	0.8	0.25	0.857143
252	0.8	0.25	0.809524
253	0.8	0.25	0.857143
254	0.8	0.375	0.904762
255	0.8	0.25	0.857143
256	0.8	0.25	0.857143
257	0.8	0.25	0.809524
258	0.8	0.375	0.904762
259	0.8	0.375	0.904762
260	0.8	0.375	0.904762
261	0.866667	0.25	0.809524
262	0.866667	0.25	0.809524
263	0.866667	0.25	0.761905
264	0.866667	0.25	0.761905
265	0.866667	0.375	0.857143
266	0.866667	0.25	0.809524
267	0.866667	0.25	0.761905
268	0.866667	0.25	0.761905
269	0.866667	0.25	0.666667
270	0.866667	0.25	0.761905
271	0.866667	0.375	0.809524
272	0.866667	0.25	0.761905
273	0.866667	0.375	0.857143
274	0.866667	0.5	0.904762
275	0.866667	0.375	0.857143
276	0.866667	0.375	0.857143
277	0.866667	0.25	0.809524
278	0.866667	0.375	0.857143
279	0.866667	0.375	0.809524
280	0.866667	0.375	0.857143
281	0.866667	0.375	0.857143
282	0.866667	0.25	0.761905
283	0.866667	0.25	0.761905
284	0.866667	0.25	0.809524
285	0.866667	0.375	0.857143
286	0.866667	0.375	0.857143
287	0.866667	0.375	0.857143
288	0.866667	0.25	0.809524
289	0.866667	0.25	0.761905
290	0.866667	0.5	0.904762
291	0.866667	0.5	0.904762
292	0.866667	0.5	0.904762
293	0.866667	0.375	0.809524
294	0.866667	0.375	0.857143
295	0.866667	0.375	0.857143
296	0.866667	0.375	0.857143
297	0.866667	0.375	0.857143
298	0.866667	0.375	0.857143
299	0.866667	0.375	0.809524
300	0.866667	0.375	0.857143
301	0.866667	0.375	0.857143
302	0.866667	0.375	0.809524
303	0.866667	0.375	0.857143
304	0.866667	0.25	0.809524
305	0.866667	0.25	0.761905
306	0.866667	0.25	0.761905
307	0.866667	0.25	0.761905
308	0.866667	0.375	0.809524
309	0.866667	0.25	0.666667
310	0.866667	0.375	0.761905
311	0.866667	0.375	0.761905
312	0.866667	0.5	0.857143
313	0.866667	0.5	0.857143
314	0.866667	0.5	0.809524
