solution	ancestral	parental	incomparable
0	0.882353	0.625	0.894737
1	0.882353	0.5	0.842105
2	0.882353	0.5	0.736842
3	0.882353	0.5	0.736842
4	0.882353	0.5	0.684211
5	1	0.625	0.736842
6	1	0.625	0.631579
7	1	0.625	0.684211
8	0.882353	0.75	0.789474
9	0.882353	0.625	0.736842
10	0.882353	0.625	0.736842
11	0.882353	0.625	0.684211
12	0.882353	0.875	0.894737
13	0.882353	0.75	0.684211
14	0.882353	0.75	0.789474
15	0.882353	0.625	0.684211
16	0.882353	0.625	0.736842
17	0.882353	0.75	0.789474
18	0.882353	0.75	0.842105
19	0.882353	0.625	0.631579
20	0.882353	0.625	0.578947
21	0.882353	0.625	0.526316
22	1	1	1
23	1	0.75	0.789474
24	1	0.75	0.736842
25	1	0.75	0.684211
26	1	0.875	0.894737
27	1	0.75	0.842105
28	1	0.875	0.894737
29	1	0.875	0.789474
30	1	0.625	0.631579
31	1	0.625	0.578947
32	1	0.625	0.578947
33	1	0.625	0.526316
34	1	0.625	0.473684
35	1	0.625	0.526316
36	1	0.625	0.421053
37	1	0.625	0.368421
38	0.882353	0.5	0.842105
39	0.882353	0.5	0.842105
40	0.882353	0.5	0.789474
41	0.882353	0.5	0.736842
42	0.882353	0.5	0.736842
43	0.882353	0.5	0.684211
44	1	0.875	0.894737
45	0.882353	0.75	0.789474
46	0.882353	0.625	0.684211
47	0.882353	0.625	0.736842
48	1	0.875	0.947368
49	0.882353	0.75	0.842105
50	0.882353	0.625	0.789474
51	0.882353	0.625	0.736842
52	1	0.875	0.789474
53	1	0.875	0.894737
54	1	0.875	0.842105
55	1	0.75	0.842105
56	0.882353	0.75	0.789474
57	0.882353	0.625	0.736842
58	0.882353	0.625	0.736842
59	0.882353	0.625	0.684211
60	0.882353	0.75	0.736842
61	0.882353	0.75	0.684211
62	0.882353	0.625	0.578947
63	0.882353	0.625	0.526316
64	0.882353	0.625	0.631579
65	0.882353	0.625	0.631579
66	0.882353	0.625	0.631579
67	1	0.625	0.684211
68	1	0.625	0.736842
69	1	0.625	0.631579
70	1	0.625	0.736842
71	1	0.625	0.684211
72	1	0.625	0.631579
73	1	0.625	0.578947
74	1	0.625	0.631579
75	1	0.625	0.526316
76	1	0.625	0.578947
77	1	0.625	0.473684
78	1	0.625	0.473684
79	1	0.625	0.473684
80	1	0.625	0.421053
81	1	0.625	0.368421
82	1	0.625	0.526316
83	1	0.625	0.578947
84	0.882353	0.375	0.789474
85	0.882353	0.375	0.684211
86	0.882353	0.375	0.631579
87	0.882353	0.375	0.684211
88	1	0.5	0.578947
89	1	0.5	0.684211
90	1	0.5	0.473684
91	1	0.5	0.526316
92	1	0.5	0.631579
