solution	ancestral	parental	incomparable
0	0.818182	0.625	0.92
1	0.818182	0.625	0.92
2	0.818182	0.625	0.96
3	0.818182	0.625	0.92
4	0.818182	0.5	0.88
5	0.909091	0.625	0.92
6	0.818182	0.375	0.84
7	0.909091	0.5	0.88
8	0.909091	0.375	0.84
9	0.818182	0.5	0.92
10	0.818182	0.375	0.88
11	0.818182	0.5	0.88
12	0.818182	0.5	0.84
13	0.818182	0.375	0.76
14	0.818182	0.375	0.84
15	0.818182	0.375	0.76
16	0.818182	0.5	0.8
17	0.909091	0.5	0.8
18	0.909091	0.625	0.92
19	0.909091	0.5	0.88
20	0.818182	0.5	0.92
21	0.818182	0.5	0.88
22	0.818182	0.5	0.88
23	0.818182	0.375	0.88
24	0.818182	0.375	0.8
25	0.818182	0.375	0.8
26	0.818182	0.375	0.64
27	0.818182	0.375	0.76
28	0.909091	0.875	1
29	0.818182	0.75	0.96
30	0.818182	0.75	0.96
31	0.818182	0.75	0.96
32	0.818182	0.75	0.96
33	0.818182	0.625	0.92
34	0.818182	0.625	0.88
35	0.818182	0.625	0.92
36	0.909091	0.75	0.96
37	0.818182	0.625	0.96
38	0.818182	0.625	0.92
39	0.818182	0.5	0.88
40	0.818182	0.5	0.88
41	0.818182	0.5	0.88
42	0.818182	0.5	0.92
43	0.909091	0.625	0.92
44	0.818182	0.5	0.8
45	0.818182	0.625	0.92
46	0.818182	0.5	0.88
47	0.818182	0.625	0.96
48	0.818182	0.625	0.88
49	0.818182	0.625	0.92
50	0.909091	0.75	0.96
51	0.909091	0.625	0.88
52	0.909091	0.75	0.96
53	0.909091	0.5	0.88
54	0.818182	0.375	0.88
55	0.818182	0.375	0.88
56	0.909091	0.375	0.84
57	0.818182	0.375	0.84
58	0.818182	0.375	0.76
59	0.818182	0.375	0.76
60	0.818182	0.375	0.8
61	0.818182	0.625	0.92
62	0.818182	0.625	0.92
63	0.818182	0.625	0.92
64	0.818182	0.625	0.92
65	0.818182	0.5	0.88
66	0.818182	0.5	0.88
67	0.818182	0.625	0.92
68	0.818182	0.625	0.96
69	0.909091	0.625	0.92
70	0.818182	0.625	0.96
71	0.818182	0.625	0.88
72	0.818182	0.5	0.88
73	0.818182	0.5	0.92
74	0.818182	0.5	0.88
75	0.818182	0.5	0.88
76	0.818182	0.5	0.84
77	0.818182	0.5	0.84
78	0.818182	0.375	0.8
79	0.818182	0.375	0.84
80	0.818182	0.375	0.8
81	0.818182	0.5	0.76
82	0.818182	0.5	0.84
83	0.909091	0.5	0.88
84	0.818182	0.5	0.84
85	0.909091	0.5	0.8
86	0.818182	0.625	0.92
87	0.818182	0.5	0.88
88	0.818182	0.5	0.84
89	0.818182	0.5	0.88
90	0.818182	0.375	0.8
91	0.818182	0.375	0.84
92	0.818182	0.25	0.68
93	0.818182	0.375	0.8
94	0.818182	0.5	0.84
95	0.818182	0.375	0.72
96	0.818182	0.375	0.8
97	0.818182	0.375	0.76
98	0.818182	0.375	0.76
99	0.909091	0.375	0.68
100	0.818182	0.25	0.76
101	0.818182	0.25	0.68
102	0.909091	0.25	0.64
103	0.818182	0.375	0.8
104	0.818182	0.375	0.84
105	0.818182	0.375	0.88
106	0.909091	0.5	0.84
107	0.818182	0.5	0.88
108	0.818182	0.5	0.92
109	0.818182	0.5	0.88
110	0.818182	0.5	0.88
111	0.909091	0.625	0.88
112	0.818182	0.375	0.76
113	0.818182	0.375	0.76
114	0.818182	0.375	0.8
115	0.909091	0.375	0.68
116	0.909091	0.5	0.8
117	0.909091	0.625	0.84
118	0.818182	0.25	0.8
119	0.909091	0.375	0.76
120	0.818182	0.25	0.68
121	0.909091	0.5	0.84
122	0.909091	0.5	0.84
123	0.818182	0.375	0.84
124	0.818182	0.375	0.8
125	0.818182	0.375	0.88
126	0.818182	0.375	0.84
127	0.818182	0.375	0.88
128	0.818182	0.375	0.8
129	0.818182	0.25	0.6
130	0.909091	0.25	0.64
131	0.818182	0.25	0.76
132	0.818182	0.25	0.68
133	0.909091	0.25	0.48
134	0.818182	0.25	0.64
135	0.909091	0.375	0.72
136	0.909091	0.5	0.8
137	0.909091	0.5	0.8
138	0.818182	0.625	0.92
139	0.818182	0.375	0.84
140	0.818182	0.5	0.84
141	0.818182	0.375	0.76
142	0.818182	0.375	0.88
143	0.909091	0.5	0.84
144	0.818182	0.625	0.96
145	0.818182	0.5	0.88
146	0.909091	0.75	0.92
147	0.818182	0.625	0.92
148	0.909091	0.5	0.8
149	0.909091	0.625	0.88
150	0.909091	0.5	0.8
151	0.818182	0.5	0.88
152	0.818182	0.5	0.84
153	0.818182	0.5	0.92
154	0.818182	0.5	0.84
155	0.909091	0.5	0.84
156	0.818182	0.375	0.84
157	0.818182	0.375	0.88
158	0.818182	0.375	0.76
159	0.818182	0.25	0.68
160	0.909091	0.375	0.72
161	0.909091	0.25	0.72
