solution	ancestral	parental	incomparable
0	0.909091	0.625	0.88
1	0.818182	0.5	0.88
2	0.818182	0.5	0.88
3	0.909091	0.625	0.88
4	0.909091	0.625	0.92
5	0.909091	0.75	0.96
6	0.818182	0.625	0.96
7	0.818182	0.5	0.92
8	0.909091	0.75	0.92
9	0.818182	0.625	0.92
10	0.818182	0.625	0.96
11	0.909091	0.75	0.96
12	0.909091	0.625	0.88
13	0.909091	0.625	0.8
14	0.909091	0.625	0.88
15	0.818182	0.5	0.88
16	0.818182	0.5	0.8
17	0.818182	0.5	0.88
18	0.909091	0.625	0.92
19	0.818182	0.5	0.92
20	0.909091	0.75	0.96
21	0.818182	0.625	0.96
22	0.909091	0.75	0.96
23	0.818182	0.625	0.96
24	0.818182	0.625	0.92
25	0.818182	0.625	0.96
26	0.909091	0.75	0.92
27	0.909091	0.75	0.96
28	0.818182	0.5	0.88
29	0.818182	0.5	0.88
30	0.909091	0.625	0.88
31	0.909091	0.625	0.88
32	0.818182	0.375	0.88
33	0.818182	0.5	0.92
34	0.818182	0.375	0.88
35	0.818182	0.375	0.8
36	0.818182	0.375	0.88
37	0.818182	0.375	0.8
38	0.818182	0.25	0.76
39	0.818182	0.25	0.64
40	0.818182	0.25	0.76
41	0.818182	0.25	0.8
42	0.909091	0.5	0.88
43	0.909091	0.625	0.92
44	0.909091	0.5	0.88
45	0.909091	0.5	0.8
46	0.909091	0.375	0.76
47	0.909091	0.375	0.8
48	0.909091	0.5	0.88
49	0.909091	0.375	0.76
50	0.909091	0.5	0.8
51	0.909091	0.375	0.64
52	0.818182	0.5	0.88
53	0.818182	0.375	0.8
54	0.818182	0.375	0.76
55	0.909091	0.5	0.8
56	0.909091	0.625	0.88
57	0.909091	0.5	0.76
58	0.909091	0.625	0.88
59	0.909091	0.75	0.96
60	0.909091	0.625	0.88
61	0.909091	0.625	0.8
62	0.909091	0.75	0.92
63	0.909091	0.625	0.88
64	0.909091	0.625	0.92
65	0.909091	0.625	0.88
66	0.909091	0.625	0.88
67	0.909091	0.625	0.88
68	0.909091	0.625	0.8
69	0.909091	0.5	0.76
70	0.909091	0.5	0.8
71	0.909091	0.5	0.8
72	0.909091	0.5	0.76
73	0.909091	0.5	0.76
74	0.909091	0.5	0.64
75	0.818182	0.5	0.88
76	0.818182	0.375	0.76
77	0.818182	0.5	0.88
78	0.818182	0.625	0.96
79	0.818182	0.5	0.88
80	0.818182	0.5	0.92
81	0.818182	0.5	0.88
82	0.818182	0.625	0.92
83	0.818182	0.5	0.8
84	0.818182	0.375	0.8
85	0.818182	0.375	0.76
86	0.818182	0.5	0.88
87	0.818182	0.375	0.8
88	0.818182	0.5	0.88
89	0.818182	0.375	0.76
90	0.818182	0.5	0.8
91	0.818182	0.375	0.64
92	0.909091	0.375	0.76
93	0.818182	0.25	0.76
94	0.909091	0.5	0.8
95	0.909091	0.375	0.64
96	0.818182	0.375	0.8
97	0.818182	0.25	0.64
98	0.818182	0.25	0.64
99	0.818182	0.125	0.44
100	0.909091	0.375	0.64
101	0.909091	0.25	0.44
102	0.909091	0.625	0.88
103	0.909091	0.75	0.92
104	0.909091	0.625	0.8
105	0.818182	0.625	0.88
106	0.818182	0.625	0.88
107	0.909091	0.625	0.84
108	0.818182	0.625	0.88
109	0.818182	0.5	0.84
110	0.818182	0.5	0.8
111	0.909091	0.5	0.8
112	0.909091	0.5	0.68
113	0.818182	0.5	0.76
114	0.818182	0.5	0.76
115	0.818182	0.625	0.88
116	0.818182	0.625	0.92
117	0.818182	0.75	0.96
118	0.909091	0.625	0.92
119	0.818182	0.625	0.92
120	0.909091	0.75	0.96
121	0.818182	0.625	0.88
122	0.818182	0.625	0.92
123	0.909091	0.75	0.92
124	0.909091	0.875	1
125	0.909091	0.75	0.96
126	0.818182	0.75	0.96
127	0.818182	0.625	0.88
128	0.818182	0.625	0.92
129	0.909091	0.75	0.96
130	0.909091	0.625	0.92
131	0.818182	0.625	0.88
132	0.818182	0.75	0.96
133	0.818182	0.75	0.96
134	0.818182	0.625	0.88
135	0.909091	0.625	0.84
136	0.818182	0.625	0.92
137	0.909091	0.75	0.96
138	0.818182	0.625	0.92
139	0.818182	0.625	0.88
140	0.909091	0.625	0.92
141	0.818182	0.5	0.84
142	0.818182	0.5	0.84
143	0.909091	0.5	0.8
144	0.909091	0.625	0.88
145	0.818182	0.5	0.8
146	0.909091	0.625	0.88
147	0.909091	0.5	0.84
148	0.818182	0.5	0.76
149	0.818182	0.375	0.84
150	0.818182	0.5	0.88
151	0.818182	0.375	0.76
152	0.818182	0.375	0.76
153	0.818182	0.25	0.6
154	0.818182	0.5	0.88
155	0.909091	0.5	0.84
156	0.818182	0.5	0.88
157	0.818182	0.375	0.76
158	0.909091	0.375	0.8
159	0.909091	0.375	0.68
160	0.818182	0.375	0.8
161	0.818182	0.375	0.76
162	0.909091	0.375	0.68
163	0.909091	0.25	0.48
164	1	1	1
165	1	0.875	0.92
166	1	0.875	0.96
167	1	0.75	0.92
168	0.909091	0.75	0.92
169	0.909091	0.75	0.92
170	0.909091	0.75	0.88
171	0.909091	0.875	0.96
172	0.909091	0.875	0.96
173	0.909091	0.875	0.96
174	0.909091	0.875	0.96
175	1	0.875	0.96
176	0.909091	0.75	0.88
177	0.909091	0.75	0.88
178	0.909091	0.75	0.88
179	1	0.75	0.84
180	0.909091	0.75	0.92
181	0.909091	0.75	0.92
182	0.909091	0.75	0.88
183	0.909091	0.625	0.84
184	0.909091	0.625	0.84
185	0.909091	0.625	0.84
186	0.909091	0.625	0.76
187	1	0.75	0.88
188	1	0.625	0.84
189	0.909091	0.625	0.76
190	1	0.625	0.8
191	1	0.75	0.88
192	0.909091	0.625	0.8
193	1	0.875	0.96
194	1	0.75	0.88
195	1	0.875	0.96
196	1	0.875	0.92
197	1	0.75	0.8
198	0.909091	0.75	0.92
199	0.909091	0.75	0.88
200	1	0.75	0.92
201	0.909091	0.625	0.8
202	1	0.625	0.8
203	0.909091	0.75	0.92
204	0.909091	0.75	0.88
205	0.909091	0.75	0.88
206	1	0.75	0.92
207	0.909091	0.75	0.88
208	1	0.75	0.84
209	0.909091	0.625	0.76
210	1	0.625	0.68
211	0.909091	0.625	0.88
212	0.909091	0.625	0.88
213	0.909091	0.625	0.88
214	1	0.625	0.84
215	0.909091	0.5	0.76
216	0.909091	0.5	0.76
217	1	0.5	0.68
218	0.909091	0.5	0.84
219	0.909091	0.5	0.76
220	0.909091	0.375	0.6
221	0.909091	0.5	0.8
222	1	0.5	0.8
223	0.909091	0.5	0.76
224	1	0.5	0.68
225	1	0.375	0.48
226	0.818182	0.5	0.84
227	0.909091	0.625	0.88
228	0.909091	0.5	0.84
