solution	ancestral	parental	incomparable
0	0.818182	0.25	0.8
1	0.909091	0.25	0.72
2	0.818182	0.125	0.68
3	0.909091	0.125	0.6
4	0.818182	0.125	0.68
5	0.909091	0.125	0.56
6	0.818182	0.125	0.76
7	0.818182	0.5	0.88
8	0.909091	0.5	0.84
9	0.818182	0.5	0.84
10	0.909091	0.375	0.72
11	0.818182	0.375	0.76
12	0.818182	0.375	0.72
13	0.909091	0.375	0.8
14	0.909091	0.375	0.72
15	0.818182	0.375	0.84
16	0.818182	0.375	0.8
17	0.818182	0.375	0.84
18	0.818182	0.375	0.76
19	0.818182	0.375	0.76
20	0.909091	0.625	0.92
21	0.909091	0.5	0.88
22	0.909091	0.5	0.84
23	0.909091	0.5	0.8
24	0.909091	0.5	0.84
25	0.909091	0.375	0.8
26	0.909091	0.375	0.72
27	0.909091	0.5	0.88
28	0.909091	0.5	0.8
29	0.909091	0.5	0.88
30	0.909091	0.375	0.76
31	0.909091	0.375	0.72
32	0.909091	0.375	0.76
33	0.909091	0.375	0.8
34	0.909091	0.375	0.8
35	0.909091	0.375	0.64
36	0.909091	0.375	0.72
37	0.909091	0.25	0.72
38	0.909091	0.125	0.6
39	0.909091	0.125	0.56
40	0.909091	0.25	0.72
41	0.909091	0.125	0.6
42	0.909091	0.375	0.84
43	0.909091	0.25	0.72
44	0.909091	0.25	0.8
45	0.909091	0.25	0.72
46	0.909091	0.125	0.56
47	0.909091	0.375	0.8
48	0.818182	0.375	0.84
49	0.818182	0.5	0.88
50	0.818182	0.375	0.84
51	0.818182	0.375	0.8
52	0.818182	0.5	0.84
53	0.909091	0.5	0.84
54	0.818182	0.375	0.76
55	0.818182	0.375	0.76
56	0.909091	0.375	0.72
57	0.909091	0.25	0.72
58	0.818182	0.25	0.8
59	0.818182	0.125	0.76
60	0.818182	0.125	0.68
61	0.909091	0.125	0.56
62	0.818182	0.5	0.84
63	0.818182	0.5	0.88
64	0.818182	0.375	0.84
65	0.818182	0.375	0.84
66	0.818182	0.375	0.76
67	0.818182	0.375	0.76
68	0.818182	0.5	0.88
69	0.818182	0.375	0.84
70	0.818182	0.375	0.84
71	0.818182	0.375	0.72
72	0.818182	0.5	0.84
73	0.818182	0.375	0.76
74	0.909091	0.375	0.8
75	0.818182	0.375	0.84
76	0.909091	0.5	0.88
77	0.818182	0.5	0.92
78	0.909091	0.375	0.76
79	0.818182	0.375	0.88
80	0.909091	0.625	0.92
81	0.909091	0.5	0.88
82	0.909091	0.5	0.8
83	0.909091	0.5	0.88
84	0.909091	0.5	0.8
85	0.909091	0.375	0.76
86	0.909091	0.375	0.64
87	0.818182	0.5	0.84
88	0.818182	0.625	0.92
89	0.818182	0.625	0.96
90	0.818182	0.5	0.92
91	0.818182	0.375	0.72
92	0.818182	0.5	0.84
93	0.818182	0.5	0.88
94	0.818182	0.375	0.84
95	0.818182	0.375	0.88
96	0.818182	0.5	0.92
97	0.818182	0.5	0.92
98	0.818182	0.5	0.92
99	0.818182	0.375	0.88
100	0.909091	0.375	0.8
101	0.818182	0.25	0.76
102	0.909091	0.25	0.64
103	0.818182	0.25	0.84
104	0.818182	0.25	0.84
105	0.818182	0.25	0.84
106	0.818182	0.25	0.76
107	0.909091	0.25	0.76
108	0.909091	0.25	0.64
