solution	ancestral	parental	incomparable
0	0.764706	0.5	0.947368
1	0.764706	0.5	0.947368
2	0.764706	0.5	0.947368
3	0.764706	0.375	0.842105
4	0.764706	0.5	0.894737
5	0.764706	0.625	0.947368
6	0.823529	0.625	0.947368
7	0.823529	0.75	1
8	0.764706	0.5	0.842105
9	0.823529	0.5	0.894737
10	0.764706	0.625	0.947368
11	0.764706	0.5	0.894737
12	0.823529	0.5	0.894737
13	0.823529	0.375	0.736842
14	0.764706	0.625	0.947368
15	0.764706	0.625	0.947368
16	0.764706	0.625	0.947368
17	0.823529	0.75	1
18	0.823529	0.625	0.947368
19	0.764706	0.5	0.894737
20	0.764706	0.5	0.894737
21	0.764706	0.5	0.894737
22	0.764706	0.5	0.842105
23	0.823529	0.5	0.894737
24	0.764706	0.625	0.894737
25	0.823529	0.75	0.947368
26	0.764706	0.625	0.894737
27	0.823529	0.625	0.894737
28	0.764706	0.5	0.789474
29	0.882353	0.875	1
30	0.823529	0.75	0.894737
31	0.823529	0.75	0.947368
32	0.823529	0.625	0.842105
33	0.882353	0.625	0.894737
34	0.764706	0.625	0.842105
35	0.823529	0.75	0.947368
36	0.764706	0.625	0.894737
37	0.764706	0.625	0.894737
38	0.823529	0.75	0.947368
39	0.823529	0.625	0.894737
40	0.823529	0.5	0.842105
41	0.764706	0.5	0.789474
42	0.823529	0.625	0.894737
43	0.882353	0.625	0.894737
44	0.823529	0.5	0.736842
45	0.823529	0.5	0.789474
46	0.823529	0.5	0.736842
47	0.823529	0.5	0.789474
48	0.764706	0.5	0.894737
49	0.764706	0.5	0.894737
50	0.823529	0.625	0.894737
51	0.764706	0.5	0.842105
52	0.823529	0.5	0.842105
53	0.823529	0.625	0.842105
54	0.882353	0.625	0.842105
55	0.764706	0.5	0.789474
56	0.882353	0.5	0.789474
57	0.764706	0.375	0.789474
58	0.823529	0.375	0.736842
59	0.882353	0.375	0.631579
60	0.882353	0.375	0.578947
61	0.705882	0.625	0.894737
62	0.823529	0.75	0.947368
63	0.764706	0.625	0.947368
64	0.764706	0.625	0.894737
65	0.764706	0.625	0.894737
66	0.705882	0.625	0.947368
67	0.764706	0.75	0.947368
68	0.705882	0.625	0.894737
69	0.882353	0.875	1
70	0.823529	0.75	1
71	0.823529	0.75	0.947368
72	0.823529	0.75	0.947368
73	0.764706	0.625	0.947368
74	0.764706	0.625	1
75	0.823529	0.75	1
76	0.764706	0.625	0.947368
77	0.764706	0.625	0.842105
78	0.764706	0.625	0.894737
79	0.764706	0.625	0.947368
80	0.764706	0.625	0.947368
81	0.764706	0.625	0.894737
82	0.823529	0.75	0.947368
83	0.882353	0.75	0.947368
84	0.764706	0.625	0.842105
85	0.764706	0.625	0.894737
86	0.764706	0.5	0.842105
87	0.705882	0.5	0.842105
88	0.705882	0.5	0.894737
89	0.705882	0.5	0.894737
90	0.705882	0.5	0.789474
91	0.764706	0.5	0.736842
92	0.764706	0.5	0.842105
93	0.823529	0.625	0.842105
94	0.764706	0.5	0.684211
95	0.882353	0.625	0.894737
96	0.823529	0.625	0.842105
97	0.823529	0.625	0.947368
98	0.882353	0.75	0.947368
99	0.823529	0.625	0.947368
100	0.764706	0.5	0.842105
101	0.764706	0.5	0.894737
