solution	ancestral	parental	incomparable
0	0.692308	0.375	0.826087
1	0.692308	0.375	0.73913
2	0.769231	0.5	0.869565
3	0.769231	0.5	0.869565
4	0.769231	0.5	0.869565
5	0.923077	0.75	0.956522
6	0.846154	0.625	0.869565
7	0.692308	0.5	0.826087
8	0.769231	0.625	0.913043
9	0.846154	0.625	0.913043
10	0.769231	0.625	0.869565
11	0.692308	0.5	0.73913
12	0.692308	0.375	0.869565
13	0.692308	0.375	0.826087
14	0.692308	0.375	0.73913
15	0.846154	0.5	0.869565
16	0.769231	0.375	0.869565
17	0.692308	0.375	0.826087
18	0.692308	0.375	0.826087
19	0.769231	0.375	0.913043
20	0.846154	0.5	0.913043
21	0.692308	0.375	0.826087
22	0.846154	0.5	0.913043
23	0.769231	0.375	0.869565
24	0.769231	0.5	0.869565
25	0.846154	0.625	0.869565
26	0.692308	0.5	0.73913
27	0.692308	0.5	0.826087
28	0.769231	0.5	0.913043
29	0.692308	0.5	0.826087
30	0.769231	0.5	0.869565
31	0.692308	0.5	0.869565
32	0.846154	0.625	0.913043
33	0.692308	0.5	0.826087
34	0.846154	0.625	0.913043
35	0.692308	0.5	0.826087
36	0.769231	0.625	0.913043
37	0.692308	0.5	0.869565
38	0.692308	0.5	0.826087
39	0.769231	0.625	0.869565
40	0.769231	0.375	0.73913
41	0.769231	0.5	0.913043
42	0.769231	0.5	0.869565
43	0.692308	0.375	0.695652
44	0.769231	0.375	0.782609
45	0.846154	0.5	0.826087
46	0.769231	0.5	0.782609
47	0.769231	0.5	0.73913
48	0.923077	0.625	0.869565
49	0.846154	0.5	0.826087
50	0.923077	0.625	0.869565
51	0.846154	0.5	0.782609
52	0.846154	0.5	0.73913
53	0.692308	0.375	0.565217
54	0.923077	0.75	0.956522
55	0.923077	0.75	0.913043
56	0.923077	0.75	0.956522
57	0.846154	0.625	0.913043
58	0.846154	0.625	0.913043
59	0.769231	0.625	0.869565
60	0.769231	0.625	0.913043
61	0.769231	0.625	0.869565
62	0.846154	0.625	0.826087
63	0.769231	0.625	0.869565
64	0.846154	0.625	0.913043
65	0.846154	0.625	0.913043
66	0.846154	0.625	0.869565
