solution	ancestral	parental	incomparable
0	1	0.75	0.846154
1	0.9	0.625	0.846154
2	0.9	0.625	0.884615
3	0.9	0.625	0.846154
4	0.9	0.625	0.846154
5	0.9	0.625	0.807692
6	1	0.625	0.807692
7	0.9	0.75	0.923077
8	0.9	0.75	0.884615
9	0.9	0.75	0.961538
10	1	0.75	0.923077
11	0.9	0.75	0.923077
12	1	0.875	0.961538
13	0.9	0.75	0.923077
14	0.9	0.625	0.846154
15	0.9	0.75	0.923077
16	0.9	0.75	0.884615
17	0.9	0.875	0.961538
18	0.9	0.75	0.884615
19	0.9	0.75	0.923077
20	0.9	0.625	0.846154
21	0.9	0.625	0.769231
22	0.9	0.75	0.884615
23	0.9	0.875	0.961538
24	0.9	0.75	0.923077
25	0.9	0.875	1
26	0.9	0.75	0.961538
27	0.9	0.75	0.923077
28	0.9	0.75	0.961538
29	1	0.75	0.846154
30	1	0.875	0.923077
31	0.9	0.75	0.884615
32	1	0.75	0.923077
33	1	0.75	0.923077
34	1	0.875	0.961538
35	0.9	0.75	0.884615
36	1	0.875	0.961538
37	0.9	0.75	0.923077
38	0.9	0.75	0.923077
39	0.9	0.75	0.884615
40	1	0.875	0.961538
41	1	1	1
42	0.9	0.875	0.961538
43	0.9	0.875	0.961538
44	0.9	0.75	0.884615
45	0.9	0.75	0.884615
46	0.9	0.75	0.923077
47	0.9	0.75	0.923077
48	1	0.875	0.884615
49	0.9	0.75	0.884615
50	0.9	0.75	0.884615
51	1	0.75	0.846154
52	0.9	0.75	0.884615
53	1	0.75	0.846154
54	1	0.875	0.884615
55	0.9	0.75	0.884615
56	1	0.75	0.769231
57	1	0.75	0.846154
58	1	0.75	0.846154
59	0.9	0.625	0.769231
60	0.9	0.625	0.846154
61	1	0.625	0.807692
62	0.9	0.625	0.807692
63	0.9	0.625	0.846154
64	0.9	0.625	0.884615
65	0.9	0.625	0.769231
66	0.9	0.625	0.846154
67	1	0.625	0.692308
68	0.9	0.625	0.807692
69	1	0.625	0.807692
70	0.9	0.625	0.884615
71	0.9	0.625	0.807692
72	0.9	0.625	0.807692
73	1	0.75	0.846154
74	0.9	0.625	0.884615
75	0.9	0.625	0.846154
76	1	0.625	0.807692
77	0.9	0.625	0.846154
78	0.9	0.625	0.769231
79	0.9	0.625	0.884615
80	0.9	0.625	0.807692
81	1	0.75	0.846154
82	1	0.625	0.807692
83	0.9	0.625	0.807692
84	1	0.75	0.769231
85	1	0.625	0.692308
86	0.9	0.625	0.769231
87	0.9	0.75	0.923077
88	0.9	0.75	0.961538
89	0.9	0.75	0.923077
90	1	0.875	0.961538
91	1	0.75	0.923077
92	0.9	0.75	0.923077
93	0.9	0.75	0.884615
94	1	0.625	0.884615
95	1	0.625	0.884615
96	1	0.625	0.846154
97	0.9	0.625	0.923077
98	0.9	0.625	0.923077
99	0.9	0.625	0.884615
100	0.9	0.625	0.884615
101	0.9	0.625	0.846154
102	0.9	0.625	0.884615
103	0.9	0.625	0.846154
104	0.9	0.625	0.884615
105	0.9	0.625	0.846154
106	0.9	0.625	0.846154
107	1	0.75	0.923077
108	0.9	0.625	0.846154
109	1	0.75	0.923077
110	0.9	0.625	0.846154
111	0.9	0.625	0.846154
112	0.9	0.625	0.846154
113	1	0.75	0.884615
114	1	0.625	0.807692
115	0.9	0.625	0.807692
116	1	0.75	0.884615
117	0.9	0.625	0.807692
118	0.9	0.625	0.769231
119	0.9	0.5	0.692308
120	0.9	0.5	0.730769
121	0.9	0.5	0.769231
122	1	0.625	0.692308
123	1	0.5	0.653846
124	0.9	0.625	0.807692
125	0.9	0.625	0.769231
126	0.9	0.625	0.769231
127	0.9	0.625	0.769231
