solution	ancestral	parental	incomparable
0	0.8	0.625	0.923077
1	0.8	0.625	0.961538
2	0.8	0.625	0.961538
3	0.8	0.625	0.923077
4	0.8	0.625	0.923077
5	0.9	0.75	0.923077
6	0.9	0.75	0.923077
7	0.8	0.625	0.961538
8	0.8	0.5	0.884615
9	0.9	0.75	0.961538
10	0.8	0.625	0.884615
11	0.9	0.625	0.807692
12	0.8	0.625	0.923077
13	0.8	0.625	0.923077
14	0.8	0.5	0.846154
15	0.8	0.625	0.923077
16	0.9	0.75	0.961538
17	0.8	0.625	0.884615
18	0.8	0.625	0.923077
19	0.9	0.75	0.923077
20	0.8	0.625	0.923077
21	0.8	0.625	0.923077
22	0.8	0.5	0.846154
23	0.9	0.625	0.807692
24	0.8	0.625	0.923077
25	0.9	0.75	0.923077
26	1	1	1
27	1	0.875	0.961538
28	1	0.875	0.961538
29	0.9	0.875	0.961538
30	0.9	0.875	0.961538
31	1	0.75	0.923077
32	0.9	0.75	0.923077
33	0.9	0.75	0.884615
34	0.8	0.75	0.884615
35	0.8	0.75	0.923077
36	0.9	0.875	0.961538
37	0.8	0.75	0.923077
38	0.8	0.75	0.884615
39	0.8	0.75	0.923077
40	0.9	0.875	0.961538
41	0.8	0.75	0.923077
42	0.8	0.625	0.846154
43	0.9	0.75	0.884615
44	0.8	0.625	0.807692
45	0.8	0.625	0.769231
46	0.8	0.625	0.846154
47	0.8	0.625	0.884615
48	0.9	0.75	0.884615
49	0.8	0.625	0.884615
50	0.9	0.75	0.884615
51	1	0.875	0.884615
52	0.9	0.75	0.884615
53	1	0.75	0.846154
54	0.8	0.625	0.884615
55	0.8	0.625	0.846154
56	0.9	0.75	0.884615
57	0.9	0.75	0.884615
58	0.8	0.625	0.846154
59	0.8	0.625	0.884615
60	0.9	0.75	0.884615
61	1	0.875	0.884615
62	1	0.75	0.846154
63	0.9	0.625	0.769231
64	1	0.75	0.730769
65	1	0.625	0.692308
