solution	ancestral	parental	incomparable
0	1	0.625	0.736842
1	1	0.625	0.631579
2	1	0.625	0.684211
3	1	1	1
4	1	0.75	0.789474
5	1	0.75	0.736842
6	1	0.75	0.684211
7	1	0.875	0.894737
8	1	0.75	0.842105
9	1	0.875	0.894737
10	1	0.875	0.789474
11	1	0.625	0.631579
12	1	0.625	0.578947
13	1	0.625	0.578947
14	1	0.625	0.526316
15	1	0.625	0.473684
16	1	0.625	0.526316
17	1	0.625	0.421053
18	1	0.625	0.368421
19	1	0.875	0.894737
20	1	0.875	0.947368
21	1	0.875	0.789474
22	1	0.875	0.894737
23	1	0.875	0.842105
24	1	0.75	0.842105
25	1	0.625	0.684211
26	1	0.625	0.736842
27	1	0.625	0.631579
28	1	0.625	0.736842
29	1	0.625	0.684211
30	1	0.625	0.631579
31	1	0.625	0.578947
32	1	0.625	0.631579
33	1	0.625	0.526316
34	1	0.625	0.578947
35	1	0.625	0.473684
36	1	0.625	0.473684
37	1	0.625	0.473684
38	1	0.625	0.421053
39	1	0.625	0.368421
40	1	0.625	0.526316
41	1	0.625	0.578947
42	1	0.5	0.578947
43	1	0.5	0.684211
44	1	0.5	0.473684
45	1	0.5	0.526316
46	1	0.5	0.631579
47	1	0.5	0.421053
48	1	0.5	0.526316
49	1	0.5	0.473684
50	1	0.5	0.578947
51	1	0.5	0.368421
52	1	0.5	0.315789
53	1	0.5	0.526316
54	1	0.5	0.421053
55	1	0.5	0.421053
56	1	0.5	0.578947
57	1	0.5	0.526316
58	1	0.5	0.421053
59	1	0.5	0.526316
60	1	0.5	0.473684
61	1	0.5	0.368421
62	1	0.5	0.473684
63	1	0.5	0.315789
64	1	0.5	0.578947
65	1	0.5	0.526316
66	1	0.5	0.631579
67	1	0.625	0.736842
68	1	0.625	0.736842
69	1	0.75	0.789474
70	1	0.75	0.789474
71	1	0.75	0.684211
72	1	0.625	0.631579
73	1	0.625	0.736842
74	1	0.75	0.736842
75	1	0.75	0.789474
76	1	0.75	0.736842
77	1	0.75	0.684211
78	1	0.75	0.736842
79	1	0.75	0.789474
80	1	0.75	0.736842
81	1	0.75	0.684211
82	1	0.75	0.684211
83	1	0.75	0.631579
84	1	0.75	0.578947
85	1	0.75	0.526316
86	1	0.625	0.736842
87	1	0.625	0.684211
88	1	0.625	0.631579
89	1	0.625	0.684211
90	1	0.625	0.631579
91	1	0.5	0.368421
92	1	0.5	0.421053
93	1	0.5	0.315789
94	1	0.5	0.263158
95	1	0.5	0.368421
96	1	0.5	0.421053
97	1	0.5	0.210526
98	1	0.5	0.421053
99	1	0.5	0.368421
100	1	0.5	0.315789
101	1	0.5	0.368421
102	1	0.5	0.315789
103	1	0.5	0.315789
104	1	0.5	0.368421
105	1	0.5	0.421053
106	1	0.5	0.315789
107	1	0.5	0.421053
108	1	0.5	0.368421
109	1	0.5	0.263158
110	1	0.5	0.315789
111	1	0.5	0.210526
112	1	0.5	0.315789
113	1	0.5	0.210526
114	1	0.5	0.105263
115	1	0.5	0.105263
116	1	0.5	0.263158
117	1	0.5	0.210526
118	1	0.5	0.105263
119	1	0.5	0.315789
120	1	0.5	0.315789
121	1	0.5	0.210526
122	1	0.5	0.157895
123	1	0.5	0.210526
124	1	0.5	0.157895
125	1	0.5	0
126	1	0.5	0.0526316
