solution	ancestral	parental	incomparable
0	0.909091	0.5	0.84
1	0.909091	0.375	0.8
2	0.909091	0.375	0.8
3	0.909091	0.25	0.76
4	0.909091	0.375	0.8
5	0.909091	0.5	0.84
6	0.909091	0.625	0.92
7	0.909091	0.5	0.88
8	0.909091	0.625	0.88
9	0.909091	0.5	0.88
10	0.909091	0.5	0.88
11	0.909091	0.5	0.8
12	0.909091	0.5	0.84
13	0.909091	0.625	0.92
14	0.909091	0.625	0.88
15	0.909091	0.625	0.88
16	0.909091	0.625	0.92
17	0.909091	0.5	0.84
18	0.909091	0.375	0.76
19	0.909091	0.375	0.8
20	0.909091	0.375	0.72
21	0.909091	0.375	0.72
22	0.909091	0.5	0.84
23	0.909091	0.625	0.88
24	0.909091	0.5	0.8
25	0.909091	0.5	0.8
26	0.909091	0.5	0.8
27	0.909091	0.5	0.76
28	0.909091	0.5	0.84
29	0.909091	0.625	0.88
30	0.909091	0.5	0.84
31	0.909091	0.375	0.8
32	0.909091	0.5	0.84
33	0.909091	0.375	0.8
34	0.909091	0.375	0.8
35	0.909091	0.25	0.76
36	0.909091	0.375	0.76
37	0.909091	0.25	0.72
38	0.909091	0.5	0.8
39	0.909091	0.375	0.72
40	0.909091	0.375	0.72
41	0.909091	0.25	0.72
42	0.909091	0.25	0.64
43	0.909091	0.375	0.76
44	0.909091	0.375	0.72
45	0.909091	0.375	0.72
46	0.909091	0.5	0.76
47	0.909091	0.5	0.8
48	0.909091	0.5	0.8
49	0.909091	0.625	0.92
50	0.909091	0.5	0.88
51	0.909091	0.375	0.76
52	0.909091	0.625	0.88
53	0.909091	0.625	0.88
54	0.909091	0.375	0.8
55	0.909091	0.5	0.84
56	0.909091	0.25	0.76
57	0.909091	0.375	0.8
58	0.909091	0.5	0.84
59	0.909091	0.375	0.76
60	0.909091	0.25	0.64
61	0.909091	0.75	0.92
62	0.909091	0.625	0.88
63	0.909091	0.5	0.8
64	0.909091	0.625	0.88
65	0.909091	0.625	0.88
66	0.909091	0.625	0.84
67	0.909091	0.625	0.84
68	0.909091	0.625	0.8
69	0.909091	0.5	0.8
70	0.909091	0.5	0.84
71	0.909091	0.5	0.8
72	0.909091	0.5	0.76
73	0.909091	0.5	0.8
74	0.909091	0.375	0.76
75	0.909091	0.375	0.64
76	0.909091	0.375	0.72
77	0.909091	0.5	0.84
78	0.909091	0.625	0.88
79	0.909091	0.5	0.8
80	0.909091	0.5	0.8
81	0.909091	0.5	0.76
82	0.909091	0.5	0.8
83	0.909091	0.375	0.76
84	0.909091	0.375	0.8
85	0.909091	0.375	0.72
86	0.909091	0.5	0.84
87	0.909091	0.375	0.72
88	0.909091	0.75	0.92
89	0.909091	0.625	0.88
90	0.909091	0.625	0.84
91	0.909091	0.625	0.8
92	0.909091	0.625	0.84
93	0.909091	0.625	0.88
94	0.909091	0.625	0.88
95	0.909091	0.5	0.84
96	0.909091	0.5	0.76
97	0.909091	0.5	0.76
98	0.909091	0.5	0.84
99	0.909091	0.375	0.8
100	0.909091	0.25	0.72
101	0.909091	0.25	0.72
102	0.909091	0.25	0.76
103	0.909091	0.25	0.64
104	0.909091	0.5	0.8
105	0.909091	0.375	0.72
106	0.909091	0.375	0.76
107	0.909091	0.375	0.64
108	0.909091	0.5	0.84
109	0.909091	0.375	0.76
110	0.909091	0.375	0.8
111	0.909091	0.375	0.68
112	0.909091	0.375	0.8
113	0.909091	0.25	0.64
114	0.909091	0.375	0.68
115	0.909091	0.25	0.48
116	0.909091	0.5	0.88
117	0.909091	0.625	0.92
118	0.909091	0.625	0.88
119	0.909091	0.625	0.92
120	0.909091	0.625	0.88
121	0.909091	0.625	0.88
122	0.909091	0.5	0.84
123	0.909091	0.5	0.8
124	1	0.75	0.92
125	1	0.875	0.96
126	1	0.5	0.84
127	1	0.625	0.88
128	1	0.625	0.8
129	1	0.625	0.84
130	1	0.75	0.88
131	1	0.625	0.88
132	1	0.625	0.88
133	1	0.625	0.88
134	1	0.625	0.88
135	1	0.75	0.92
136	1	0.75	0.88
137	1	0.75	0.88
138	1	0.75	0.88
139	1	0.75	0.88
140	1	0.875	0.96
141	1	0.75	0.92
142	1	0.75	0.92
143	1	0.625	0.84
144	1	0.625	0.84
145	1	0.625	0.84
146	1	0.625	0.84
147	1	0.625	0.8
148	1	0.625	0.84
149	1	0.625	0.8
150	1	0.75	0.88
151	1	0.875	0.96
152	1	0.625	0.8
153	1	0.625	0.84
154	1	0.75	0.92
155	1	0.875	0.92
156	1	0.875	0.96
157	1	1	1
