solution	ancestral	parental	incomparable
0	1	0.75	0.884615
1	1	0.875	0.961538
2	1	0.75	0.923077
3	1	0.75	0.923077
4	1	0.625	0.846154
5	1	0.625	0.884615
6	1	0.625	0.884615
7	1	0.625	0.884615
8	1	0.875	0.961538
9	1	1	1
10	1	0.875	0.961538
11	1	0.875	0.923077
12	1	0.625	0.846154
13	1	0.75	0.884615
14	1	0.75	0.884615
15	1	0.625	0.807692
16	1	0.75	0.923077
17	1	0.625	0.884615
18	1	0.875	0.961538
19	1	0.75	0.923077
20	1	0.75	0.884615
21	1	0.75	0.884615
22	1	0.875	0.961538
23	1	0.75	0.884615
24	1	0.875	0.923077
25	1	0.75	0.807692
26	1	0.375	0.5
27	1	0.5	0.692308
28	1	0.625	0.846154
29	1	0.5	0.692308
30	1	0.5	0.807692
31	1	0.875	0.961538
32	1	0.75	0.923077
33	1	0.75	0.923077
34	1	0.625	0.884615
35	1	0.75	0.884615
36	1	0.75	0.884615
37	1	0.75	0.923077
38	1	0.625	0.884615
39	1	0.5	0.846154
40	1	0.5	0.846154
41	1	0.5	0.807692
42	1	0.625	0.846154
43	1	0.625	0.846154
44	1	0.5	0.769231
45	1	0.625	0.846154
46	1	0.5	0.807692
47	1	0.625	0.769231
48	1	0.875	0.923077
49	1	0.75	0.884615
50	1	0.75	0.884615
51	1	0.625	0.846154
52	1	0.625	0.846154
53	1	0.75	0.884615
54	1	0.5	0.807692
55	1	0.75	0.884615
56	1	0.625	0.846154
57	1	0.75	0.884615
58	1	0.625	0.807692
59	1	0.5	0.807692
60	1	0.5	0.807692
61	1	0.5	0.730769
62	1	0.625	0.846154
63	1	0.625	0.807692
64	1	0.5	0.807692
65	1	0.625	0.807692
66	1	0.75	0.884615
67	1	0.625	0.846154
68	1	0.5	0.807692
69	1	0.625	0.769231
70	1	0.625	0.846154
71	1	0.5	0.807692
72	1	0.625	0.769231
73	1	0.625	0.846154
74	1	0.5	0.807692
75	1	0.625	0.846154
76	1	0.75	0.923077
77	1	0.75	0.923077
78	1	0.625	0.884615
79	1	0.5	0.846154
80	1	0.5	0.846154
81	1	0.5	0.769231
82	1	0.625	0.653846
83	1	0.625	0.769231
84	1	0.5	0.730769
85	1	0.5	0.807692
86	1	0.5	0.807692
87	1	0.625	0.846154
88	1	0.75	0.884615
89	1	0.625	0.846154
90	1	0.5	0.807692
91	1	0.75	0.884615
92	1	0.75	0.807692
93	1	0.625	0.807692
94	1	0.625	0.769231
95	1	0.625	0.769231
96	1	0.5	0.730769
97	1	0.625	0.807692
98	1	0.5	0.730769
99	1	0.625	0.807692
100	1	0.625	0.769231
101	1	0.5	0.730769
102	1	0.5	0.807692
103	1	0.5	0.730769
104	1	0.5	0.807692
105	1	0.625	0.846154
106	1	0.75	0.884615
107	1	0.75	0.884615
108	1	0.75	0.807692
109	1	0.625	0.884615
110	1	0.625	0.884615
111	1	0.5	0.807692
